q0,q1,q2,q3,MotionDeg,Roll,Pitch,Yaw,accX,accZ,0
0.6252,-0.6038,0.3374,-0.3613,0.4414677,-89.33821,178.41544,174.97137,0.017,0.0444,31
0.6252,-0.6039,0.3371,-0.3614,0.47788703,-89.358696,178.35324,174.92175,0.0273,0.0571,31
0.6252,-0.604,0.3368,-0.3615,0.74488574,-89.37916,178.29108,174.8721,0.0297,0.0473,31
0.6247,-0.6051,0.3349,-0.3622,0.7612837,-89.58198,177.81252,174.61697,0.0356,0.039,31
0.6246,-0.6052,0.3349,-0.3624,0.79858375,-89.60381,177.77069,174.60307,0.0361,0.0419,31
0.6244,-0.6053,0.3347,-0.3626,0.8130804,-89.63937,177.69353,174.56706,0.0307,0.0458,31
0.6244,-0.6052,0.3346,-0.3628,0.8732193,-89.642166,177.66183,174.51648,0.0239,0.0537,31
0.6246,-0.6048,0.3342,-0.3636,1.0109558,-89.63816,177.55116,174.30032,-0.0219,0.0502,31
0.6248,-0.6048,0.3331,-0.3643,3.4577768,-89.681244,177.32617,174.02686,-0.0327,0.0834,31
0.6258,-0.6065,0.3149,-0.3757,3.9446664,-90.58859,173.38329,169.72482,-0.0375,-0.1005,31
0.6265,-0.6076,0.3105,-0.3764,4.4257765,-90.73622,172.67935,168.98192,-0.0541,-0.0234,31
0.6268,-0.6095,0.3061,-0.3765,4.8918695,-90.95289,171.95131,168.40053,-0.0751,0.0922,31
0.6271,-0.6112,0.3019,-0.3765,5.86323,-91.14254,171.27904,167.84335,-0.0029,0.1972,31
0.6268,-0.6137,0.2942,-0.3792,6.1456175,-91.56873,169.71233,166.40866,0.0878,0.2709,31
0.6263,-0.614,0.2923,-0.381,6.4546247,-91.70899,169.18604,165.88303,0.0615,0.2763,31
0.6257,-0.6139,0.2904,-0.3835,6.75543,-91.84121,168.60617,165.22853,0.0439,0.2709,31
0.6248,-0.6138,0.2888,-0.3863,7.0479264,-91.99796,168.00963,164.59117,0.0566,0.2265,31
0.6239,-0.6136,0.2874,-0.3892,7.3840523,-92.14386,167.44032,163.96213,0.0454,0.1601,31
0.623,-0.6135,0.2856,-0.392,7.766494,-92.29744,166.82596,163.28557,0.0087,0.1079,31
0.6225,-0.6136,0.2832,-0.3945,8.191714,-92.42925,166.19034,162.54367,-0.0156,0.0722,31
0.6223,-0.614,0.2801,-0.3965,8.626471,-92.55027,165.52496,161.76033,-0.0419,0.0776,31
0.6224,-0.6145,0.2766,-0.398,9.034625,-92.64058,164.88422,160.9721,-0.0449,0.0957,31
0.6226,-0.6151,0.2731,-0.399,9.410393,-92.71407,164.3,160.25671,-0.0288,0.0986,31
0.6229,-0.6159,0.2698,-0.3997,9.762096,-92.782394,163.76753,159.6258,-0.019,0.1044,31
0.6232,-0.6167,0.2666,-0.4001,10.025308,-92.84038,163.2803,159.05417,-0.0029,0.0952,31
0.6237,-0.6173,0.264,-0.4,10.239888,-92.851074,162.95624,158.63835,-0.0107,0.1064,31
0.6247,-0.6182,0.2614,-0.3988,10.134143,-92.82161,162.76553,158.38698,-0.0571,0.1137,31
0.6263,-0.6183,0.2612,-0.3962,9.994884,-92.64805,163.14319,158.68843,-0.1118,0.1166,31
0.6277,-0.6178,0.2617,-0.3945,9.797591,-92.45736,163.54913,158.94464,-0.1464,0.1142,31
0.6293,-0.6169,0.2627,-0.3927,9.572569,-92.21415,164.07976,159.26735,-0.1645,0.0966,31
0.6312,-0.6155,0.264,-0.391,9.315144,-91.90542,164.70499,159.5808,-0.1777,0.041,31
0.6331,-0.614,0.2656,-0.3891,8.949739,-91.58318,165.39677,159.96523,-0.1562,-0.0312,31
0.6351,-0.6125,0.2681,-0.3866,8.474771,-91.2354,166.27669,160.57986,-0.1484,-0.1142,31
0.6371,-0.6112,0.2714,-0.383,7.8962426,-90.873505,167.36421,161.4932,-0.165,-0.2011,31
0.6393,-0.6103,0.2755,-0.3779,7.3431945,-90.481476,168.71173,162.76204,-0.1816,-0.2963,31
0.6418,-0.6096,0.2796,-0.3716,6.9466615,-90.041145,170.21468,164.1899,-0.2026,-0.3627,31
0.6449,-0.6089,0.2831,-0.3647,6.7425323,-89.53091,171.76909,165.56572,-0.1948,-0.3618,31
0.6484,-0.6079,0.286,-0.3579,6.6449347,-88.96421,173.29634,166.77878,-0.1318,-0.2548,31
0.6517,-0.6066,0.2889,-0.3517,6.55768,-88.39653,174.76619,167.87852,-0.0585,-0.0742,31
0.6545,-0.605,0.2924,-0.3462,6.4145274,-87.8448,176.22324,168.95448,-0.0097,0.1176,31
0.6566,-0.6032,0.2968,-0.3417,6.19462,-87.333176,177.65057,170.02078,0.0063,0.2758,31
0.6579,-0.6012,0.3021,-0.3382,5.8652835,-86.86678,179.04213,171.07999,0.0112,0.3984,31
0.6582,-0.5988,0.3083,-0.336,5.478477,-86.45161,180.36221,172.08537,-0.0371,0.4541,31
0.6578,-0.5963,0.3151,-0.3349,5.1608562,-86.088036,181.59238,173.02892,-0.1118,0.4282,31
0.6575,-0.5932,0.3221,-0.3346,4.988173,-85.67915,182.79884,173.82172,-0.1889,0.3798,31
0.6572,-0.59,0.3285,-0.3345,5.013589,-85.275925,183.90427,174.4812,-0.2583,0.33,31
0.6574,-0.5868,0.3341,-0.3342,5.612973,-84.84516,184.95439,175.01883,-0.3325,0.2846,31
0.6599,-0.5815,0.3414,-0.3312,6.0704727,-83.93505,186.86461,175.8429,-0.5083,0.2099,31
0.6619,-0.5802,0.3429,-0.3278,6.599423,-83.523186,187.71283,176.28528,-0.5092,0.1386,31
0.6645,-0.5798,0.3428,-0.3234,7.205275,-83.15006,188.43687,176.69196,-0.4443,0.0708,31
0.6677,-0.58,0.3411,-0.3183,7.861808,-82.805405,189.01617,177.00613,-0.4013,0.0166,31
0.6714,-0.5805,0.3376,-0.3132,8.63896,-82.50587,189.34328,177.09792,-0.3671,-0.0317,31
0.6755,-0.5813,0.3334,-0.3073,9.513756,-82.194595,189.66855,177.21869,-0.3466,-0.0673,31
0.68,-0.5823,0.3282,-0.3011,13.691453,-81.89113,189.88873,177.2595,-0.3066,-0.0893,31
0.6997,-0.5856,0.3027,-0.2751,14.716115,-80.59406,190.25078,176.99864,-0.0717,0.0004,31
0.7044,-0.5857,0.2969,-0.2692,15.630469,-80.23023,190.34302,176.91594,-0.018,0.0292,31
0.7086,-0.5855,0.2921,-0.2639,17.58467,-79.870636,190.48637,176.88452,0.0131,0.0488,31
0.7174,-0.5827,0.2886,-0.2496,17.314777,-78.66464,192.18825,177.91216,-0.0292,-0.0292,31
0.7162,-0.5825,0.291,-0.2508,16.933477,-78.708984,192.3541,178.0606,-0.0732,-0.0336,31
0.7146,-0.5824,0.293,-0.2532,16.456158,-78.837296,192.29651,178.02275,-0.1074,0.0009,31
0.7125,-0.5827,0.2945,-0.2565,15.114241,-79.07483,192.01913,177.85043,-0.0932,0.0927,31
0.7064,-0.5847,0.2965,-0.2664,14.210067,-79.929405,190.76123,177.10681,-0.0043,0.225,31
0.7022,-0.5861,0.2979,-0.273,13.153497,-80.513596,189.90388,176.63284,0.0454,0.246,31
0.6972,-0.5875,0.2998,-0.2806,11.950331,-81.17499,188.94261,176.1215,0.0673,0.2246,31
0.6915,-0.5888,0.3021,-0.2893,10.6405525,-81.905304,187.85239,175.53993,0.0649,0.1992,31
0.6853,-0.59,0.3043,-0.2991,9.278486,-82.70365,186.56537,174.81926,0.0366,0.165,31
0.6788,-0.5911,0.3057,-0.3101,7.9729156,-83.57578,184.978,173.84514,-0.0249,0.164,31
0.6721,-0.5925,0.3058,-0.3217,7.3898315,-84.53678,183.07883,172.64824,-0.0786,0.1914,31
0.6439,-0.6088,0.2793,-0.3696,8.704816,-89.764,170.63026,164.29324,0.1059,0.1762,31
0.6408,-0.6136,0.2681,-0.3751,10.161304,-90.621864,167.91441,162.13045,0.2431,0.2177,31
0.6383,-0.6189,0.2561,-0.3791,11.671236,-91.39128,165.28685,159.98259,0.3769,0.2128,31
0.6363,-0.6244,0.2437,-0.3816,13.17049,-92.05385,162.81017,157.90456,0.52,0.1665,31
0.6346,-0.63,0.2314,-0.383,14.731768,-92.628456,160.49223,155.93079,0.6533,0.0888,31
0.6324,-0.6357,0.2187,-0.3845,16.032084,-93.19753,158.07155,153.8162,0.7988,0.0571,31
0.6305,-0.6403,0.2082,-0.3859,17.169355,-93.62059,156.06615,151.98131,0.9238,0.039,31
0.6279,-0.6438,0.1993,-0.3891,18.092909,-94.007614,154.12221,150.06845,0.9511,0.0688,31
0.6243,-0.6458,0.1926,-0.3948,18.842361,-94.37313,152.26036,148.07527,0.9145,0.0737,31
0.6194,-0.6465,0.1882,-0.4034,19.448862,-94.772995,150.42644,145.98239,0.8432,0.0854,31
0.6129,-0.6461,0.1864,-0.4147,20.67842,-95.27201,148.64589,143.90094,0.7495,0.0708,31
0.5954,-0.6425,0.1889,-0.4437,21.300524,-96.60176,145.23462,139.79391,0.5458,0.0126,31
0.5857,-0.6387,0.1935,-0.4597,23.828104,-97.312775,143.97154,138.10434,0.4692,0.0185,31
0.5563,-0.62,0.2156,-0.5093,24.91929,-99.325386,142.00812,134.3938,0.163,-0.0341,31
0.5478,-0.6113,0.224,-0.5252,26.12857,-99.75843,141.99245,133.42009,0.041,-0.0278,31
0.5399,-0.6019,0.2323,-0.5405,27.44373,-100.092606,142.18484,132.50261,-0.0551,-0.0307,31
0.5324,-0.592,0.2402,-0.5551,31.59025,-100.3498,142.51382,131.59445,-0.1591,-0.0595,31
0.5126,-0.5635,0.2597,-0.5934,32.917454,-100.870476,143.75217,128.9047,-0.3066,-0.0566,31
0.5067,-0.555,0.2648,-0.6041,34.088478,-101.021835,144.14932,128.0818,-0.3027,-0.0239,31
0.5015,-0.547,0.2702,-0.6133,35.1782,-101.15942,144.65558,127.57393,-0.3173,-0.0146,31
0.4966,-0.5397,0.2752,-0.6215,36.280285,-101.31235,145.12935,127.17228,-0.2773,0.0219,31
0.4916,-0.5334,0.2784,-0.6293,37.270836,-101.49381,145.36902,126.503784,-0.2597,0.0517,31
0.4871,-0.5281,0.2809,-0.6362,38.161118,-101.678345,145.53267,125.86989,-0.2778,0.0761,31
0.483,-0.5236,0.2825,-0.6422,39.562294,-101.85041,145.6117,125.20795,-0.228,0.1621,31
0.4762,-0.5175,0.2842,-0.6515,40.083042,-102.21714,145.56317,124.10145,-0.1987,0.2622,31
0.4731,-0.5159,0.2847,-0.6548,40.475567,-102.473274,145.42215,123.76503,-0.1835,0.2739,31
0.4703,-0.5151,0.2853,-0.6572,40.475567,-102.765945,145.25114,123.634674,-0.1123,0.2954,31
0.4703,-0.5151,0.2853,-0.6572,40.96631,-102.765945,145.25114,123.634674,-0.1123,0.2954,31
0.4652,-0.5152,0.2874,-0.6599,41.082657,-103.4731,144.88086,124.02071,-0.0053,0.2812,31
0.4629,-0.5156,0.2894,-0.6603,41.114975,-103.86354,144.76657,124.60916,0.0693,0.2514,31
0.4609,-0.5161,0.292,-0.6601,41.06787,-104.2452,144.72194,125.434006,0.1127,0.227,31
0.4594,-0.5165,0.2952,-0.6594,40.983223,-104.573074,144.78592,126.45199,0.1894,0.2216,31
0.4584,-0.5163,0.2992,-0.6585,40.87131,-104.80941,145.02335,127.6207,0.2094,0.1933,31
0.4578,-0.5157,0.3035,-0.6574,40.724102,-104.96123,145.36838,128.83223,0.1396,0.1479,31
0.4573,-0.5153,0.3079,-0.656,40.600574,-105.10331,145.7164,130.12238,0.1328,0.0815,31
0.4566,-0.5152,0.3118,-0.6547,40.383415,-105.26562,145.9757,131.31703,0.1328,0.0502,31
0.4562,-0.5162,0.3147,-0.6528,39.960556,-105.439224,146.08353,132.43501,0.0546,0.0395,31
0.457,-0.5183,0.3166,-0.6497,39.32257,-105.51892,146.14127,133.4919,0.0097,0.0971,31
0.459,-0.5216,0.3172,-0.6453,38.426315,-105.51093,146.12167,134.4363,-0.0014,0.1499,31
0.4622,-0.5266,0.3165,-0.6393,37.18232,-105.45628,145.9827,135.36365,0.0341,0.1816,31
0.4672,-0.5327,0.3156,-0.631,35.616318,-105.25577,145.96231,136.5429,0.062,0.1777,31
0.4738,-0.5398,0.3146,-0.6205,33.759182,-104.930305,146.07849,137.99774,0.0986,0.1503,31
0.4819,-0.5478,0.3129,-0.6079,31.652895,-104.481155,146.30647,139.57716,0.1914,0.0869,31
0.4915,-0.5562,0.3108,-0.5935,29.350805,-103.884384,146.7428,141.27531,0.2958,0.0585,31
0.5025,-0.5646,0.3081,-0.5776,26.909101,-103.129555,147.41856,142.98764,0.3808,0.0468,31
0.5144,-0.5728,0.3051,-0.5604,24.39794,-102.26585,148.34305,144.78793,0.4926,0.0659,31
0.5269,-0.5802,0.3024,-0.5424,21.931824,-101.291824,149.59897,146.71057,0.559,0.0986,31
0.5394,-0.5863,0.3002,-0.5244,19.52686,-100.2404,151.15875,148.67262,0.6015,0.1484,31
0.552,-0.5909,0.2987,-0.5067,17.266903,-99.087326,153.0512,150.64026,0.5712,0.165,31
0.5642,-0.594,0.2978,-0.4899,15.23735,-97.8856,155.15567,152.5227,0.538,0.2114,31
0.5756,-0.5957,0.2972,-0.4746,11.940639,-96.68673,157.31306,154.1931,0.478,0.2822,31
0.5952,-0.5963,0.2971,-0.4491,10.683848,-94.47503,161.41536,156.97278,0.3081,0.3134,31
0.604,-0.5951,0.297,-0.4389,9.582045,-93.39979,163.30373,157.9289,0.2817,0.3203,31
0.6119,-0.5933,0.2978,-0.4297,8.652361,-92.37415,165.17833,158.90027,0.2065,0.3095,31
0.6192,-0.5909,0.2992,-0.4216,7.8596935,-91.373,167.01547,159.79626,0.0942,0.2822,31
0.6259,-0.5886,0.3006,-0.4139,7.1716924,-90.439606,168.74615,160.66512,0.0175,0.2309,31
0.6323,-0.5862,0.3023,-0.4063,6.611962,-89.522125,170.48174,161.56816,-0.0249,0.2065,31
0.6385,-0.5835,0.3043,-0.3987,6.140835,-88.59249,172.25717,162.4977,-0.0659,0.1567,31
0.6522,-0.577,0.3084,-0.3826,6.3791385,-86.510376,176.06888,164.33762,-0.1567,0.0732,31
0.6599,-0.5731,0.3103,-0.3736,6.8475842,-85.32484,178.1383,165.27568,-0.2158,0.0258,31
0.6675,-0.5696,0.3127,-0.3633,7.5872507,-84.134636,180.35547,166.48325,-0.2456,-0.0678,31
0.6751,-0.5664,0.3155,-0.3517,8.666618,-82.92045,182.72679,167.92467,-0.27,-0.1303,31
0.6831,-0.5631,0.3183,-0.3389,10.049184,-81.62541,185.23763,169.4837,-0.2539,-0.1811,31
0.6914,-0.5595,0.3211,-0.325,15.41928,-80.241745,187.87448,171.13466,-0.249,-0.2202,31
0.7169,-0.5468,0.3309,-0.2782,17.41344,-75.62917,196.3789,176.5996,-0.1625,-0.3305,31
0.7253,-0.5415,0.3342,-0.2625,19.391779,-73.98236,199.12892,178.30717,-0.1513,-0.3945,31
0.7336,-0.5356,0.3367,-0.2478,21.234127,-72.34238,201.58278,179.74506,-0.1152,-0.4101,31
0.7415,-0.5296,0.3382,-0.2348,22.88146,-70.808136,203.60796,180.86374,-0.0205,-0.3569,31
0.7487,-0.5239,0.3387,-0.2236,25.370556,-69.43978,205.19406,181.7029,0.0825,-0.2939,31
0.7597,-0.5149,0.3385,-0.2071,26.092123,-67.378235,207.29086,182.809,0.3769,-0.0278,31
0.7625,-0.5128,0.3387,-0.2017,26.411758,-66.814835,207.9519,183.27313,0.5004,0.102,31
0.7632,-0.5123,0.3398,-0.1986,26.379448,-66.574036,208.43872,183.69421,0.5258,0.2041,31
0.762,-0.5132,0.3416,-0.1975,26.059074,-66.61965,208.77277,184.07593,0.4956,0.29,31
0.7595,-0.5148,0.3444,-0.1985,25.461397,-66.852135,209.00223,184.37035,0.4863,0.392,31
0.7555,-0.5169,0.3483,-0.2015,24.597345,-67.25781,209.15297,184.60094,0.4653,0.4746,31
0.7499,-0.5195,0.3536,-0.2064,23.499966,-67.82816,209.26419,184.81763,0.4248,0.4809,31
0.7432,-0.5222,0.3594,-0.2135,22.23156,-68.54407,209.17625,184.87411,0.3481,0.5024,31
0.736,-0.5251,0.3646,-0.2224,20.8693,-69.40343,208.75995,184.71347,0.2519,0.5107,31
0.7287,-0.528,0.3687,-0.2325,19.518217,-70.361305,208.00735,184.33643,0.1796,0.4995,31
0.7217,-0.5311,0.3716,-0.2426,18.223478,-71.36331,207.03062,183.87177,0.164,0.4584,31
0.7149,-0.5342,0.3737,-0.2522,17.008226,-72.362335,205.9538,183.40341,0.1845,0.4213,31
0.7085,-0.5373,0.3754,-0.2612,15.897751,-73.3278,204.85022,182.96568,0.2197,0.3691,31
0.7026,-0.54,0.3767,-0.2696,14.901363,-74.22102,203.74977,182.5233,0.1972,0.291,31
0.6975,-0.5424,0.3771,-0.2772,13.956875,-75.04048,202.62079,182.03969,0.1425,0.2495,31
0.6932,-0.5449,0.3763,-0.2843,13.033735,-75.84054,201.37386,181.46777,0.0898,0.1811,31
0.6895,-0.5473,0.3742,-0.2912,12.092555,-76.63188,199.97171,180.74799,0.0913,0.1474,31
0.6863,-0.5497,0.371,-0.2984,11.088093,-77.43961,198.37576,179.83937,0.1005,0.1245,31
0.683,-0.5522,0.367,-0.3062,9.940507,-78.307304,196.56917,178.76543,0.1586,0.1137,31
0.6789,-0.555,0.3625,-0.3153,8.735744,-79.311,194.46541,177.51056,0.2192,0.1079,31
0.6741,-0.5577,0.3583,-0.3256,7.5826693,-80.380775,192.21024,176.1352,0.2446,0.0883,31
0.6687,-0.56,0.3547,-0.3365,6.4910526,-81.45427,189.94316,174.72675,0.2324,0.0468,31
0.6625,-0.5622,0.3513,-0.3484,5.183665,-82.59723,187.529,173.21902,0.2197,0.0117,31
0.6479,-0.5661,0.3459,-0.374,5.4151897,-85.002426,182.53593,170.14603,0.1694,-0.0581,31
0.6397,-0.5673,0.3441,-0.3877,6.3141046,-86.211975,180.03656,168.56985,0.1567,-0.0747,31
0.6311,-0.5677,0.343,-0.4019,7.719971,-87.38655,177.60716,166.97052,0.1289,-0.0654,31
0.6221,-0.5671,0.3428,-0.4167,11.293525,-88.513306,175.29047,165.35606,0.121,-0.0888,31
0.6039,-0.563,0.3442,-0.447,13.242998,-90.550095,171.12686,162.08508,-0.0073,-0.0986,31
0.5943,-0.5601,0.3456,-0.4621,15.289595,-91.53674,169.22795,160.53711,-0.0454,-0.0976,31
0.5842,-0.5567,0.3472,-0.4774,17.33038,-92.53695,167.3813,158.99657,-0.0698,-0.1108,31
0.5741,-0.5531,0.3491,-0.4923,23.303345,-93.51522,165.6752,157.56326,-0.1083,-0.1376,31
0.543,-0.541,0.3572,-0.5335,25.247643,-96.36448,161.44394,154.27902,-0.1416,-0.1083,31
0.533,-0.5367,0.359,-0.5467,27.093573,-97.28338,160.1385,153.11272,-0.184,-0.0361,31
0.5232,-0.5324,0.3608,-0.5589,28.816872,-98.16953,158.9699,152.10172,-0.1684,0.0766,31
0.5141,-0.5277,0.3636,-0.5699,30.460144,-98.929344,158.13068,151.38742,-0.1987,0.1347,31
0.5052,-0.5229,0.367,-0.58,32.007458,-99.64318,157.4643,150.92493,-0.1943,0.2163,31
0.4963,-0.5188,0.3703,-0.5893,33.49308,-100.397865,156.78094,150.66559,-0.1787,0.2319,31
0.4877,-0.5146,0.3736,-0.598,34.91803,-101.10881,156.1919,150.49391,-0.1743,0.2529,31
0.4796,-0.5103,0.3765,-0.6063,36.259174,-101.766594,155.67029,150.27669,-0.1914,0.248,31
0.4722,-0.5062,0.3785,-0.6143,37.457314,-102.382965,155.15662,149.89978,-0.208,0.2333,31
0.4659,-0.5024,0.3793,-0.6217,38.482758,-102.92123,154.67137,149.29662,-0.2177,0.2207,31
0.4606,-0.4992,0.3792,-0.6282,39.9491,-103.39684,154.20627,148.59982,-0.1767,0.1958,31
0.4542,-0.4942,0.3763,-0.6384,40.448334,-103.992386,153.49313,146.71516,-0.1166,0.1733,31
0.4528,-0.4922,0.3739,-0.6424,42.025597,-104.12005,153.24756,145.56885,-0.0263,0.2128,31
0.445,-0.4919,0.3606,-0.6555,41.880703,-105.30716,151.06198,141.57611,0.1762,0.0322,31
0.4455,-0.4937,0.3584,-0.6551,41.44643,-105.38185,150.75362,141.26926,0.0996,0.0976,31
0.4473,-0.4966,0.3564,-0.6528,40.577297,-105.35646,150.51857,141.2562,-0.02,0.1201,31
0.4514,-0.5007,0.3547,-0.6477,39.28681,-105.115,150.48338,141.59886,-0.0483,0.1245,31
0.4574,-0.5065,0.353,-0.6399,35.686203,-104.744705,150.54147,142.32222,-0.017,0.1113,31
0.4734,-0.5227,0.3481,-0.6174,33.46651,-103.809265,150.75424,144.56024,0.2495,0.0781,31
0.4835,-0.5315,0.3462,-0.6031,31.121807,-103.12977,151.24542,146.15445,0.4091,0.0864,31
0.4943,-0.5397,0.3448,-0.5876,28.730238,-102.32212,152.05714,147.93861,0.5048,0.1357,31
0.5056,-0.5471,0.3438,-0.5716,26.412655,-101.40621,153.17023,149.7883,0.4877,0.1782,31
0.5166,-0.5534,0.3431,-0.5558,22.273378,-100.452995,154.4912,151.61743,0.5214,0.2866,31
0.5368,-0.5621,0.3433,-0.5271,20.404434,-98.50697,157.6135,155.00853,0.3989,0.4169,31
0.5462,-0.5651,0.3434,-0.514,17.058802,-97.5386,159.26845,156.47107,0.2553,0.436,31
0.5641,-0.5694,0.3414,-0.4907,14.091493,-95.68278,162.34319,158.53348,0.1469,0.4428,31
0.5819,-0.572,0.3362,-0.4701,12.690863,-93.8602,165.08264,159.60435,-0.0029,0.3393,31
0.5914,-0.5726,0.3324,-0.4601,11.316825,-92.881615,166.41539,159.85092,-0.0458,0.2788,31
0.6013,-0.5729,0.3283,-0.4497,10.02376,-91.84701,167.80515,160.10332,-0.0727,0.2089,31
0.6114,-0.5727,0.3246,-0.439,8.849346,-90.75176,169.3199,160.46078,-0.0888,0.1445,31
0.6216,-0.5721,0.321,-0.4278,7.882561,-89.611496,170.92038,160.91476,-0.0649,0.1079,31
0.6318,-0.5709,0.3184,-0.4164,7.2096677,-88.41545,172.69331,161.54745,-0.0649,0.0517,31
0.6419,-0.569,0.3167,-0.4047,6.997499,-87.161766,174.6338,162.34299,-0.0766,0.0332,31
0.6522,-0.5659,0.3159,-0.393,7.21639,-85.79193,176.76581,163.20038,-0.0766,0.0083,31
0.6622,-0.5619,0.3168,-0.3811,7.741908,-84.350815,179.14508,164.28766,-0.1503,-0.0312,31
0.6715,-0.5579,0.3194,-0.3682,8.627254,-82.912605,181.76974,165.76283,-0.2148,-0.1308,31
0.6805,-0.5537,0.3231,-0.3547,9.854681,-81.43955,184.56499,167.43527,-0.2324,-0.1699,31
0.6892,-0.5487,0.3278,-0.3409,11.359877,-79.88463,187.52277,169.1948,-0.2348,-0.2119,31
0.6978,-0.5432,0.3335,-0.3264,13.063965,-78.23739,190.6693,171.08958,-0.1889,-0.2148,31
0.706,-0.5377,0.34,-0.3108,15.0463295,-76.54155,193.97382,173.17651,-0.1806,-0.4306,31
0.7154,-0.5307,0.3447,-0.296,17.12415,-74.69094,196.98659,174.76555,-0.2094,-0.5825,31
0.7256,-0.5222,0.3472,-0.283,19.06423,-72.77654,199.48448,175.74501,-0.0903,-0.4624,31
0.7351,-0.5137,0.3488,-0.2716,20.67767,-70.98914,201.55116,176.45717,0.0815,-0.2666,31
0.7428,-0.507,0.3502,-0.2616,21.892687,-69.5258,203.23392,177.15189,0.3002,-0.1015,31
0.7481,-0.5021,0.3518,-0.2535,23.10223,-68.43079,204.57607,177.81973,0.497,-0.0004,31
0.7491,-0.4934,0.3665,-0.2467,23.120268,-66.964516,207.6074,179.34557,0.3613,0.3154,31
0.7468,-0.4924,0.3726,-0.2465,23.120268,-66.83278,208.46677,179.89833,0.1455,0.3505,31
0.7468,-0.4924,0.3726,-0.2465,22.973314,-66.83278,208.46677,179.89833,0.1455,0.3505,31
0.7419,-0.493,0.3819,-0.2461,22.627144,-66.871765,209.70099,180.93729,0.1152,0.4892,31
0.7387,-0.4943,0.385,-0.2481,22.010267,-67.15489,209.8338,181.16156,0.1386,0.5288,31
0.7348,-0.4961,0.3871,-0.2528,21.2003,-67.66975,209.50879,181.04373,0.1269,0.5527,31
0.7306,-0.4985,0.3877,-0.2591,20.284012,-68.370636,208.7651,180.66501,0.0629,0.6044,31
0.7265,-0.502,0.3867,-0.2654,19.3425,-69.20771,207.73816,180.22168,0.0117,0.5859,31
0.7227,-0.5062,0.3844,-0.2711,18.436104,-70.09869,206.55193,179.77072,0.0502,0.5258,31
0.7192,-0.5107,0.3816,-0.276,17.59602,-70.9761,205.35579,179.37488,0.1616,0.4501,31
0.7157,-0.5149,0.3793,-0.2804,16.800215,-71.79085,204.27779,179.06024,0.3105,0.3735,31
0.712,-0.5186,0.3778,-0.2848,16.079512,-72.55176,203.30954,178.79173,0.3857,0.2871,31
0.7085,-0.5216,0.377,-0.2893,15.424224,-73.22612,202.44527,178.51884,0.3188,0.2172,31
0.7052,-0.5243,0.3762,-0.2933,12.033223,-73.84264,201.64597,178.27928,0.2719,0.1542,31
0.6884,-0.5375,0.3708,-0.3154,10.796505,-77.050415,197.00786,176.66165,0.393,0.0776,31
0.6814,-0.5414,0.3697,-0.3251,9.541951,-78.24409,195.1705,175.92749,0.394,0.0336,31
0.6732,-0.5451,0.3694,-0.3362,8.463966,-79.53482,193.18054,175.15033,0.4018,0.0209,31
0.6643,-0.5482,0.3701,-0.3479,7.674989,-80.82252,191.20036,174.41203,0.3769,0.0029,31
0.6544,-0.5507,0.3716,-0.3607,7.385279,-82.15613,189.12134,173.65256,0.3393,-0.0029,31
0.6438,-0.5527,0.3738,-0.3744,8.873495,-83.52044,186.95831,172.88818,0.2817,0.0156,31
0.6206,-0.5538,0.381,-0.4034,10.465046,-86.173355,182.72806,171.5121,0.1328,0.0043,31
0.609,-0.5524,0.3858,-0.4183,12.385843,-87.34752,180.8152,170.84099,0.0556,0.017,31
0.5974,-0.5496,0.3913,-0.4333,14.461337,-88.41154,179.07866,170.18387,-0.0156,0.0058,31
0.5858,-0.546,0.3969,-0.4483,16.603388,-89.425735,177.4169,169.52277,-0.0942,0.0166,31
0.5747,-0.5415,0.4023,-0.4632,18.788956,-90.35231,175.87503,168.77641,-0.1694,0.0332,31
0.5638,-0.5362,0.4071,-0.4782,20.979069,-91.2432,174.3671,167.88432,-0.2377,0.0698,31
0.5529,-0.5307,0.4113,-0.4932,23.143496,-92.15263,172.84225,166.92635,-0.3066,0.0698,31
0.5424,-0.5248,0.4147,-0.5081,25.259483,-93.03854,171.3618,165.8257,-0.3422,0.0581,31
0.5321,-0.5188,0.4175,-0.5226,27.261717,-93.917725,169.93695,164.69138,-0.3779,0.0532,31
0.5226,-0.5126,0.4203,-0.536,29.142452,-94.686905,168.76831,163.63594,-0.4394,0.041,31
0.5133,-0.5071,0.4216,-0.549,30.807348,-95.53102,167.47466,162.47525,-0.4677,0.0039,31
0.5052,-0.5021,0.4218,-0.5608,32.20939,-96.30732,166.29115,161.24527,-0.4541,-0.0278,31
0.4985,-0.498,0.4206,-0.5713,33.31231,-97.02628,165.16595,159.91547,-0.4785,-0.0317,31
0.493,-0.4953,0.4182,-0.5801,34.176098,-97.71072,164.05849,158.63065,-0.456,-0.0239,31
0.4885,-0.4937,0.4152,-0.5874,34.845688,-98.34289,163.01076,157.44556,-0.3798,0.019,31
0.4849,-0.4928,0.4121,-0.5933,35.43265,-98.892235,162.08412,156.39758,-0.2485,0.0712,31
0.4817,-0.4921,0.4094,-0.5984,35.982372,-99.37697,161.28102,155.49658,-0.163,0.1118,31
0.4788,-0.4912,0.407,-0.603,36.584164,-99.793045,160.60321,154.65419,-0.0444,0.1503,31
0.4758,-0.4898,0.4051,-0.6077,37.223534,-100.17222,160.02434,153.84026,0.0195,0.1596,31
