q0,q1,q2,q3,MotionDeg,Roll,Pitch,Yaw,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.5561,-0.3348,-0.4604,0.6054,14.572621,-80.18437,170.97348,218.59882,0.0883,-1.1015,0.3378,0.055,0.283,-0.677,-2.1,31.649,2.263,36
0.2822,-0.1749,0.6531,-0.6805,13.844396,-87.91203,193.7187,162.5217,-0.2343,-1.0024,0.1367,0.189,-0.072,-0.109,11.099,11.263,9.749,38
0.6303,-0.5346,0.3882,-0.4076,16.847538,-83.97568,185.4425,169.7019,-0.1562,-0.811,0.1601,-0.035,-0.052,-0.395,10.615,14.973,-21.024,44
0.2348,-0.2443,-0.5881,0.7343,12.054989,-101.17412,187.95091,188.19923,-0.2939,-0.8427,0.1552,-0.032,0.808,-0.768,-21.137,-2.987,-18.0,41
0.0606,-0.0848,-0.6341,0.7661,2.6972816,-100.842285,185.1459,177.9256,-0.1572,-0.9384,0.2138,-0.024,-0.047,-0.056,20.699,-3.887,28.799,7
0.4494,-0.4004,0.4836,-0.6354,12.59466,-95.132835,172.99274,156.18195,-0.0566,-0.7441,0.145,-0.087,0.516,-0.008,-30.3,27.149,12.299,42
0.4803,-0.0822,0.6966,-0.5264,11.377809,-57.381523,239.68419,149.44312,-0.478,-1.0292,0.5136,0.67,-1.16,-0.952,15.46,-28.306,-0.613,13
0.3525,-0.2929,-0.655,0.6005,11.044378,-83.77996,167.0563,184.10461,0.0454,-1.0996,-0.1166,0.05,-0.389,1.438,17.99,-15.537,31.589,12
0.4674,-0.3774,0.3801,-0.7032,6.2918215,-94.872215,165.97002,125.92499,0.2529,-0.998,0.415,0.085,-0.443,0.253,-13.037,-6.437,-30.437,43
0.3247,-0.0552,0.6828,-0.6521,8.774698,-75.56008,218.57559,146.13266,-0.4145,-0.9482,0.0366,0.122,0.166,-0.428,-18.576,0.024,-15.524,11
0.321,-0.2064,-0.6203,0.6851,20.423561,-89.40015,168.48538,201.33511,0.1035,-0.8876,0.2602,0.138,-1.421,1.443,0.299,26.549,31.349,41
0.7958,-0.5572,-0.0878,0.22,12.683602,-70.62007,188.84328,202.2677,0.0942,-0.9863,0.3457,-1.118,-0.626,-0.724,-28.95,28.199,-8.237,6
0.4851,-0.4028,0.4756,-0.6132,12.781437,-91.613594,176.94849,154.15517,0.0986,-0.85,0.1708,-0.207,-0.44,-0.566,-25.8,22.799,10.799,42
0.7295,-0.6312,0.1344,0.2261,15.051884,-70.880516,224.8577,228.83043,-0.3325,-0.9208,-0.02,0.117,0.149,0.267,-7.21,12.158,-12.265,26
0.6192,-0.4004,0.4964,-0.458,6.3020434,-73.58347,203.61247,164.65721,0.0371,-0.998,0.2226,0.05,0.237,-0.495,-28.037,-3.737,20.699,30
0.1538,-0.1061,-0.6094,0.7705,13.199852,-101.25845,177.77728,195.5243,-0.1074,-1.1362,0.289,-0.218,-0.612,0.013,1.349,22.499,-24.887,7
0.3889,-0.0554,0.7195,-0.5726,17.190102,-64.02501,234.75142,149.42757,-0.3281,-0.6914,0.0024,-2.377,-2.48,1.567,5.56,19.68,-1.663,13
0.1671,-0.1163,0.6578,-0.725,29.095604,-94.0076,185.29593,168.92793,-0.3637,-1.225,0.1386,-0.249,0.303,0.127,-18.887,-26.087,19.199,38
0.7151,-0.6588,0.1321,0.1923,11.777183,-75.60815,223.92906,226.01306,-0.2128,-0.6713,0.0522,0.226,-0.174,0.695,-27.61,27.458,-12.565,26
0.5758,-0.4438,0.4741,-0.4966,8.378126,-82.341156,190.39592,164.53532,-0.1479,-1.0971,-0.0366,0.14,-1.444,1.036,30.899,-9.437,27.599,30
0.0045,0.1174,-0.6501,0.7506,12.25542,-97.15163,161.64128,201.3578,-0.0307,-1.0219,0.2485,-0.704,0.57,-0.351,19.649,-14.987,28.049,10
0.0386,-0.0598,-0.6019,0.7953,5.869507,-105.79467,184.39459,178.33214,-0.1723,-1.3442,0.2465,0.306,1.185,-0.507,22.349,-15.587,21.299,7
0.6863,-0.5218,0.3961,-0.3157,13.521438,-75.148285,201.2606,178.17883,0.2919,-1.1918,0.3105,-0.686,0.759,-1.215,-26.387,-29.537,32.399,31
0.6998,-0.695,0.0222,0.1628,4.3808513,-87.19337,207.99425,209.5643,-0.2543,-1.0122,-0.0488,0.252,-0.258,-0.306,26.581,-14.54,24.593,26
0.5543,-0.3483,0.5534,-0.5147,17.814484,-75.21083,205.12094,162.84276,-0.3632,-1.1166,0.0908,-0.357,-0.364,0.15,11.549,15.613,29.849,30
0.1402,-0.3476,-0.5251,0.7639,18.402462,-111.7498,215.29776,151.35155,-0.2104,-1.1835,0.2758,-0.335,0.694,-1.447,28.949,29.999,18.449,41
0.2167,-0.1311,-0.5667,0.7839,7.258214,-102.35634,176.53024,209.11015,0.3491,-1.3417,0.3613,0.438,-1.481,-0.317,-17.401,-24.213,-6.913,18
0.6805,-0.4963,0.2726,-0.4649,43.19415,-78.6383,172.38112,142.75768,0.2656,-1.0268,0.2949,0.856,-0.06,0.522,-12.45,-21.737,18.013,39
0.5853,-0.396,0.4858,-0.5142,12.627986,-78.57075,195.14943,158.74133,-0.2587,-0.748,0.1191,0.374,1.535,-0.482,21.449,-30.587,-23.237,30
0.5641,-0.3079,0.5141,-0.5679,12.529495,-75.2018,200.3764,148.90552,-0.1381,-0.9497,0.1992,-0.33,-0.761,0.115,-26.7,-9.587,18.449,47
0.6954,-0.6999,0.0889,-0.136,5.11554,-90.722755,172.39604,172.46756,0.0732,-0.957,0.0048,-0.068,-0.589,0.608,32.249,-9.887,-17.687,19
0.5551,-0.4334,0.4136,-0.5769,16.729721,-87.62075,176.34705,147.21179,-0.0488,-0.8056,0.3837,0.196,1.014,-0.479,-16.823,14.539,-5.708,4
0.4739,-0.4093,0.4717,-0.6206,13.310914,-93.43623,174.27768,154.53142,0.1323,-0.5522,0.1708,-0.091,0.528,-0.562,-30.3,27.149,12.299,42
0.6443,-0.6044,0.211,-0.4183,15.157902,-89.594025,157.59424,145.66852,-0.0839,-0.7539,0.2734,0.417,0.674,-0.971,10.199,-25.187,-32.237,9
0.3035,-0.0995,0.6582,-0.6816,13.463756,-82.70518,206.66791,149.87581,-0.2817,-1.3066,-0.0341,0.217,0.256,-0.01,-23.526,-6.276,-9.974,11
0.6877,-0.5203,0.3326,-0.3814,5.584762,-78.77161,185.60774,162.61139,-0.0698,-0.9194,0.1435,0.244,-0.449,0.495,15.449,31.199,-15.137,21
0.4694,-0.4134,0.5381,-0.5648,2.7239091,-88.445045,184.05556,170.43346,-0.0244,-0.6958,0.038,0.022,0.306,-1.875,-6.75,28.799,-9.137,28
0.6864,-0.585,0.2645,-0.3412,4.9034367,-83.924965,176.48099,163.29044,-0.0654,-1.1215,0.1123,0.298,0.449,0.036,11.999,-7.187,21.749,27
0.0272,0.0317,0.5499,-0.8341,11.011407,-112.52167,186.80339,164.9214,0.1655,-0.9799,0.3442,-0.171,0.015,0.035,-30.137,19.063,-16.337,49
0.2322,-0.13,-0.5648,0.781,8.162688,-101.041504,174.89128,212.28156,0.2158,-1.3457,0.7827,-0.432,0.488,-0.364,-17.401,-24.213,-6.913,18
0.2693,-0.0994,0.6476,-0.7057,21.825668,-87.23499,200.71048,151.33707,-0.2622,-1.393,0.2753,-0.248,1.133,-0.47,23.249,29.999,20.999,38
0.7335,-0.6548,0.1424,0.1134,15.021398,-76.80925,215.94586,215.073,-0.3359,-0.9018,0.1723,-0.053,-0.204,-0.086,7.939,11.872,24.621,26
0.625,-0.6909,0.1924,-0.308,7.7111673,-97.35327,158.41475,164.1394,0.0278,-0.3837,-0.0556,0.405,-1.394,0.199,-9.639,13.067,14.314,20
0.4509,-0.3682,0.6416,-0.4993,4.0645165,-76.671776,206.23103,182.06865,-0.331,-0.8676,-0.1435,0.139,0.329,-0.207,-4.737,-1.597,-5.631,34
0.7431,-0.439,0.258,-0.434,50.424202,-67.711945,180.18472,142.63254,-0.0874,-0.9907,0.4321,-0.129,0.506,-0.437,-4.35,-4.937,-0.887,39
0.2293,-0.1785,0.6065,-0.7399,20.13242,-98.10555,181.33644,163.38237,0.0292,-1.2675,0.2607,-0.326,0.1,-0.182,-12.45,10.363,-20.987,25
0.7374,-0.66,0.1108,0.0898,14.621014,-79.49807,208.66122,208.13797,-0.4194,-0.7875,0.1054,0.177,0.11,-0.135,21.889,-30.428,30.471,26
0.6867,-0.5683,0.3108,-0.3298,9.370118,-81.6521,185.13075,169.97217,-0.0903,-0.9208,0.1875,-0.164,-0.283,0.134,29.399,-21.287,-28.487,8
0.3307,-0.1081,0.6448,-0.6804,0.93584704,-81.81347,207.43227,147.04916,-0.2905,-0.9653,0.1445,-0.002,-0.007,-0.018,15.198,-31.045,-23.668,35
0.1449,-0.3628,-0.5543,0.7348,71.57747,-106.78667,216.73961,147.83719,-0.7514,-1.1132,-0.1645,-0.027,0.174,-0.523,16.499,28.949,-27.437,29
0.1042,-0.1363,0.6148,-0.7697,26.472036,-102.835075,172.25305,181.05928,-0.4326,-1.0571,0.1059,-0.766,-1.062,0.056,-9.828,32.44,-7.904,35
0.5136,-0.4387,0.4748,-0.564,19.638344,-89.67116,179.29704,161.11205,-0.1376,-1.3955,0.2158,-0.312,0.641,0.361,29.549,-6.587,24.749,30
0.7101,-0.5144,0.3848,-0.288,9.427144,-72.24573,204.05396,178.8463,-0.3398,-1.3808,0.1889,-0.236,1.24,-0.655,16.465,13.623,-26.424,44
0.4883,-0.3934,0.4783,-0.6146,12.047079,-90.667305,178.46956,153.0512,0.0444,-0.9707,0.2631,-0.467,-0.272,-0.332,-25.8,22.799,10.799,42
0.5673,-0.5885,-0.3323,0.4704,21.530628,-96.42197,198.4725,198.733,0.375,-1.0424,0.392,0.043,1.681,-1.44,-22.478,3.75,13.285,23
0.2626,-0.0935,0.6429,-0.7133,9.27473,-88.17512,200.04964,150.44936,-0.3159,-1.1997,0.0913,-0.325,-0.864,0.782,17.399,-23.087,-32.387,33
0.5995,-0.4614,0.4649,-0.4597,29.58636,-80.54188,193.3123,167.88295,-0.2675,-0.8261,0.2338,-0.113,0.617,-0.107,29.202,-4.526,15.125,44
0.392,-0.2641,0.6922,-0.5452,18.080648,-74.40195,211.54381,174.4074,-0.4506,-0.9682,-0.1337,-0.422,0.213,-0.053,-13.737,-20.797,-8.931,34
0.673,-0.4189,0.5582,-0.2445,10.130369,-57.18432,236.11063,190.35616,-0.6596,-1.0668,0.0917,-0.072,0.615,0.433,21.749,25.799,8.099,48
0.7257,-0.6827,0.0346,-0.0769,6.6067348,-86.572815,174.1115,173.02142,-0.0756,-1.3081,0.0913,-0.139,-0.835,0.15,18.899,-31.487,-19.637,14
0.2943,-0.1866,0.6413,-0.6834,11.695269,-88.700195,192.61816,161.41629,-0.0585,-0.9384,0.102,0.046,-0.146,0.053,11.999,9.613,6.149,38
0.7755,-0.544,0.0377,0.3179,16.673285,-63.736835,212.1125,227.78516,-0.2236,-0.9208,0.4951,-0.508,0.243,-0.96,21.77,-14.816,21.349,15
0.6651,-0.6286,0.1853,-0.3578,8.6299515,-89.113785,159.78635,151.40329,0.1987,-0.6787,0.0659,-0.028,0.824,-0.915,18.149,-18.437,30.599,9
0.0979,-0.1083,0.69,-0.7088,20.71967,-91.62341,177.93839,181.25879,0.2167,-0.4765,0.121,1.256,-2.983,0.643,28.949,-21.287,-17.687,10
0.4646,-0.304,-0.5264,0.6437,41.229618,-86.29414,171.12964,211.5024,-0.1879,-1.0961,0.2514,-0.375,0.012,0.385,-11.4,-16.487,15.599,41
0.665,-0.5696,0.3481,-0.3347,6.56545,-82.58568,188.42876,175.06107,-0.1474,-0.9858,0.2084,0.246,0.753,-0.542,8.965,28.023,-25.974,44
0.384,-0.3502,-0.4512,0.7254,11.092079,-102.41821,193.67462,217.9041,-0.0561,-0.9379,0.6503,-0.755,0.719,-0.895,-17.929,-4.513,-19.349,22
0.7586,-0.6491,0.055,-0.0037,3.977039,-80.73968,187.81754,186.50871,0.1274,-1.0122,0.1831,-0.643,-0.949,-0.823,-30.887,-24.887,-32.687,14
0.1854,-0.168,0.6395,-0.7268,24.38938,-96.30297,179.27917,172.9492,-0.2353,-1.0615,0.246,-0.325,0.475,0.373,-22.037,3.013,1.949,38
0.1459,-0.0877,-0.6042,0.7783,13.693506,-102.01413,176.36523,197.81902,-0.1352,-0.7983,0.1938,-0.07,2.31,-0.592,-7.65,17.549,-24.587,7
0.1828,-0.2183,-0.6016,0.7462,4.5811853,-102.06615,190.24744,181.47125,-0.0786,-0.9804,0.1459,-0.001,-0.026,0.007,23.099,25.813,4.199,41
0.8008,-0.5771,0.0637,-0.1462,15.413903,-71.88131,174.23581,165.81145,-0.1542,-0.8383,0.3129,0.0,0.275,-0.659,28.949,-16.337,16.649,50
0.7333,-0.5113,0.2235,-0.3883,42.9326,-74.073784,174.23866,147.64897,0.0581,-0.9462,0.3076,0.539,-0.188,0.567,16.649,-21.437,-30.887,39
0.6659,-0.38,0.5,-0.4025,30.482784,-66.13114,213.11545,167.16003,-0.102,-1.08,0.0512,0.184,-0.301,1.294,8.249,28.049,-16.037,28
0.3074,-0.1635,0.6426,-0.6824,12.518216,-86.660774,197.4491,156.68207,-0.0346,-0.8876,0.0297,0.186,-0.141,0.251,4.049,-17.537,22.949,38
0.3831,-0.4095,0.5558,-0.6136,11.798959,-95.06479,171.61836,178.12164,0.0209,-1.0078,0.101,-0.152,0.118,-1.084,-15.6,-17.237,-19.337,1
0.6249,-0.4588,0.3898,-0.4969,0.061345305,-81.43198,182.80545,152.7119,-0.0263,-0.9633,0.2836,-0.027,-0.021,-0.038,-6.08,-26.903,-28.463,4
0.6801,-0.5798,0.3435,-0.2882,0.36862275,-80.713295,193.90176,180.62306,-0.1347,-0.9951,0.0908,0.013,0.025,-0.031,10.165,29.223,-26.424,44
0.5997,-0.502,0.4328,-0.4482,25.216572,-84.0425,187.05513,169.23793,-0.3076,-0.8686,0.1342,-0.279,0.557,-0.487,-5.284,10.473,-6.924,44
0.3577,-0.3215,-0.4323,0.7627,15.906032,-104.8614,194.54672,226.06007,-0.0258,-0.9487,0.2924,-0.068,-0.946,-0.274,-16.579,-9.163,-17.999,22
0.7389,-0.6727,0.027,-0.0231,5.493302,-84.62522,180.92487,180.22937,0.1196,-1.0209,0.1738,-0.368,1.646,-0.564,24.599,-27.737,-26.087,14
0.6942,-0.5838,-0.2938,0.3014,39.965412,-81.86026,174.40276,187.59387,-0.0756,-1.2197,0.059,-0.574,-0.541,0.779,-3.428,-24.586,-1.414,23
0.3763,-0.4749,0.4843,-0.6309,17.631369,-104.311615,155.45828,177.74178,-0.0004,-0.9179,0.0371,0.162,0.255,-0.72,10.636,-11.537,-2.237,2
0.7525,-0.6555,0.0601,0.019,5.8705845,-81.37548,191.62498,190.76505,-0.0717,-0.9511,0.0488,0.003,0.145,-0.182,-8.7,-6.437,-10.037,14
0.767,-0.556,-0.0082,0.3198,11.250879,-68.03595,207.89735,224.50409,-0.3803,-1.0541,0.3666,-0.484,0.294,-0.653,29.42,11.134,6.799,15
0.7319,-0.6221,0.2713,-0.0603,5.5966496,-74.35635,213.25374,203.12323,-0.2177,-0.934,-0.0493,-0.008,-1.159,0.843,-17.1,0.613,-5.087,3
0.4837,-0.3687,-0.5448,0.5772,17.289198,-85.13549,169.78165,196.78864,0.2075,-1.268,0.0947,0.377,-1.708,0.841,0.37,-27.913,-8.549,22
0.6319,-0.5221,0.2789,-0.5,38.569492,-85.63257,165.116,140.7031,0.0737,-0.8691,0.4829,-0.485,0.238,-0.554,10.349,-11.537,-19.337,39
0.1848,0.2465,0.7473,-0.5886,27.71452,-61.628933,253.3031,127.38486,-0.4838,-1.3051,-0.059,2.135,1.553,-0.614,-15.587,-29.687,-2.387,29
0.5328,-0.4021,-0.4934,0.5575,24.480131,-84.735756,172.5508,201.19049,-0.1152,-0.6049,0.1826,0.199,-1.074,-0.762,-28.787,28.199,3.463,46
0.2975,-0.3096,-0.6383,0.6387,3.460351,-90.43692,181.81119,178.24304,0.0141,-1.0024,-0.2456,0.306,-1.456,1.709,17.99,-15.537,31.589,12
0.6663,-0.3644,0.6026,-0.2449,16.377335,-51.515667,243.5704,187.9963,-0.6025,-0.8291,0.059,-0.187,-0.412,-0.332,30.449,-20.987,8.849,48
0.7343,-0.471,0.2572,-0.4154,46.231026,-71.17062,178.90662,146.20552,0.3125,-0.9394,0.3554,-0.415,-0.368,-0.691,13.199,-14.087,-23.537,39
0.4823,-0.2679,-0.5511,0.6258,6.576273,-80.69885,162.13004,212.07797,0.331,-0.8896,0.0732,0.379,0.635,0.798,19.949,-5.387,-28.337,36
0.3544,-0.264,-0.5791,0.6849,8.019165,-92.453835,175.2972,202.05876,-0.0517,-1.1362,0.2226,0.067,-0.622,-0.308,-11.779,-25.663,-23.399,22
0.609,-0.4617,0.3829,-0.5188,3.8807242,-83.682274,178.86423,149.89624,0.1269,-0.893,0.3217,0.441,1.568,-0.316,1.164,30.263,-25.49,4
0.5897,-0.3564,0.5172,-0.5075,14.609313,-74.117676,203.17621,158.8354,-0.3071,-0.7324,0.2192,0.311,0.572,-0.348,8.699,10.813,30.149,30
0.6275,-0.5463,-0.3804,0.4037,23.135138,-85.13857,176.26352,189.662,0.186,-1.4213,0.0302,0.47,-3.831,1.615,-7.778,18.3,-5.164,23
0.7312,-0.6798,0.0522,-0.017,3.1282241,-85.586426,185.69594,184.91331,0.0288,-1.0825,0.0375,0.526,0.099,0.732,1.949,-24.887,-21.887,14
0.3576,-0.5248,0.448,-0.6292,16.672567,-110.00741,144.0364,183.52419,0.2158,-0.9819,-0.1894,0.129,-1.797,0.818,2.699,-18.887,-18.587,2
0.1659,-0.1628,0.6632,-0.7113,14.88458,-93.70824,178.7596,177.53972,0.1059,-0.7675,0.06,0.748,-0.501,0.759,-28.8,-14.987,1.063,10
0.0121,-0.0142,0.5496,-0.8351,8.780477,-113.292854,179.1444,179.12775,0.2734,-1.082,0.3403,0.005,1.435,-0.297,-13.487,-1.637,-26.987,49
0.6018,-0.6015,-0.3185,0.4177,28.348312,-93.282135,192.66919,194.69846,0.0668,-0.8696,0.2778,0.069,3.365,-1.721,-31.478,3.3,17.035,23
0.8034,-0.5735,0.1447,-0.0669,8.526055,-70.387596,193.66704,185.0245,0.0541,-1.018,0.3745,-0.196,-0.947,-1.099,13.949,-28.487,31.049,50
0.7752,-0.5971,0.0853,-0.1874,18.768238,-75.767044,171.7679,162.36618,-0.0449,-0.8334,0.3974,-0.515,-0.577,0.436,24.299,-9.437,5.999,50
0.4771,-0.3901,-0.5552,0.5583,9.906378,-85.33876,170.0193,190.61487,0.1245,-0.9003,-0.1064,0.387,0.062,0.491,-8.235,11.817,14.619,16
0.7518,-0.5847,-0.2062,0.2239,18.51162,-77.097946,175.51295,188.98766,0.08,-1.0087,0.104,-0.222,-0.87,-0.016,-27.0,9.914,-22.187,6
0.3316,-0.0781,0.6597,-0.6697,12.449536,-78.61955,213.1943,145.25621,-0.3232,-1.0087,0.1196,-0.09,0.166,-0.049,18.292,-16.032,-30.469,45
0.6506,-0.6267,0.1698,-0.3936,6.865541,-89.79804,153.49081,143.36787,0.0629,-0.8662,0.0009,0.022,1.781,0.457,-24.739,23.232,-2.364,5
0.6587,-0.5081,0.3426,-0.4365,8.711088,-81.41578,180.71294,156.74216,0.0102,-1.2309,0.2431,-0.103,0.719,-0.59,-10.35,8.263,-21.887,21
0.2698,-0.2064,0.6236,-0.704,12.755608,-93.45784,184.62254,164.89064,0.0727,-0.8544,0.0854,0.263,-0.651,0.528,-8.837,-5.087,-3.45,38
0.7107,-0.5195,0.3797,-0.284,26.85752,-72.61122,203.5897,179.19086,-0.164,-0.9125,-0.0478,0.237,0.37,-0.037,-27.75,32.549,-4.037,3
0.3163,-0.2627,0.5555,-0.7227,7.4829264,-98.58338,177.39526,157.12813,-0.1889,-1.2451,0.2993,0.005,0.167,0.071,18.449,-7.787,17.249,25
0.4315,-0.4055,0.3847,-0.708,7.4403396,-101.406075,160.01958,131.79504,0.5571,-0.7177,0.457,-0.418,-0.801,-0.439,-12.437,-16.187,-26.537,43
0.3394,-0.267,0.6542,-0.6208,22.215437,-84.76267,192.8299,172.41032,-0.4125,-1.3383,-0.0742,-0.607,-0.986,0.581,21.062,18.789,-4.881,34
0.2036,-0.0345,-0.5746,0.7919,18.426243,-98.5733,164.72198,221.66537,-0.1435,-0.7504,0.27,-0.068,0.88,-0.283,11.099,-9.287,4.664,49
0.2477,-0.1797,-0.5728,0.7603,8.843069,-100.572586,179.05795,204.73457,-0.1611,-0.7431,0.0688,-0.309,-0.996,-0.219,2.799,25.37,-8.275,18
0.7726,-0.5765,-0.0136,0.2653,12.792494,-71.05995,204.09859,216.54114,-0.3037,-0.9951,0.3632,0.012,0.847,-0.256,32.27,13.984,5.149,15
0.4801,-0.3315,-0.4621,0.6677,7.613338,-89.16891,179.9133,221.30756,-0.0419,-1.0908,0.3671,0.216,0.711,-0.742,26.849,-31.937,-10.787,36
0.3371,-0.2185,0.6118,-0.6813,5.3700852,-89.20976,191.34128,157.74149,-0.2465,-0.9545,0.1831,0.159,0.191,-0.316,-10.337,2.713,-15.3,38
0.559,-0.3967,0.5537,-0.4725,13.648804,-75.823875,205.67342,171.78166,0.1318,-0.5615,0.0014,-0.042,-0.874,0.997,-30.824,-29.497,-27.831,34
0.4465,-0.4214,0.5278,-0.5867,9.40362,-92.13907,177.56073,170.5397,0.1298,-1.1733,-0.0913,0.181,0.368,0.993,-10.8,-10.037,-23.687,1
0.3908,-0.373,0.4196,-0.7293,13.258913,-103.99431,162.06226,137.30617,0.1801,-0.9482,0.3627,0.055,-0.359,-0.007,-0.3,12.013,-15.437,43
0.175,-0.0939,0.6071,-0.7693,20.200577,-99.862656,186.25409,157.99307,-0.2788,-0.7656,0.2133,0.256,0.303,-0.46,31.744,9.746,7.354,45
0.6823,-0.4079,0.4588,-0.3968,10.513969,-68.10409,207.28146,165.90216,-0.0039,-0.8447,-0.0014,0.407,-0.513,0.808,-7.05,-2.837,-17.537,30
0.184,-0.0985,-0.5627,0.7998,19.155176,-104.53106,175.78996,209.33534,-0.0761,-0.8862,0.3803,0.028,0.176,0.049,-31.937,19.363,-26.237,49
0.3391,-0.1259,0.6307,-0.6865,6.6359615,-83.25701,204.52763,146.69264,-0.0356,-0.9179,0.1669,-0.291,-0.154,0.981,12.557,23.546,-20.395,45
0.7709,-0.6178,-0.1383,0.0687,7.0929685,-76.67345,167.77025,173.93791,0.0898,-1.0966,0.0463,0.653,-0.438,1.365,-5.1,-19.787,27.599,6
0.5763,-0.6558,0.2773,-0.4009,23.703842,-99.78666,156.36835,166.28592,0.164,-1.5732,-0.0336,0.005,-1.583,-0.274,-4.089,27.617,20.464,20
0.3682,-0.4268,0.471,-0.6784,19.636133,-105.76672,157.943,164.46147,-0.1562,-1.2167,0.2402,0.052,-0.426,0.039,16.049,-17.837,31.949,28
0.7608,-0.6435,0.0777,0.0308,9.131286,-79.147995,195.50607,194.3129,-0.1147,-1.0136,0.0087,0.257,0.685,0.52,-4.2,25.649,-9.137,14
0.4608,-0.4112,0.5643,-0.5477,9.278459,-86.371895,187.77534,175.61081,-0.0722,-0.8403,0.1787,0.319,0.85,-0.561,27.962,-19.147,30.805,34
0.7431,-0.6683,0.0285,-0.0152,1.026489,-83.893005,182.28563,181.60611,-0.1591,-0.996,0.0566,0.026,-0.121,0.079,23.999,-6.137,21.899,14
0.1672,-0.0836,0.6036,-0.775,23.607538,-100.56953,186.57968,157.19446,-0.475,-1.0375,0.2778,0.338,1.653,-1.72,-2.778,30.19,-13.304,35
0.4043,-0.1324,0.6056,-0.6724,11.149069,-78.512,208.4092,140.25034,-0.4082,-0.976,0.0449,0.719,-1.171,0.598,12.019,32.349,-25.576,35
0.5552,-0.4258,0.4288,-0.5713,12.899968,-86.670906,179.06293,149.40544,-0.039,-1.018,0.2924,-0.183,-0.211,0.251,24.303,-18.991,2.757,4
0.3349,-0.3816,0.4262,-0.7486,19.16141,-111.068375,156.00418,146.62769,0.2216,-1.1142,0.4804,-0.215,-1.079,0.017,-28.937,1.063,-25.037,43
0.4395,-0.1545,0.6942,-0.5485,7.3270802,-66.203995,228.07916,157.57654,-0.3969,-0.8315,0.04,0.396,-0.199,-0.266,-32.32,-24.556,-14.596,13
0.105,0.151,0.6376,-0.748,38.654064,-91.05249,215.00162,134.56522,-0.4482,-0.8549,-0.1308,1.165,0.668,-0.35,-4.337,0.313,27.299,29
0.6867,-0.3715,0.5771,-0.2392,13.806153,-51.99541,240.3479,187.13087,-0.3945,-0.6162,0.0615,-0.296,-0.847,0.298,-28.637,32.399,17.399,48
0.1441,-0.0611,0.6262,-0.7637,24.76523,-98.57691,188.25244,160.27347,-0.1479,-0.8129,0.2006,0.465,0.269,-0.518,0.442,27.454,-21.619,45
0.3939,-0.3692,0.4224,-0.7279,13.210852,-103.30309,163.00261,137.18762,0.2016,-0.9194,0.3637,0.018,-0.132,0.106,-0.3,12.013,-14.087,43
0.8012,-0.5916,0.0879,-0.0147,0.35617653,-72.273926,190.98198,187.08607,-0.1274,-0.9526,0.2631,-0.009,-0.047,0.008,31.949,1.363,-9.6,50
0.5241,-0.3091,-0.467,0.6415,9.323439,-82.2339,172.25212,222.547,0.2099,-1.1713,0.5781,-0.062,-0.317,-0.827,26.849,-31.937,-10.787,36
0.2364,-0.4447,-0.551,0.6652,16.283009,-103.766235,216.75246,152.55692,-0.2446,-0.8544,-0.1225,0.725,1.31,-1.405,21.606,2.202,-26.34,12
0.8101,-0.5632,0.1509,0.0601,12.343387,-65.7372,206.61723,202.27359,-0.2163,-0.7949,0.2309,0.304,0.137,0.663,-30.287,-4.337,-5.7,50
0.7203,-0.6895,0.0354,-0.0661,6.139773,-87.57096,175.60481,174.8909,-0.0029,-1.5102,-0.0244,-0.237,-0.027,0.051,14.699,26.999,-16.637,14
0.1689,-0.1374,0.6438,-0.7334,27.689434,-96.206535,181.61206,170.85918,-0.163,-0.871,0.2407,-0.222,0.148,0.164,-15.587,-22.037,14.249,38
0.4058,-0.3086,-0.6371,0.5779,17.589638,-81.57951,161.72702,187.6011,-0.0756,-1.2216,0.1274,-0.057,0.304,0.427,-28.659,29.749,1.752,12
0.5804,-0.4156,0.4422,-0.5428,22.324072,-82.541626,185.63257,152.30023,-0.0927,-0.7719,0.3574,-0.098,0.96,-0.55,20.399,28.799,-16.037,32
0.7613,-0.6003,-0.0892,0.228,10.873844,-77.04063,192.4629,203.09258,-0.2739,-1.0751,0.2661,0.506,-0.304,0.436,14.42,-28.016,32.149,15
0.0509,-0.001,-0.5889,0.8065,0.097913295,-106.96127,174.88503,193.21155,0.0458,-0.9599,0.3027,0.006,-0.025,0.009,-8.087,0.613,27.299,49
0.7827,-0.4065,0.2581,-0.394,55.58346,-61.26286,186.23991,146.64862,-0.0541,-1.1352,0.4067,-0.083,0.299,-0.195,26.099,30.149,-18.437,39
0.6193,-0.6337,0.1079,-0.4507,26.865347,-89.12658,139.09567,123.85902,-0.0888,-1.1411,0.2202,-0.109,2.98,-1.131,21.599,-12.887,25.049,17
0.1691,-0.0857,0.6836,-0.7046,27.753649,-89.60505,192.00581,166.07422,-0.2973,-0.8471,0.1259,-0.054,0.371,-0.297,32.26,1.974,-9.674,11
0.688,-0.5115,0.3272,-0.3971,5.4849067,-78.478195,183.99289,159.33029,0.1362,-0.8867,0.3564,-0.232,0.502,-0.563,30.149,-22.037,31.499,21
0.3747,-0.1282,0.6297,-0.6682,5.537702,-79.558754,208.72621,144.9309,-0.1547,-0.8701,0.1069,-0.064,-0.527,0.397,-24.737,-15.887,22.799,33
