q0,q1,q2,q3,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.3545,-0.3648,-0.6074,0.61,-0.0917,-0.955,0.3613,0.317,1.523,-1.2,-0.893,0.102,-18.84,12
0.5857,-0.6387,0.1935,-0.4597,0.4692,-0.7084,0.0185,-0.624,3.422,-2.104,28.199,-5.687,23.249,31
0.5194,-0.2971,-0.474,0.6458,0.0678,-0.8813,0.4394,-0.079,-0.713,0.116,-15.75,-25.937,0.463,36
0.7274,-0.6636,0.1487,0.0908,-0.5375,-1.3017,0.0996,-0.309,-0.146,0.318,-25.96,16.958,-12.715,26
0.4572,-0.4413,-0.4276,0.6428,-0.1074,-1.1406,0.4243,-0.684,0.9,-0.645,20.699,15.914,-5.537,46
0.0217,0.076,0.5817,-0.8095,-0.0195,-1.1137,0.3037,0.197,0.811,-0.057,25.499,-19.187,23.399,7
0.6995,-0.5168,0.2942,-0.3961,-0.0947,-0.8398,0.3623,-0.225,0.425,0.145,22.049,-12.887,16.649,8
0.1919,-0.4398,-0.5325,0.6971,-0.1816,-0.8437,-0.1411,-0.088,-0.037,1.198,-5.259,27.349,-7.247,12
0.7166,-0.6512,0.1417,0.2053,-0.3105,-0.7353,-0.0292,0.246,-0.115,0.668,-27.61,27.458,-12.565,26
0.5533,-0.6912,0.0886,-0.4562,0.3618,-0.9648,0.1655,-0.711,0.923,-0.588,-30.554,30.419,0.753,5
0.724,-0.6686,0.1525,-0.0739,0.0366,-0.9931,0.1777,0.091,-0.028,-0.337,15.599,18.613,-24.437,19
0.6399,-0.5128,0.2919,-0.492,0.1196,-1.1059,0.2104,0.594,-1.101,0.823,-12.45,-21.737,18.013,39
0.5195,-0.4117,0.47,-0.5827,0.2377,-1.1694,0.0498,0.154,-0.031,0.397,-23.55,20.849,11.999,42
0.6065,-0.3963,0.5217,-0.4503,-0.2109,-1.0463,-0.0107,-0.147,-1.291,0.366,13.949,21.164,31.949,30
0.6999,-0.6706,0.2001,-0.1426,0.3652,-0.7626,0.1269,0.248,-0.761,0.759,-24.75,-2.387,3.164,17
0.6183,-0.6843,0.1147,-0.3688,0.3627,-0.7792,0.0742,-0.043,-0.036,-0.055,-29.654,-27.617,-1.946,5
0.3348,-0.1366,0.6285,-0.6885,-0.2348,-0.9521,0.1757,-0.029,-0.031,-0.034,-24.587,-4.637,11.699,33
0.4309,-0.3871,0.5107,-0.6352,-0.1611,-1.3012,0.1821,0.476,-0.326,1.033,17.086,18.149,-21.287,47
0.5483,-0.4021,0.5315,-0.505,-0.3808,-1.1987,-0.02,-0.094,-1.37,0.89,9.449,31.649,-12.887,30
0.4535,-0.3541,-0.477,0.6642,0.1259,-0.8007,0.1787,0.418,-0.736,0.273,-30.587,-20.087,-16.187,36
0.6023,-0.4088,0.4639,-0.5046,-0.125,-0.8872,0.1914,-0.041,0.913,-0.564,-4.5,-25.337,-16.337,30
0.1246,0.1278,0.7264,-0.6636,-0.3784,-0.9584,0.0478,0.198,-0.066,-0.03,15.616,-9.149,-10.764,29
0.1981,-0.4349,-0.5318,0.6991,-0.2275,-0.8818,-0.1777,-0.465,0.333,1.2,27.89,-15.537,27.989,12
0.0387,-0.2252,-0.6673,0.7087,-0.0976,-1.0581,0.2368,0.185,0.395,-2.197,-28.187,-15.137,6.599,40
0.604,-0.417,0.4552,-0.5039,-0.2187,-0.7753,0.1796,-0.296,0.7,-0.137,-9.45,-29.687,-22.037,32
0.1176,0.0092,-0.632,0.7658,0.4526,-0.8183,0.2426,0.339,0.012,-0.079,12.449,-2.987,29.399,7
0.6464,-0.4095,0.4913,-0.4159,-0.2426,-0.9262,0.0156,0.055,0.024,0.067,20.099,23.713,31.199,30
0.4966,-0.4112,-0.4835,0.5919,0.1464,-0.8588,0.2617,-0.495,0.107,-1.395,-5.987,-4.487,-30.437,46
0.4013,-0.0669,0.6946,-0.5931,-0.3549,-0.728,0.1572,0.504,2.553,-0.932,-7.855,-19.73,-1.652,13
0.6176,-0.5253,0.3378,-0.4779,-0.0288,-1.3344,0.1655,-0.265,-0.568,0.519,21.149,-29.087,-20.087,21
0.235,-0.0258,-0.5846,0.776,-0.0292,-1.187,0.5507,-0.239,0.217,-0.05,-30.137,-19.637,-11.687,49
0.1647,-0.3258,-0.5545,0.7477,-0.2016,-1.0756,0.2294,-0.22,0.427,-1.365,14.099,-6.737,22.649,41
0.4013,-0.3234,-0.6469,0.5619,-0.1416,-1.2563,-0.2124,0.208,-0.097,0.829,27.74,-29.037,-22.397,12
0.6799,-0.5224,-0.3754,0.3518,-0.2124,-0.6967,0.0048,0.16,1.977,-0.841,-4.928,20.7,-8.314,23
0.4625,-0.4626,0.417,-0.6309,-0.0898,-1.2675,0.1254,-0.391,-0.958,0.636,20.099,-3.737,-23.087,31
0.051,0.0071,0.7268,-0.6848,-0.0312,-0.9833,-0.3745,-0.341,2.383,0.121,27.749,-31.037,-21.887,10
0.6221,-0.6559,0.1605,-0.396,0.0439,-0.9658,0.1459,0.543,3.317,-1.57,-3.6,-25.487,-19.787,17
0.2537,-0.091,0.6258,-0.7318,-0.2705,-0.9501,0.3354,0.097,0.117,-1.642,-25.842,9.896,6.754,45
0.6175,-0.3924,0.457,-0.5056,-0.229,-1.1196,0.3334,-0.213,0.231,-0.314,27.903,-24.091,13.857,4
0.6179,-0.513,0.305,-0.5116,0.1269,-0.9428,0.3691,0.356,-0.929,0.459,-12.45,-21.737,18.013,39
0.5888,-0.4526,0.4467,-0.4988,-0.0942,-1.248,0.3017,-0.166,-0.261,-0.039,-25.187,-15.587,-24.587,32
0.1152,0.0375,-0.5776,0.8072,0.0209,-0.9375,0.4169,-0.131,0.236,-0.452,-16.337,-1.487,29.699,49
0.4394,-0.5235,0.4653,-0.5623,0.124,-0.7495,-0.0151,0.191,-0.447,1.269,4.499,-30.287,-20.087,2
0.3536,-0.5443,0.4278,-0.6289,0.3813,-0.8906,0.1445,0.219,-1.327,-0.008,-27,-11.537,-15.287,2
0.6724,-0.5325,0.3967,-0.3268,0.2656,-1.3491,0.0742,-0.711,0.491,-1.231,-26.387,-29.537,32.399,31
0.3726,-0.3403,-0.4477,0.738,0.0395,-1.2026,0.3847,-0.062,-0.638,-0.575,-1.879,-31.363,-22.799,22
0.3275,-0.2024,0.6101,-0.6924,0.0966,-0.7631,0.1279,0.389,-0.268,0.533,-13.487,-9.587,-4.05,38
0.6947,-0.6993,0.0293,0.1654,-0.2949,-0.9819,-0.0629,0.207,-0.131,-0.314,26.581,-14.54,24.593,26
0.4714,-0.3692,0.4928,-0.6312,-0.0468,-1.248,0.1513,0.712,-1.87,1.583,-10.35,-17.237,8.249,47
0.643,-0.518,0.3406,-0.4495,0.0966,-1.1,0.1274,0.199,-0.689,0.634,-27.3,-11.987,-7.637,21
0.668,-0.5348,0.2556,-0.4496,0.1455,-0.8188,0.3535,0.084,-0.208,0.207,20.099,-15.887,-31.787,39
0.6993,-0.6872,0.1201,-0.155,-0.0922,-1.2509,0.041,-0.373,-0.705,0.176,28.199,-11.687,-28.937,19
0.6742,-0.5994,-0.2862,0.3227,-0.2011,-0.7866,-0.0039,0.721,0.576,-1.139,3.771,15.15,10.135,23
0.6729,-0.5568,0.3392,-0.3492,0.0507,-1.0195,0.1347,0.608,-0.561,0.462,8.515,25.473,-21.774,44
0.7745,-0.5502,0.0135,0.3114,-0.2661,-0.9614,0.5356,-0.42,0.562,-0.824,-28.466,-29.966,11.749,15
0.3705,-0.3439,-0.6157,0.6043,-0.1215,-0.8261,-0.1386,-0.265,0.424,-1.681,-11.559,-28.287,-4.997,12
0.3228,-0.2369,-0.6012,0.6914,-0.1206,-0.9204,0.0737,-0.139,-0.484,0.361,8.549,9.164,-4.35,40
0.6266,-0.6932,0.2109,-0.2868,0.1791,-0.8276,-0.0971,0.033,-0.129,0.345,26.947,12.017,4.114,20
0.7203,-0.6904,0.0259,-0.0607,-0.1235,-1.3125,0.0322,-0.077,0.591,0.652,11.399,-5.237,-25.337,14
0.4635,-0.4156,0.3954,-0.6752,0.1616,-0.9531,0.3125,0.037,-0.196,-0.208,31.949,-4.937,29.399,43
0.2844,-0.1359,0.6423,-0.6985,-0.1606,-0.7592,0.0249,0.138,-0.101,0.506,29.699,31.649,19.499,38
0.1913,-0.156,-0.6672,0.7027,0.2109,-0.8027,0.228,0.406,2.687,-1.594,-30.137,-31.487,20.249,40
0.4355,-0.4156,-0.4888,0.6313,-0.1879,-1.0322,0.2221,0.089,0.549,0.057,32.099,31.963,-16.337,46
0.2025,-0.2248,-0.6011,0.7396,0.2465,-1.0751,0.1635,0.162,-0.979,0.885,-20.687,-6.137,-9.9,41
0.6709,-0.5346,0.2544,-0.4463,0.0454,-0.8427,0.2973,0.166,-0.378,0.33,20.099,-15.887,-31.787,39
0.6582,-0.3379,0.6164,-0.269,-0.5107,-0.7001,-0.0517,0.631,0.206,-0.712,-19.95,14.849,30.299,48
0.416,-0.4098,0.3858,-0.7141,0.1054,-0.8544,0.3852,-0.036,0.184,-0.494,30.899,-5.237,32.249,43
0.1666,-0.115,0.66,-0.7234,-0.4101,-1.309,0.1083,-0.244,0.065,0.092,-18.887,-26.087,19.199,38
0.3965,-0.4105,0.5346,-0.6231,-0.0756,-1.0913,-0.0087,-0.151,0.683,0.079,-1.2,-5.837,26.999,1
0.5082,-0.4131,-0.56,0.5073,-0.0717,-0.663,-0.0185,-0.133,1.206,0.428,17.851,2.067,32.319,16
0.5461,-0.5862,-0.3795,0.4625,-0.1015,-1.3505,0.0639,-0.184,0.172,-0.584,-27.728,-11.236,9.535,23
0.6998,-0.4665,0.4122,-0.3501,-0.0957,-0.77,0.0439,0.222,-1.301,0.767,27.702,11.523,13.625,44
0.6686,-0.5409,0.3169,-0.3998,0.0859,-0.915,0.165,0.206,-0.377,0.453,16.799,-22.787,31.499,21
0.758,-0.5518,-0.0745,0.3394,-0.1259,-0.9404,0.1953,0.095,-0.247,0.37,-25.166,25.384,-7.151,15
0.737,-0.6757,0.0073,-0.0121,0.2421,-0.9707,0.1777,-0.463,0.96,-0.601,-7.5,30.749,-8.387,14
0.673,-0.5177,0.408,-0.3353,-0.2358,-0.9853,0.1479,-0.114,-0.094,-0.059,-3.52,-9.404,-8.144,44
0.6529,-0.5377,0.2983,-0.442,0.0629,-0.9755,0.2753,0.066,-0.04,-0.126,20.549,-3.737,17.699,21
0.1882,-0.3363,-0.5405,0.7478,-0.164,-1.0625,0.2465,0.258,0.757,-1.472,28.049,20.713,5.999,41
0.1715,-0.1079,0.5946,-0.778,-0.1362,-0.9799,0.2636,-0.202,-0.071,0.175,29.044,10.646,5.704,45
0.6543,-0.5394,0.2894,-0.444,0.1625,-0.9658,0.2416,-0.009,0.554,-0.134,21.599,-14.837,19.199,21
0.7028,-0.4662,0.2746,-0.4617,-0.0283,-0.8315,0.2373,0.676,0.021,0.734,-8.25,-12.737,11.563,39
0.2582,-0.2293,-0.6277,0.6976,-0.0981,-0.9404,0.0834,0.805,2.12,-0.877,16.349,14.113,6.449,40
0.1292,-0.0299,0.6886,-0.7128,-0.496,-1.0009,0.1669,-0.417,0.67,-0.324,-18.726,-14.976,-0.824,11
0.2167,-0.158,-0.5944,0.7581,-0.0947,-1.1245,0.0751,0.494,-0.192,0.034,-6.81,-32.507,-18.567,18
0.6122,-0.3686,0.5109,-0.4777,-0.2041,-0.7626,0.3466,0.257,1.44,-0.903,14.249,12.013,30.749,30
0.1348,0.0307,-0.6185,0.7734,0.4394,-1.081,0.1743,0.628,-3.521,0.484,-2.537,1.063,-21.137,49
0.2489,-0.1863,-0.5635,0.7653,0.2446,-1.1328,0.4672,0.649,-0.304,-0.231,-30.97,-15.146,12.511,18
0.6848,-0.7052,0.0502,0.1765,-0.3242,-0.9658,-0.0063,0.007,-0.009,-0.008,25.981,-14.69,25.043,26
0.5905,-0.4213,0.4981,-0.4749,-0.1079,-0.8833,0.1279,0.137,-1.468,0.981,14.699,-8.237,-31.787,30
0.659,-0.3243,0.6211,-0.2731,-0.665,-0.6123,0.0024,0.015,0.252,0.027,-6.6,-13.337,13.049,48
0.476,-0.5378,0.429,-0.5477,0.4414,-0.7592,0.0747,0.148,-0.427,-0.085,-1.05,-5.237,28.199,2
0.3797,-0.4359,0.5152,-0.6326,-0.1386,-1.1186,0.2031,0.166,1.583,-1.335,-6.75,28.799,-9.137,28
0.6188,-0.5271,0.2965,-0.5012,-0.0429,-0.9096,0.4482,0.216,-0.418,0.048,9.299,-24.587,-16.037,39
0.2288,-0.1125,0.6326,-0.7312,0.0903,-0.9121,0.2934,0.376,0.037,-0.659,-9.757,-28.932,-19.069,45
0.4823,-0.2714,-0.5475,0.6276,0.2578,-0.916,0.0522,0.386,0.736,0.809,19.949,-5.387,-28.337,36
0.2264,-0.2377,-0.587,0.74,0.0268,-0.871,0.1376,-0.067,-1.024,0.542,17.999,20.863,2.849,41
0.5281,-0.2906,0.4959,-0.6249,0.061,-0.8691,0.3872,-0.429,1.415,-1.668,-25.65,-17.837,17.699,47
0.6313,-0.4791,0.4554,-0.4054,-0.2749,-0.6757,0.1372,0.374,0.16,-1.304,11.965,-7.976,0.575,44
0.6172,-0.5156,0.305,-0.5099,0.0937,-1.0898,0.4448,0.281,-0.325,0.134,32.699,-13.637,-29.987,39
0.1094,-0.3518,-0.5965,0.713,-0.5976,-0.8452,-0.1923,1.155,1.599,-0.259,-7.232,28.988,-17.091,29
0.7936,-0.6067,-0.0166,0.0412,0.0859,-0.8896,0.3354,0.118,0.982,-0.68,-32.25,-5.237,-20.987,6
0.2879,-0.128,0.6115,-0.7257,-0.2182,-1.0517,0.1513,0.192,0.895,2.181,-5.247,30.228,-17.008,35
0.0057,-0.0588,0.5486,-0.8339,0.2983,-1.1601,0.3789,-0.048,1.08,-0.187,-10.937,-7.787,31.649,49
0.4718,-0.5793,-0.2764,0.6043,-0.185,-1.1342,0.2075,0.085,0.409,-0.505,-17.078,2.1,12.835,23
0.6828,-0.5552,-0.3371,0.3342,-0.1909,-0.7514,0.0107,0.701,0.692,-0.863,-7.778,-30.886,-5.164,23
0.6389,-0.4281,0.4189,-0.4826,-0.0908,-1.1337,0.3603,-0.233,0.613,-1.344,-13.523,32.089,-7.208,4
0.1371,0.0277,-0.5685,0.8106,0.0239,-0.7065,0.2954,-0.655,2.025,-0.755,-13.337,-12.887,-27.887,49
0.3292,-0.1179,0.6432,-0.6811,-0.269,-0.977,0.1425,0.015,-0.001,-0.03,12.048,-30.745,-24.568,35
0.1187,-0.1286,-0.635,0.7523,0.0786,-1.2153,0.0004,0.484,-1.553,0.333,-21.67,5.704,5.311,18
0.7292,-0.6686,0.1113,0.0938,-0.5307,-1.4428,0.0761,-0.36,0.117,0.231,18.739,31.808,31.671,26
0.781,-0.6225,0.0184,0.046,-0.1186,-0.9643,0.1977,0.1,0.356,-0.251,-21.437,-1.487,-17.7,37
0.4381,0.0163,0.8079,-0.3936,-0.6118,-1.1679,-0.5234,1.638,1.356,-0.397,-4.789,-29.056,12.136,13
0.434,-0.2622,-0.6342,0.5835,-0.0615,-0.9833,0.1762,-0.098,-0.328,-0.491,16.04,-15.537,24.689,12
0.6676,-0.5203,0.3842,-0.3685,-0.0112,-1.0605,0.0488,0.204,-0.867,1.089,-28.337,-7.037,21.149,32
0.186,-0.231,-0.5858,0.7541,-0.2089,-1.1494,0.2324,0.119,0.214,-0.055,-21.887,-2.237,-16.2,41
0.27,-0.1777,0.6007,-0.7311,-0.1977,-0.9399,0.1264,0.053,-0.054,-0.066,4.942,-19.632,26.067,45
0.7305,-0.6679,0.1417,0.0085,-0.0234,-1.2915,0.1484,0.094,0.308,-0.573,22.799,-15.587,-29.987,19
0.6016,-0.5256,0.4229,-0.4275,-0.1494,-1.2988,0.1303,0.012,0.113,0.309,-11.584,13.623,-3.924,44
0.8014,-0.5912,0.0881,-0.017,-0.1308,-0.9575,0.2749,-0.01,-0.014,0.024,30.899,0.164,-8.85,50
0.3287,-0.0773,0.6209,-0.7073,-0.186,-0.9477,0.4536,0.477,0.73,-0.741,24.149,-12.437,29.399,33
0.3842,-0.4,0.3987,-0.7302,0.4916,-1.0136,0.2641,0.967,-1.52,0.885,1.349,28.949,21.613,43
0.8115,-0.5732,0.1055,-0.0406,0.0097,-0.7973,0.3701,-0.283,-0.909,-1.14,-18.437,-16.337,8.099,50
0.5542,-0.3524,0.4871,-0.5755,0.0786,-0.9326,0.0932,0.227,0.574,0.133,18.586,-20.087,22.349,42
0.232,-0.1817,0.6225,-0.7249,-0.1621,-0.7817,0.1948,-0.057,0.545,-0.136,-10.487,-3.737,-5.85,38
0.3031,-0.1869,-0.6267,0.6931,-0.1337,-0.9204,0.0429,0.707,0.949,-0.85,26.099,32.249,20.549,40
0.6254,-0.602,0.2195,-0.4451,-0.0004,-1.1645,0.2407,-0.272,-0.488,-0.351,-7.95,-16.337,-16.637,9
0.776,-0.5905,-0.0499,0.2156,-0.4091,-0.7133,0.2045,0.024,0.092,-0.563,-28.616,-3.416,2.899,15
0.2627,-0.2591,-0.6261,0.6868,-0.1079,-1.1791,0.0361,-0.87,-0.516,0.816,9.299,13.813,-4.35,40
0.6912,-0.481,0.2727,-0.4651,0.1088,-0.8955,0.2836,0.824,0.326,0.531,-8.25,-12.737,11.563,39
0.6743,-0.6221,0.2322,-0.3228,-0.2832,-0.1909,-0.08,-0.287,-2.026,-1.982,13.349,23.099,-17.087,17
0.6071,-0.6424,0.1847,-0.4295,0.2207,-0.7485,0.1528,-0.134,-1.799,-1.224,-26.454,1.175,17.759,5
0.6107,-0.6773,0.1505,-0.3813,1.0839,-1.8222,-0.1982,0.219,-3.376,1.88,15.149,-14.237,-18.887,17
0.298,-0.2108,-0.637,0.6788,-0.2075,-0.892,0.1313,-0.614,-0.379,0.165,-24.887,-14.687,4.049,40
0.6477,-0.5372,0.3271,-0.4297,0.2919,-0.8999,0.1562,0.087,-0.563,0.824,21.149,-29.087,-20.087,21
0.7219,-0.6676,0.1668,-0.0716,-0.1201,-0.9936,0.1035,-0.006,-0.477,-0.453,15.599,18.613,-24.437,19
0.3031,-0.2724,0.5555,-0.7247,-0.0473,-0.956,0.2309,0.072,-0.134,0.406,18.449,-7.787,17.249,25
0.4719,-0.4339,0.5304,-0.5545,-0.0219,-1.0185,0.059,0.01,0.044,0.003,26.999,6.763,22.949,28
0.7751,-0.5718,-0.0248,0.2673,-0.2343,-0.8046,0.3212,-0.26,0.049,-0.998,20.72,-13.316,22.399,15
0.0329,-0.0806,-0.6271,0.774,-0.0673,-0.9677,0.1362,0.206,0.051,0.024,-9.22,13.804,-7.288,18
0.8165,-0.5348,-0.0572,0.2094,0.0703,-0.9091,0.5668,-1.152,-0.437,-1.042,6.149,-16.637,15.149,6
0.3551,-0.2303,0.6121,-0.6679,-0.1699,-0.999,0.2348,0.033,0.394,-0.046,-12.287,1.513,-14.25,38
0.6775,-0.4554,0.4372,-0.3772,0.0893,-1.4082,0.1948,-0.039,1.609,-0.797,25.349,-13.637,15.599,28
0.2181,-0.2778,0.5717,-0.7404,0.061,-0.6552,0.0366,0.235,-1.878,0.68,24.149,-22.787,-27.437,25
0.6282,-0.4631,0.4561,-0.4274,-0.27,-0.7187,0.1157,0.121,-0.496,-1.015,-28.084,-3.476,16.325,44
0.0752,-0.0667,-0.6341,0.7666,0.1093,-1.1357,0.1977,0.568,0.015,1.026,18.149,-14.537,30.299,7
0.6153,-0.4735,0.3762,-0.5055,0.2006,-1.0258,0.288,0.439,0.653,0.109,1.164,30.263,-25.49,4
0.6124,-0.4316,0.4863,-0.4495,-0.123,-0.8774,0.0532,0.387,-0.405,-0.011,-30.887,-30.587,-17.837,32
0.117,-0.0722,-0.639,0.7567,0.3242,-1.0815,0.2749,0.12,-1.267,0.238,25.199,-17.237,-31.937,7
0.4654,-0.392,-0.592,0.5283,0.6674,-1.1791,-0.0292,0.558,-0.195,1.204,4.801,26.067,-32.317,16
0.6394,-0.6297,-0.2754,0.3443,-0.1469,-1.0151,0.1215,-0.675,-0.092,0.406,26.558,-24.586,-1.714,23
0.6068,-0.2456,0.497,-0.5694,-0.3139,-1.2626,0.3066,-0.369,-0.361,-0.734,-25.65,-17.837,17.699,47
0.7003,-0.558,0.2962,-0.3322,-0.0996,-0.8867,0.2246,-0.072,-0.336,0.518,-23.55,-21.737,-10.337,8
0.3983,-0.0084,0.7013,-0.5911,-0.3383,-0.6362,0.2871,-2.001,-2.685,1.851,-22.789,18.93,4.486,13
0.4342,-0.3959,0.3996,-0.7035,0.3476,-0.7021,0.4003,-0.447,0.07,-0.571,-0.6,-20.987,21.613,43
0.0458,-0.0949,-0.5949,0.7968,-0.0732,-0.6372,0.0937,0.494,-0.684,0.784,10.349,23.849,-25.487,7
0.4584,-0.4118,0.5295,-0.5828,0.1674,-1.0092,-0.0512,-0.035,-0.862,1.388,27.136,15.749,1.813,1
0.165,-0.1483,0.6369,-0.7382,-0.2221,-0.687,0.1264,0.025,0.221,-0.3,11.399,30.299,21.899,38
0.4591,-0.086,0.6996,-0.5406,-0.5849,-1.1044,0.2358,0.021,1.584,-1.129,15.46,-28.306,-0.613,13
0.448,0.0555,0.576,-0.6814,-0.3046,-0.6142,0.4511,0.168,0.822,-2.027,8.827,-26.216,-20.864,35
0.4018,-0.2884,0.6596,-0.5658,-0.4501,-1.1367,-0.1811,-0.55,-1.48,0.774,14.012,12.639,-4.131,34
0.4033,-0.3826,-0.5136,0.6534,-0.1274,-0.9853,0.2202,0.009,0.796,-0.172,-32.687,31.664,-17.537,46
0.4887,-0.329,0.5433,-0.598,-0.1157,-1.0639,0.1845,-0.195,0.085,-0.003,-20.25,0.914,2.099,42
0.7104,-0.4615,0.2794,-0.4518,0.3281,-0.9262,0.3554,-0.252,-0.044,-0.635,3.899,-23.537,5.563,39
0.424,-0.5247,0.4441,-0.5895,0.1538,-0.7827,0.0585,-0.049,0.139,-0.834,-2.25,-9.587,29.549,2
0.5335,-0.4224,-0.4566,0.573,-0.1699,-0.9467,0.3061,-0.153,0.922,0.177,-1.65,-18.437,19.513,46
0.7771,-0.5903,-0.0533,0.2113,-0.3798,-0.7587,0.246,-0.026,-0.028,-0.572,-28.616,-3.416,2.899,15
0.6035,-0.4693,0.4338,-0.4766,-0.1235,-1.2631,0.2192,-0.529,0.729,-0.072,16.799,-13.637,30.749,32
0.09,-0.1808,0.568,-0.7977,0.499,-1.27,0.5219,-0.249,-0.369,-0.215,26.849,-13.637,30.449,25
0.4712,-0.4293,0.5204,-0.568,0.1811,-0.9956,0.0483,-0.07,-0.579,0.649,-22.95,0.313,-16.337,28
0.6733,-0.5223,0.2532,-0.4578,0.104,-0.937,0.2773,0.026,-0.074,0.013,-11.55,1.363,0.313,39
0.5087,-0.3319,-0.4621,0.646,0.0917,-0.768,0.2988,-0.368,1.804,-0.342,14.849,-21.437,-20.387,36
0.4016,-0.4019,0.5227,-0.6355,0.0961,-1.0166,0.225,-0.198,0.31,0.151,-27.3,-8.087,-14.987,28
0.1354,-0.0908,-0.5945,0.7873,-0.2358,-0.5927,0.0747,-0.064,0.524,-0.502,25.199,-17.237,26.699,7
0.3439,-0.0112,0.6356,-0.691,-0.5053,-0.687,0.0722,0.403,0.579,2.367,7.271,29.59,-11.654,35
0.8211,-0.5393,0.1837,0.0323,-0.1044,-1.0395,0.3842,0.094,0.173,-0.932,25.799,-16.487,8.699,50
0.7417,-0.5921,-0.0768,0.3055,-0.2568,-0.9633,0.2758,-0.085,0.193,-0.258,-22.766,28.384,-4.001,15
0.1883,-0.0834,0.6184,-0.7583,-0.3666,-0.7973,0.1987,0.436,0.336,-0.387,11.392,-25.632,32.067,45
0.0408,-0.0687,-0.6324,0.7704,0.0527,-1.1625,0.1293,0.171,-0.557,0.01,-12.67,11.404,-3.688,18
0.8064,-0.5682,0.1487,-0.0686,-0.1655,-1.0366,0.4077,-0.434,-0.579,-1.235,-29.987,1.063,-0.15,50
0.3696,-0.3612,0.4317,-0.7392,0.0273,-0.8803,0.5239,-0.127,0.342,-0.27,20.099,-23.537,-10.337,43
0.5763,-0.4447,0.414,-0.5464,-0.0009,-0.7563,0.2543,0.454,1.203,-0.54,9.016,26.745,-14.342,4
0.4442,-0.4254,0.5255,-0.5877,0.1845,-1.1918,-0.1162,-0.049,0.334,1.229,-10.8,-10.037,-23.687,1
0.6147,-0.4863,0.4245,-0.453,-0.1674,-1.121,0.2329,-0.378,0.487,-0.06,-29.687,-20.387,29.099,32
0.7095,-0.5879,-0.2696,0.2795,-0.2163,-1.0112,0.0087,0.177,0.954,-0.284,3.771,15.15,10.135,23
0.5502,-0.5117,0.4786,-0.454,-0.5195,-1.0429,0.081,0.052,1.757,-1.569,-11.4,2.414,-12.137,31
0.3314,-0.3234,-0.6395,0.6136,-0.0224,-1.2402,-0.0708,-0.37,-0.075,1.961,-14.709,8.449,-0.047,12
0.7048,-0.513,0.3302,-0.3618,-0.1049,-0.9248,0.1264,0.146,-0.126,0.256,11.699,31.199,-11.837,21
0.3865,-0.4098,0.4961,-0.6606,-0.0703,-1.0083,0.2714,-0.425,0.178,0.125,22.186,12.449,-24.437,47
0.3091,-0.1719,0.632,-0.6894,-0.2636,-0.9296,0.1284,0.09,0.23,-0.301,-25.937,-2.987,15.899,33
0.5518,-0.4486,0.3979,-0.5795,-0.1342,-0.9833,0.3627,0.248,1.501,-0.32,-7.589,-26.201,-26.172,4
0.4116,-0.1897,-0.5671,0.6876,-0.0878,-0.8613,0.2333,0.333,0.137,-0.881,-21.287,-13.787,0.149,41
0.4197,-0.4365,0.3836,-0.6971,0.4833,-0.8261,0.3647,-0.126,0.181,-0.537,-30.587,-10.637,-29.687,43
0.3323,-0.1354,0.6565,-0.6633,-0.5937,-1.018,-0.0146,0.729,0.277,-0.751,32.297,-22.173,-15.49,13
0.4818,-0.3667,0.4919,-0.6255,-0.1293,-1.2158,0.1372,0.575,-1.61,1.471,-9.75,17.549,22.199,47
0.3208,-0.0561,0.6823,-0.6544,-0.4091,-0.9438,0.0385,0.16,0.211,-0.419,-18.576,0.024,-15.524,11
0.8107,-0.5616,0.1529,0.0619,-0.206,-0.8037,0.2216,0.297,0.094,0.591,-30.287,-4.337,-5.7,50
0.3149,-0.2718,-0.5641,0.7132,-0.0776,-0.937,0.2441,-0.063,-0.304,0.184,12.149,17.113,0.149,41
0.1864,-0.4434,-0.5344,0.6949,-0.2773,-1.0747,-0.2143,-0.751,0.055,0.549,27.89,-15.537,27.989,12
0.1957,-0.1464,0.6561,-0.7139,0.0917,-1.0771,0.3676,0.225,-1.409,0.064,-26.687,-31.937,21.449,38
0.2503,-0.1157,0.6199,-0.7345,-0.2348,-1.4228,0.1621,-0.34,-0.268,0.16,-23.687,-11.687,19.499,33
0.7133,-0.6568,0.1557,0.1882,-0.4497,-0.9916,0.0029,0.159,0.471,-0.056,5.089,7.222,28.071,26
0.5365,-0.313,-0.4616,0.6332,0.0395,-0.9106,0.3447,0.131,-0.488,0.145,-15.75,-25.937,0.463,36
0.6823,-0.3437,0.62,-0.1779,-0.85,-0.9785,-0.0234,0.502,0.942,-0.061,-13.2,-22.937,24.299,48
0.3691,-0.2121,-0.6144,0.6641,-0.2426,-1.2763,0.0507,-0.259,-0.794,0.997,8.849,27.149,25.649,41
0.488,-0.4353,0.428,-0.6237,0.0859,-0.7485,0.2529,0.114,1.063,-0.073,-17.25,-28.487,-3.6,47
0.6855,-0.4701,0.523,-0.188,-0.5517,-0.8476,0.0068,0.017,0.022,-0.013,-30.587,-20.537,-1.35,48
0.6192,-0.3916,0.4564,-0.5047,-0.2436,-1.1162,0.3051,-0.182,0.26,-0.266,27.903,-24.091,13.857,4
