q0,q1,q2,q3,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.2377,-0.2213,0.5972,-0.7333,0.0722,-1.0869,0.1088,0.115,0.034,0.166,-10.2,16.963,-24.587,25
0.1955,-0.2832,0.58,-0.7383,0.0488,-0.7324,0.1616,0.155,0.496,-0.433,15.449,-9.437,26.099,25
0.073,-0.1662,0.5752,-0.7975,0.2827,-0.9604,0.3618,-0.337,-0.927,0.148,-3.6,-20.087,-32.537,25
0.1024,-0.1372,0.5857,-0.7922,0.0541,-0.8974,0.2651,-0.061,-0.297,-0.034,-14.7,8.563,-30.737,25
0.2549,-0.2558,0.5934,-0.7192,-0.0493,-0.9726,0.2075,0.134,0.216,-0.036,19.949,-2.387,21.149,25
0.2084,-0.2258,0.581,-0.7536,0.0893,-0.663,0.1318,-0.412,0.675,0.793,9.449,-23.987,32.249,25
0.206,-0.2515,0.5667,-0.757,0.5063,-0.85,0.4028,0.016,0.277,0.997,9.449,-23.987,32.249,25
0.1333,-0.2069,0.5786,-0.7775,-0.062,-0.7382,0.1479,0.496,0.671,-0.653,-27.15,-23.987,5.263,25
0.272,-0.2041,0.5876,-0.7341,0.0795,-1.0317,0.248,-0.195,0.652,-0.195,-17.55,4.664,-15.887,25
0.2073,-0.2589,0.5711,-0.7508,0.0761,-0.6064,0.1406,-0.001,-1.269,0.73,1.049,-9.887,-31.487,25
0.2373,-0.2413,0.5859,-0.7362,0.1333,-1.0815,0.4843,-0.335,0.214,-0.588,25.649,-2.987,24.299,25
0.2719,-0.2418,0.5693,-0.7371,0.1875,-1.7749,0.4516,-0.412,2.438,-0.394,9.749,-4.337,31.049,25
0.1063,-0.1419,0.5869,-0.7899,0.059,-0.8681,0.2968,-0.18,-0.33,0.069,-14.7,8.563,-30.737,25
0.2697,-0.2681,0.5972,-0.706,0.0537,-1.0009,0.1801,0.022,-0.053,-0.016,20.549,-1.037,20.699,25
0.2774,-0.2314,0.5823,-0.7282,0.103,-1.4453,0.2407,0.061,0.093,0.011,7.049,-26.387,-30.587,25
0.0593,-0.151,0.5671,-0.8074,0.0229,-1.4121,0.2548,-0.598,-0.369,0.248,-3.6,-20.087,-32.537,25
0.2571,-0.2462,0.5811,-0.7318,-0.4384,-1.1181,-0.018,0.405,0.216,-0.118,20.099,-2.237,19.499,25
0.2827,-0.2164,0.5813,-0.7316,0.1762,-0.871,0.1206,0.112,0.095,0.283,-17.55,4.664,-15.887,25
0.1825,-0.2023,0.5925,-0.7579,0.3276,-0.8505,0.3261,-0.11,-1.14,0.781,31.186,-17.687,-12.437,25
0.1088,-0.1437,0.5882,-0.7882,0.0556,-0.8837,0.2998,-0.23,-0.311,0.137,-14.7,8.563,-30.737,25
0.2599,-0.2637,0.5943,-0.7138,0.0117,-0.9682,0.2363,0.1,0.261,-0.097,19.949,-2.387,21.149,25
0.299,-0.2739,0.5554,-0.7258,-0.061,-0.9545,0.2622,0.143,-0.287,0.327,18.449,-7.787,17.249,25
0.2163,-0.2125,0.6033,-0.7375,0.144,-0.9843,0.1474,0.168,-1.397,0.31,-10.2,16.963,-24.587,25
0.0645,-0.151,0.5727,-0.8031,0.2929,-0.8876,0.3901,-0.202,-0.946,0.147,-4.65,21.749,-11.837,25
0.1708,-0.1976,0.5929,-0.7616,0.3281,-0.9731,0.3061,-0.01,-1.154,0.8,31.186,-17.687,-12.437,25
0.2352,-0.2153,0.5973,-0.7358,0.061,-0.9501,0.2104,0.071,0.365,-0.041,-10.2,16.963,-24.587,25
0.112,-0.145,0.5902,-0.7861,0.0244,-0.9306,0.2778,-0.287,-0.328,0.231,-14.7,8.563,-30.737,25
0.283,-0.2152,0.5814,-0.7317,0.165,-0.9008,0.1411,0.102,0.175,0.259,-17.55,4.664,-15.887,25
0.0917,-0.1906,0.5726,-0.792,0.2973,-0.7944,0.3745,-0.353,-0.412,0.145,26.849,-13.637,30.449,25
0.1547,-0.2572,0.569,-0.7655,-0.0029,-0.8652,0.2016,0.302,0.357,-0.14,14.699,-13.337,27.599,25
0.1715,-0.246,0.578,-0.7589,0.1303,-0.6752,0.2646,-0.202,-1.054,0.316,24.149,-22.787,-27.437,25
0.2729,-0.2648,0.5683,-0.7296,0.0537,-0.9243,0.3759,0.082,-0.318,-0.142,19.799,-4.937,16.199,25
0.1115,-0.183,0.5935,-0.7756,0.3017,-1.0913,0.4028,0.007,-0.197,0.412,31.186,-17.687,-12.437,25
0.1947,-0.2534,0.5718,-0.7555,0.0878,-0.6464,0.1933,0.001,-1.434,0.697,1.049,-9.887,-31.487,25
0.2305,-0.178,0.6054,-0.7406,-0.06,-1.3525,0.163,-0.282,0.223,-0.143,-12.45,10.363,-20.987,25
0.7126,-0.6572,0.1462,0.1967,-0.3461,-0.8686,-0.04,0.19,0.335,0.148,-4.06,2.572,-30.565,26
0.7172,-0.6444,0.1513,0.2174,-0.3559,-0.8408,-0.0102,0.223,0.004,0.452,-27.61,27.458,-12.565,26
0.7223,-0.6718,0.0817,0.1421,-0.247,-1.0849,0.0322,-0.319,-1.279,0.685,26.089,-24.578,-27.715,26
0.7319,-0.6638,0.1239,0.091,-0.5092,-1.1508,0.1367,-0.246,0.115,-0.039,-1.36,-32.678,-30.715,26
0.6865,-0.7049,0.048,0.1717,-0.3657,-0.9619,-0.0546,0.045,-0.026,-0.154,27.181,-14.69,24.443,26
0.7262,-0.6737,0.0675,0.1183,-0.4223,-0.8066,0.06,0.27,0.341,-0.16,22.381,-16.19,23.243,26
0.718,-0.6668,0.1279,0.1529,-0.2705,-1.1132,0.0283,-0.166,-1.022,0.788,-25.96,16.958,-12.715,26
0.7282,-0.6721,0.0695,0.1145,-0.4492,-0.8471,0.0859,0.171,0.196,-0.197,22.381,-16.19,23.243,26
0.7253,-0.6637,0.1028,0.1507,-0.2211,-0.663,0.1533,0.141,0.358,-0.505,1.039,29.558,-30.265,26
0.7305,-0.6674,0.1103,0.0931,-0.4907,-1.3896,0.1108,-0.334,0.21,0.181,18.739,31.808,31.671,26
0.7254,-0.6745,0.0663,0.1198,-0.4077,-0.8022,0.0454,0.286,0.386,-0.135,22.381,-16.19,23.243,26
0.7236,-0.6305,0.1206,0.2535,-0.3164,-1.0971,0.0815,0.223,0.646,0.336,25.189,31.208,-30.715,26
0.7268,-0.6561,0.0625,0.1929,-0.2709,-0.8535,-0.0649,0.227,0.039,0.299,21.655,-23.183,22.433,26
0.7315,-0.6604,0.1119,0.1273,-0.2827,-0.9907,0.0717,-0.085,-0.06,-0.032,7.639,14.872,24.021,26
0.7389,-0.6567,0.1196,0.0913,-0.4335,-0.7978,0.1752,-0.041,0.162,-0.15,7.339,18.458,-13.165,26
0.7415,-0.6512,0.1402,0.079,-0.4541,-0.8984,0.059,-0.237,-0.065,0.022,-18.76,16.208,-11.965,26
0.7275,-0.6348,0.156,0.2079,-0.5341,-1.2314,0.0756,-0.089,-0.06,-0.652,-21.01,-28.778,-16.015,26
0.7433,-0.6492,0.1407,0.0777,-0.4526,-0.833,0.0991,-0.082,-0.089,-0.118,-18.76,16.208,-11.965,26
0.7225,-0.6793,0.0602,0.1131,-0.2568,-0.8476,-0.0522,-0.097,-0.69,0.238,23.281,-17.54,25.343,26
0.7271,-0.6565,0.1513,0.1314,-0.3061,-1.0493,0.0966,0.157,0.322,-0.162,7.639,10.222,25.521,26
0.7341,-0.6532,0.1193,0.1412,-0.29,-0.7255,0.1704,0.12,0.549,-0.882,14.539,19.808,-19.465,26
0.7241,-0.6474,0.0874,0.2208,-0.2138,-0.6782,0.0351,0.305,-0.182,0.755,26.089,-24.578,-27.715,26
0.7156,-0.6747,0.1468,0.1045,-0.5336,-1.2065,0.0625,-0.207,0.086,0.134,-22.51,-14.378,-22.765,26
0.7243,-0.6445,0.0912,0.2269,-0.2568,-0.7241,0.0029,0.256,-0.187,0.721,25.189,31.208,-30.715,26
0.7208,-0.6603,0.0715,0.1979,-0.0864,-0.8691,0.1494,0.228,-0.577,0.773,26.089,-24.578,-27.715,26
0.7118,-0.6781,0.1169,0.1405,-0.228,-1.1499,-0.1406,-0.307,-1.308,0.392,-15.46,-4.628,-23.365,26
0.7229,-0.6649,0.1087,0.153,-0.2153,-1.2792,-0.0522,-0.078,-1.122,0.708,0.589,14.408,-10.465,26
0.7148,-0.6615,0.1285,0.1866,-0.1987,-0.6953,0.0957,0.159,-0.216,0.67,-27.61,27.458,-12.565,26
0.7423,-0.6504,0.1402,0.0784,-0.4628,-0.8779,0.0541,-0.178,-0.071,-0.034,-18.76,16.208,-11.965,26
0.7214,-0.6715,0.0794,0.1489,-0.2558,-1.1464,-0.0288,-0.265,-1.276,0.739,26.089,-24.578,-27.715,26
0.732,-0.6541,0.1539,0.1117,-0.352,-0.8403,0.1718,0.095,0.139,-0.118,5.839,9.772,24.021,26
0.714,-0.6576,0.1609,0.1779,-0.562,-1.0473,0.0024,0.033,0.278,-0.225,5.089,7.222,28.071,26
0.7173,-0.6734,0.145,0.1041,-0.5756,-1.2548,0.0024,-0.194,0.399,0.168,-22.51,-14.378,-22.765,26
0.7351,-0.6338,0.1277,0.2037,-0.3154,-1.1298,0.4038,0.052,0.926,-0.719,23.539,-16.928,22.971,26
0.7352,-0.6574,0.1415,0.0844,-0.4516,-1.1147,0.0937,-0.432,0.009,0.268,-18.76,16.208,-11.965,26
0.7309,-0.6545,0.1062,0.1615,-0.2421,-0.9458,0.185,-0.236,-0.263,-0.621,23.539,-16.928,22.971,26
0.7249,-0.632,0.1457,0.2316,-0.5576,-1.312,0.1005,0.259,1.303,-0.28,21.739,20.708,-25.915,26
0.7386,-0.657,0.1209,0.0898,-0.4448,-0.8339,0.1767,-0.032,0.234,-0.078,7.339,18.458,-13.165,26
0.7336,-0.6538,0.1488,0.1103,-0.3286,-0.892,0.228,-0.058,-0.028,-0.011,5.839,9.772,24.021,26
0.7201,-0.638,0.1597,0.2207,-0.4345,-1.0024,0.1044,0.328,0.076,0.187,-21.01,-28.778,-16.015,26
0.7345,-0.6603,0.1281,0.0892,-0.5209,-1.0615,0.1264,-0.187,0.101,0.161,7.339,18.458,-13.165,26
0.7319,-0.6289,0.1167,0.2345,-0.3911,-0.9946,0.0454,0.132,0.046,0.154,14.839,-18.278,26.121,26
0.7148,-0.6626,0.127,0.1837,-0.1625,-0.7402,0.1088,0.084,-0.284,0.676,-27.61,27.458,-12.565,26
0.7244,-0.6669,0.1186,0.1277,-0.2412,-0.9677,0.0927,-0.295,-1.31,0.481,0.589,14.408,-10.465,26
0.7269,-0.6731,0.0684,0.1169,-0.4423,-0.8154,0.0551,0.237,0.298,-0.178,22.381,-16.19,23.243,26
0.7389,-0.6564,0.119,0.094,-0.4536,-0.7783,0.1376,0.03,0.163,-0.261,14.539,19.808,-19.465,26
0.7405,-0.6522,0.1404,0.0797,-0.4799,-0.9375,0.0581,-0.286,-0.021,0.067,-18.76,16.208,-11.965,26
0.7187,-0.6402,0.1575,0.2205,-0.3974,-0.935,0.0551,0.339,0.04,0.324,-21.01,-28.778,-16.015,26
0.7255,-0.6613,0.079,0.1726,-0.0922,-1.1738,0.1938,-0.034,0.292,-0.273,25.489,-27.428,26.121,26
0.7294,-0.6661,0.1028,0.1165,-0.3774,-0.8017,0.1235,0.15,0.696,-0.238,21.889,-30.428,30.471,26
0.7428,-0.6489,0.1442,0.0794,-0.4692,-0.8247,0.1376,0.064,0.001,-0.254,-18.76,16.208,-11.965,26
0.7217,-0.6518,0.1173,0.2008,-0.4287,-1.2138,0.0864,0.252,0.468,-0.093,3.889,26.708,-32.215,26
0.7359,-0.6591,0.1266,0.0886,-0.5205,-1.0297,0.1069,-0.165,0.09,0.117,7.339,18.458,-13.165,26
0.7238,-0.6668,0.1154,0.1338,-0.2207,-1.0341,0.0439,-0.275,-1.31,0.562,0.589,14.408,-10.465,26
0.7231,-0.6796,0.0651,0.1048,-0.2182,-0.8701,0.1035,-0.097,-0.584,0.151,23.281,-17.54,25.343,26
0.7263,-0.633,0.1606,0.2143,-0.477,-1.1889,0.0932,0.03,0.155,-0.338,-21.01,-28.778,-16.015,26
0.7315,-0.6616,0.1071,0.1245,-0.371,-0.725,0.0644,0.174,0.338,-0.294,1.039,29.558,-30.265,26
0.714,-0.6573,0.1607,0.1796,-0.561,-1.0302,-0.0024,0.075,0.385,-0.199,5.089,7.222,28.071,26
0.6978,-0.6968,0.0255,0.1634,-0.3022,-1.0029,-0.0458,0.269,-0.136,-0.311,26.581,-14.54,24.593,26
0.7234,-0.6664,0.1127,0.1404,-0.2089,-1.1215,-0.0151,-0.234,-1.306,0.632,0.589,14.408,-10.465,26
0.7379,-0.6595,0.1112,0.0891,-0.4111,-0.7954,0.1147,0.158,0.126,-0.125,21.889,-30.428,30.471,26
0.7247,-0.6522,0.1182,0.1879,-0.4018,-1.291,0.2514,0.042,0.18,-0.423,3.889,26.708,-32.215,26
0.7297,-0.6313,0.1331,0.2259,-0.3217,-0.893,-0.0278,0.112,0.088,0.294,-7.21,12.158,-12.265,26
0.7271,-0.6505,0.1025,0.1936,-0.2973,-0.6835,0.0698,0.337,-0.043,0.631,2.989,-21.128,-32.065,26
0.7381,-0.6563,0.1192,0.1005,-0.4672,-0.7363,0.0717,0.062,0.3,-0.417,14.539,19.808,-19.465,26
0.6854,-0.7049,0.0497,0.1753,-0.309,-0.9594,0.0068,-0.006,-0.025,0.001,27.331,-14.84,25.643,26
0.7336,-0.6611,0.1291,0.0897,-0.5366,-1.0952,0.142,-0.232,0.125,0.188,7.339,18.458,-13.165,26
0.6849,-0.7051,0.0501,0.1762,-0.3173,-0.9726,-0.0053,0.008,0.017,-0.011,25.981,-14.69,25.043,26
0.7077,-0.6883,0.0206,0.1572,-0.2221,-0.9375,0.0678,0.379,0.16,-0.071,22.981,-14.84,23.093,26
0.7435,-0.6489,0.1411,0.0776,-0.4497,-0.8188,0.1108,-0.068,-0.102,-0.141,-18.76,16.208,-11.965,26
0.7333,-0.6548,0.1434,0.113,-0.3442,-0.9277,0.1489,-0.044,-0.166,-0.06,7.939,11.872,24.621,26
0.7431,-0.6487,0.1437,0.0788,-0.4741,-0.8281,0.1586,0.05,0.0,-0.236,-18.76,16.208,-11.965,26
0.7268,-0.6438,0.1388,0.1948,-0.246,-0.831,0.206,-0.184,0.218,-0.688,-19.66,-20.528,-18.415,26
0.7295,-0.6608,0.1259,0.1232,-0.3916,-0.7646,0.1171,0.022,-0.023,-0.298,-21.31,-18.878,-20.065,26
0.7233,-0.6556,0.1559,0.1501,-0.3774,-0.9956,0.2827,0.077,0.239,-0.505,7.639,10.222,25.521,26
0.7131,-0.6567,0.1526,0.1917,-0.4135,-0.9584,-0.0249,0.177,0.392,0.03,-4.06,2.572,-30.565,26
0.7201,-0.6754,0.1052,0.1184,-0.2109,-0.8881,0.1718,-0.387,-0.662,0.428,13.639,29.558,-31.315,26
0.7332,-0.6402,0.159,0.1645,-0.3344,-0.9521,0.3247,-0.071,0.913,-0.832,-12.01,13.658,-10.765,26
0.7352,-0.6621,0.1106,0.0931,-0.4257,-0.791,0.0541,0.18,0.129,-0.19,21.889,-30.428,30.471,26
0.6854,-0.7049,0.0498,0.1753,-0.3149,-0.9589,0.0136,0.0,-0.023,0.001,27.331,-14.84,25.643,26
0.7341,-0.6555,0.1312,0.1188,-0.3105,-0.9716,0.0625,-0.05,-0.421,-0.079,7.939,11.872,24.621,26
0.7082,-0.6685,0.1242,0.1896,-0.2348,-0.7919,-0.0004,0.265,0.073,0.438,-4.06,2.572,-30.565,26
0.6848,-0.7051,0.0502,0.1765,-0.3154,-0.9633,0.0048,0.007,-0.005,-0.008,25.981,-14.69,25.043,26
0.7352,-0.6597,0.1273,0.0889,-0.5249,-1.0468,0.1005,-0.172,0.098,0.132,7.339,18.458,-13.165,26
0.7333,-0.6543,0.147,0.1115,-0.3383,-0.9492,0.144,-0.106,-0.19,-0.025,5.839,9.772,24.021,26
0.7267,-0.655,0.0837,0.189,-0.3627,-1.1005,0.083,0.176,0.608,0.067,21.655,-23.183,22.433,26
0.7327,-0.6591,0.097,0.1386,-0.3359,-0.5527,0.0488,0.024,0.369,-0.679,22.189,-15.878,28.971,26
0.7182,-0.6565,0.1536,0.1715,-0.3344,-1.1625,0.061,0.157,0.07,-0.292,5.089,7.222,28.071,26
0.7211,-0.6748,0.1064,0.1146,-0.2333,-0.9067,0.2211,-0.381,-0.678,0.375,13.639,29.558,-31.315,26
0.732,-0.658,0.0985,0.146,-0.2954,-0.5947,0.1352,0.0,0.424,-0.711,22.189,-15.878,28.971,26
0.722,-0.6793,0.0585,0.1167,-0.2661,-0.893,-0.102,-0.106,-0.77,0.298,23.281,-17.54,25.343,26
0.7266,-0.6663,0.135,0.0987,-0.5468,-1.1762,0.0966,-0.215,-0.481,0.293,7.339,18.458,-13.165,26
0.7174,-0.6663,0.1265,0.1587,-0.2133,-1.0683,0.0615,-0.196,-0.997,0.783,-25.96,16.958,-12.715,26
0.6849,-0.7051,0.05,0.1763,-0.3183,-0.9726,0.0009,0.001,0.013,-0.014,25.981,-14.69,25.043,26
0.7293,-0.6645,0.1345,0.0912,-0.6464,-1.3281,-0.0146,-0.283,0.158,0.281,7.339,18.458,-13.165,26
0.7149,-0.6602,0.1303,0.1895,-0.1962,-0.6875,0.0688,0.195,-0.194,0.698,-27.61,27.458,-12.565,26
0.6856,-0.705,0.0494,0.1743,-0.3388,-0.9653,-0.0268,0.01,0.061,-0.041,27.181,-14.69,24.443,26
0.7163,-0.6653,0.1246,0.1689,-0.1469,-0.9272,0.1513,-0.175,-0.758,0.724,-27.61,27.458,-12.565,26
0.7246,-0.6559,0.1537,0.1447,-0.3403,-0.8852,0.3315,0.034,0.221,-0.562,7.639,10.222,25.521,26
0.7346,-0.6626,0.1107,0.0943,-0.4257,-0.7719,0.0644,0.197,0.146,-0.205,21.889,-30.428,30.471,26
0.7295,-0.6312,0.1344,0.2261,-0.3325,-0.9208,-0.02,0.117,0.149,0.267,-7.21,12.158,-12.265,26
0.6998,-0.695,0.0222,0.1628,-0.2543,-1.0122,-0.0488,0.252,-0.258,-0.306,26.581,-14.54,24.593,26
0.7335,-0.6548,0.1424,0.1134,-0.3359,-0.9018,0.1723,-0.053,-0.204,-0.086,7.939,11.872,24.621,26
0.7374,-0.66,0.1108,0.0898,-0.4194,-0.7875,0.1054,0.177,0.11,-0.135,21.889,-30.428,30.471,26
0.7376,-0.6577,0.1244,0.0881,-0.5102,-0.9296,0.1142,-0.073,0.228,0.035,7.339,18.458,-13.165,26
0.7122,-0.6582,0.141,0.1986,-0.3139,-0.8032,-0.0429,0.179,0.244,0.194,-4.06,2.572,-30.565,26
0.7346,-0.6603,0.1241,0.0938,-0.5258,-0.9868,0.0791,-0.041,0.202,-0.13,-1.36,-32.678,-30.715,26
0.725,-0.6563,0.1328,0.1607,-0.3642,-0.9531,0.2192,-0.115,0.357,-0.481,-19.66,-20.528,-18.415,26
0.73,-0.6512,0.1264,0.1639,-0.2495,-1.0493,0.2202,-0.062,0.062,-0.799,21.739,20.708,-25.915,26
0.7328,-0.6317,0.1115,0.2267,-0.4257,-0.8461,-0.0053,0.261,-0.208,0.486,14.839,-18.278,26.121,26
0.6852,-0.705,0.0502,0.1753,-0.3168,-0.9619,0.0068,0.011,0.026,-0.004,25.981,-14.69,25.043,26
0.7251,-0.6561,0.1162,0.1733,-0.3999,-0.8881,0.3232,-0.146,0.435,-0.51,3.889,26.708,-32.215,26
0.7305,-0.6658,0.1085,0.1055,-0.4033,-0.7104,0.1186,0.15,0.465,-0.214,21.889,-30.428,30.471,26
0.7241,-0.6602,0.1108,0.1651,-0.3823,-1.0253,0.2602,-0.291,0.114,-0.426,1.039,29.558,-30.265,26
0.7348,-0.6326,0.1266,0.2092,-0.3144,-1.2246,0.3593,0.107,0.92,-0.652,23.539,-16.928,22.971,26
0.7263,-0.65,0.1368,0.1763,-0.3925,-0.8398,0.1938,-0.155,0.445,-0.516,-19.66,-20.528,-18.415,26
0.6854,-0.7049,0.0497,0.1754,-0.3168,-0.9687,-0.0024,0.009,-0.003,0.003,27.331,-14.84,25.643,26
0.7375,-0.6608,0.1008,0.0955,-0.56,-0.8984,0.1855,0.0,0.388,-0.196,22.189,-15.878,28.971,26
0.7363,-0.6611,0.1107,0.0916,-0.4165,-0.8041,0.0761,0.181,0.066,-0.18,21.889,-30.428,30.471,26
0.7138,-0.657,0.1599,0.1816,-0.5302,-1.0219,-0.0053,0.112,0.481,-0.179,5.089,7.222,28.071,26
0.7283,-0.6661,0.0953,0.1291,-0.2949,-0.9819,0.121,0.078,0.711,-0.223,25.489,-27.428,26.121,26
0.7236,-0.6592,0.1078,0.1734,-0.2128,-1.1459,0.0576,0.193,-0.597,0.765,0.589,14.408,-10.465,26
0.7194,-0.6717,0.1407,0.1061,-0.5346,-1.2236,0.0922,-0.201,0.6,0.109,-22.51,-14.378,-22.765,26
0.685,-0.7051,0.05,0.1759,-0.3178,-0.9667,0.0058,0.006,0.011,-0.011,25.981,-14.69,25.043,26
0.7336,-0.6548,0.1414,0.1137,-0.3422,-0.8857,0.1826,-0.049,-0.184,-0.094,7.939,11.872,24.621,26
0.7327,-0.6628,0.1237,0.0914,-0.5244,-1.0913,0.1284,-0.211,0.054,-0.068,-1.36,-32.678,-30.715,26
0.7168,-0.6772,0.1034,0.1295,-0.2602,-0.9775,-0.0571,-0.266,-0.575,0.553,13.639,29.558,-31.315,26
0.7268,-0.6554,0.0664,0.1939,-0.2954,-0.916,-0.062,0.175,0.239,0.378,21.655,-23.183,22.433,26
0.7179,-0.6767,0.1039,0.1257,-0.2231,-0.9472,0.0336,-0.323,-0.526,0.52,13.639,29.558,-31.315,26
0.713,-0.6568,0.1511,0.1932,-0.3974,-0.9414,-0.038,0.177,0.379,0.061,-4.06,2.572,-30.565,26
0.7285,-0.6662,0.0972,0.1259,-0.3154,-0.9516,0.1093,0.13,0.724,-0.218,25.489,-27.428,26.121,26
0.6854,-0.7049,0.0497,0.1754,-0.3242,-0.9594,-0.0014,0.011,-0.013,-0.008,27.331,-14.84,25.643,26
0.7237,-0.6759,0.0637,0.1233,-0.3793,-0.7924,0.0532,0.294,0.432,-0.102,22.381,-16.19,23.243,26
0.7203,-0.6636,0.071,0.1886,-0.124,-1.0244,0.0795,0.208,-0.913,0.822,26.089,-24.578,-27.715,26
0.7336,-0.6573,0.1177,0.1257,-0.2075,-0.9902,0.1474,-0.148,-0.311,-0.05,7.939,11.872,24.621,26
0.7332,-0.6416,0.1599,0.1583,-0.4101,-0.9321,0.3046,-0.039,1.027,-0.836,-12.01,13.658,-10.765,26
0.7266,-0.6521,0.1004,0.1915,-0.2724,-0.6826,0.1069,0.377,0.052,0.615,2.989,-21.128,-32.065,26
0.7135,-0.6568,0.1572,0.1861,-0.4741,-1.0024,0.0004,0.151,0.51,-0.104,5.089,7.222,28.071,26
0.7313,-0.6325,0.1553,0.2022,-0.4233,-1.2841,0.0991,0.179,0.962,-0.435,-12.01,13.658,-10.765,26
0.7333,-0.6547,0.1443,0.1127,-0.3496,-0.9638,0.1479,-0.045,-0.123,-0.047,7.939,11.872,24.621,26
0.7334,-0.6538,0.1494,0.1104,-0.2905,-0.8852,0.2451,-0.031,0.008,-0.043,5.839,9.772,24.021,26
0.7089,-0.6664,0.1278,0.1919,-0.2875,-0.8168,-0.0625,0.243,0.045,0.408,-4.06,2.572,-30.565,26
0.7355,-0.6624,0.1095,0.0904,-0.4487,-1.1806,0.1489,-0.301,-0.234,0.022,18.739,31.808,31.671,26
0.7352,-0.6542,0.1191,0.1308,-0.3413,-0.6474,0.1411,0.133,0.73,-0.812,14.539,19.808,-19.465,26
0.7304,-0.655,0.1521,0.119,-0.3144,-0.8374,0.2177,0.129,0.317,-0.277,7.639,10.222,25.521,26
0.73,-0.6687,0.0998,0.0991,-0.604,-1.4174,-0.0234,-0.277,0.06,0.252,22.489,-15.728,-31.615,26
0.6968,-0.6977,0.0267,0.164,-0.2763,-0.9975,-0.0395,0.276,-0.115,-0.318,26.581,-14.54,24.593,26
0.7351,-0.6421,0.1286,0.1749,-0.4931,-0.8544,0.3593,-0.324,0.663,-0.948,23.539,-16.928,22.971,26
0.7038,-0.6918,0.0195,0.1598,-0.2241,-0.9692,-0.0312,0.338,0.039,-0.157,22.981,-14.84,23.093,26
0.7294,-0.6311,0.1445,0.2204,-0.3383,-1.0737,0.0957,0.159,0.55,-0.037,-12.01,13.658,-10.765,26
0.7394,-0.6533,0.1405,0.0805,-0.4921,-0.9858,0.0449,-0.345,-0.05,0.123,-18.76,16.208,-11.965,26
0.7271,-0.6641,0.1345,0.1096,-0.5385,-0.9565,0.0395,-0.085,0.411,0.03,-22.51,-14.378,-22.765,26
0.7378,-0.6562,0.1194,0.103,-0.4536,-0.7104,0.0678,0.055,0.342,-0.448,14.539,19.808,-19.465,26
0.7211,-0.6522,0.1157,0.2027,-0.4052,-1.1806,0.0908,0.268,0.518,-0.067,3.889,26.708,-32.215,26
0.73,-0.6314,0.1489,0.2144,-0.3745,-1.125,0.0849,0.227,0.758,-0.226,-12.01,13.658,-10.765,26
0.7145,-0.6579,0.1597,0.1756,-0.5205,-1.0634,0.0209,0.033,-0.005,-0.281,5.089,7.222,28.071,26
0.7239,-0.6693,0.0921,0.1391,-0.2187,-1.1088,-0.0942,-0.251,-1.488,0.629,-0.91,-28.178,-30.415,26
0.7302,-0.6433,0.1401,0.1819,-0.2807,-0.85,0.351,-0.291,0.144,-0.873,21.739,20.708,-25.915,26
0.7251,-0.657,0.1325,0.1575,-0.3281,-0.9555,0.206,-0.051,0.413,-0.501,-19.66,-20.528,-18.415,26
0.7309,-0.6536,0.1095,0.1629,-0.2714,-1.0361,0.1743,-0.328,-0.437,-0.636,23.539,-16.928,22.971,26
0.7252,-0.6669,0.1253,0.1161,-0.3173,-0.9155,0.1459,-0.294,-1.183,0.36,0.589,14.408,-10.465,26
0.7334,-0.6606,0.1091,0.117,-0.4086,-0.8916,0.1074,0.154,0.286,-0.238,-1.36,-32.678,-30.715,26
0.7189,-0.6562,0.1537,0.1695,-0.3413,-1.1992,0.0483,0.2,0.254,-0.302,5.089,7.222,28.071,26
0.7421,-0.6492,0.1453,0.081,-0.4785,-0.8339,0.0917,0.137,0.033,-0.286,-18.76,16.208,-11.965,26
0.715,-0.6752,0.147,0.1049,-0.5126,-1.1391,0.0673,-0.168,-0.006,0.094,-22.51,-14.378,-22.765,26
0.7171,-0.6453,0.1498,0.2162,-0.3481,-0.83,-0.0219,0.204,-0.056,0.496,-27.61,27.458,-12.565,26
0.7262,-0.6553,0.0761,0.1927,-0.3437,-1.0356,-0.0156,0.125,0.413,0.273,21.655,-23.183,22.433,26
0.7334,-0.662,0.1239,0.0917,-0.5361,-1.0869,0.1098,-0.155,0.058,-0.112,-1.36,-32.678,-30.715,26
0.688,-0.704,0.0437,0.1702,-0.3662,-0.9609,-0.0712,0.071,-0.146,-0.223,26.581,-14.54,24.593,26
0.7177,-0.6592,0.093,0.2038,-0.2392,-0.8266,-0.0473,0.138,-0.436,0.349,8.389,27.608,-31.315,26
0.7282,-0.6659,0.0935,0.1322,-0.2636,-0.997,0.1513,0.051,0.706,-0.231,25.489,-27.428,26.121,26
0.7297,-0.6616,0.1243,0.1191,-0.3706,-0.7485,0.1372,-0.03,0.145,-0.169,-21.31,-18.878,-20.065,26
0.7253,-0.6329,0.1615,0.2173,-0.4746,-1.0703,0.1157,0.211,0.063,-0.239,-21.01,-28.778,-16.015,26
0.7381,-0.6546,0.1405,0.0818,-0.4677,-1.0214,0.0644,-0.406,-0.114,0.183,-18.76,16.208,-11.965,26
0.7254,-0.6575,0.1323,0.1543,-0.3129,-0.9135,0.2041,0.006,0.453,-0.501,-19.66,-20.528,-18.415,26
