q0,q1,q2,q3,MotionDeg,Roll,Pitch,Yaw,accX,accZ,0
0.0648,0.1273,0.6637,-0.7341,14.065174,-91.832886,208.20813,146.921,-0.2729,0.0795,51
0.0613,0.1275,0.6634,-0.7347,14.358608,-92.09061,207.76576,147.441,-0.2836,0.0878,51
0.0581,0.1276,0.6632,-0.7351,14.659511,-92.30871,207.3561,147.94142,-0.2915,0.0751,51
0.055,0.1279,0.663,-0.7355,14.9667015,-92.512596,206.98727,148.3979,-0.2875,0.0751,51
0.0519,0.1283,0.6628,-0.7358,15.285442,-92.70326,206.63666,148.84393,-0.29,0.0712,51
0.0489,0.1289,0.6625,-0.7362,15.626696,-92.89599,206.32195,149.23793,-0.2919,0.0698,51
0.0457,0.1295,0.6621,-0.7366,15.999401,-93.10448,205.98026,149.66472,-0.2802,0.0688,51
0.0423,0.1303,0.6617,-0.737,16.423725,-93.31517,205.64189,150.09865,-0.2807,0.0634,51
0.0385,0.1313,0.6613,-0.7375,16.872238,-93.54532,205.27704,150.57425,-0.3007,0.059,51
0.0345,0.1324,0.6608,-0.7378,17.360764,-93.771706,204.90773,151.07137,-0.2988,0.0581,51
0.0302,0.1338,0.6605,-0.7381,17.855026,-93.985466,204.54431,151.58917,-0.3276,0.0532,51
0.0259,0.1354,0.6603,-0.7382,18.35591,-94.1672,204.21713,152.08632,-0.3261,0.0781,51
0.0217,0.1375,0.6603,-0.7379,18.833399,-94.282585,203.99062,152.49979,-0.3354,0.0742,51
0.0178,0.1399,0.6606,-0.7373,19.274553,-94.32813,203.85713,152.82707,-0.3754,0.0981,51
0.0142,0.1423,0.6611,-0.7364,19.660229,-94.31938,203.77116,153.11009,-0.3925,0.1166,51
0.0111,0.1448,0.662,-0.7351,20.219032,-94.22252,203.77777,153.30307,-0.4335,0.1235,51
0.0067,0.1493,0.6646,-0.732,20.395555,-93.8586,203.96684,153.47206,-0.4936,0.1357,51
0.005,0.1507,0.6663,-0.7302,20.879087,-93.620514,204.00696,153.61769,-0.5131,0.1357,51
0.0004,0.1545,0.6716,-0.7245,21.014416,-92.85023,204.13214,154.01938,-0.4794,0.1469,51
0.0008,-0.1552,-0.6723,0.7237,21.12921,-92.76323,204.09534,154.14148,-0.4545,0.1572,51
0.0019,-0.1556,-0.6728,0.7232,21.210114,-92.71751,204.01674,154.28665,-0.4633,0.1552,51
0.0028,-0.1557,-0.6732,0.7228,21.274364,-92.68538,203.91716,154.44148,-0.4526,0.1567,51
0.0035,-0.1558,-0.6735,0.7224,21.300215,-92.65362,203.84552,154.55759,-0.4594,0.1376,51
0.0039,-0.1558,-0.674,0.722,21.303926,-92.59617,203.80084,154.64455,-0.455,0.1293,51
0.0042,-0.1555,-0.6743,0.7218,21.30174,-92.57231,203.71852,154.7556,-0.4248,0.1318,51
0.0046,-0.1548,-0.6743,0.722,21.188004,-92.61503,203.54892,154.93863,-0.4458,0.122,51
0.0047,-0.1523,-0.6735,0.7232,20.985828,-92.82194,203.11865,155.33516,-0.4936,0.1357,51
0.0036,-0.1505,-0.6733,0.7238,20.684458,-92.87729,202.98308,155.42882,-0.415,0.1362,51
0.0017,-0.1484,-0.6733,0.7242,20.270588,-92.87717,202.92075,155.43779,-0.4291,0.103,51
0.0012,0.146,0.6733,-0.7247,19.730217,-92.853935,202.95029,155.32072,-0.3955,0.0654,51
0.0051,0.1431,0.6734,-0.7252,19.114925,-92.79415,203.0432,155.11444,-0.3657,0.0429,51
0.0097,0.14,0.6734,-0.7258,18.438198,-92.72616,203.19814,154.81607,-0.3569,0.0166,51
0.0148,0.1366,0.6733,-0.7264,17.72498,-92.650276,203.3736,154.47713,-0.3339,-0.0112,51
0.0202,0.1329,0.673,-0.7272,16.948868,-92.59729,203.53319,154.12721,-0.3383,-0.0292,51
0.0261,0.1288,0.6726,-0.7281,16.096142,-92.5447,203.6914,153.75174,-0.3491,-0.0454,51
0.0326,0.1243,0.6723,-0.729,15.149095,-92.46376,203.865,153.34352,-0.3403,-0.0498,51
0.0399,0.1195,0.6721,-0.7296,14.133326,-92.318794,204.10641,152.8574,-0.3115,-0.0581,51
0.0477,0.1142,0.6719,-0.7301,13.059752,-92.14986,204.33588,152.3735,-0.2592,-0.0688,51
0.056,0.1086,0.6718,-0.7305,10.85075,-91.94371,204.58351,151.86755,-0.227,-0.0761,51
0.0736,0.0971,0.6713,-0.731,9.74805,-91.46963,205.14603,150.75531,-0.1723,-0.0805,51
0.0827,0.0916,0.6712,-0.7309,8.691586,-91.16014,205.50616,150.14471,-0.1303,-0.0649,51
0.0916,0.0865,0.6712,-0.7304,7.716304,-90.80277,205.91162,149.53418,-0.1079,-0.0605,51
0.1001,0.082,0.6713,-0.7297,6.862735,-90.41779,206.35884,148.92235,-0.0947,-0.0502,51
0.108,0.0782,0.6713,-0.729,6.13074,-90.04295,206.82442,148.30644,-0.0717,-0.0385,51
0.1152,0.0751,0.6713,-0.7282,5.5687246,-89.66986,207.3043,147.70856,-0.038,-0.0229,51
0.1215,0.0729,0.6711,-0.7276,5.151118,-89.34044,207.78287,147.10272,-0.0361,0.0024,51
0.1271,0.0715,0.6707,-0.7271,4.9044824,-89.03876,208.27557,146.4726,-0.0439,0.0336,51
0.1319,0.0712,0.6701,-0.7269,4.7994037,-88.77447,208.8017,145.77843,-0.0346,0.0512,51
0.1359,0.0718,0.6693,-0.7268,4.7920313,-88.539825,209.34433,145.05304,-0.0537,0.0546,51
0.1391,0.0729,0.6685,-0.7268,4.8666635,-88.33852,209.85283,144.36928,-0.0556,0.0756,51
0.1417,0.0746,0.6677,-0.7269,5.0388613,-88.15472,210.3661,143.68185,-0.0888,0.0849,51
0.1436,0.0769,0.6667,-0.7272,5.2477818,-88.01605,210.86176,142.98415,-0.1088,0.0761,51
0.1449,0.0795,0.6658,-0.7275,5.49764,-87.89547,211.33083,142.33585,-0.1274,0.0932,51
0.146,0.0825,0.6649,-0.7278,5.7577133,-87.76829,211.83075,141.65794,-0.1713,0.0693,51
0.1468,0.0856,0.6641,-0.728,6.0240536,-87.6411,212.31781,141.01991,-0.206,0.0664,51
0.1477,0.0887,0.6633,-0.7281,6.2994604,-87.49648,212.82018,140.37292,-0.2451,0.0581,51
0.1484,0.0916,0.6625,-0.7284,6.5561914,-87.38744,213.2576,139.7773,-0.2758,0.0561,51
0.1494,0.0943,0.6617,-0.7285,6.7794685,-87.24797,213.71107,139.1778,-0.309,0.0283,51
0.1507,0.0964,0.6609,-0.7287,6.9468207,-87.1183,214.10536,138.6228,-0.3354,0.018,51
0.1523,0.098,0.6603,-0.7287,7.0278783,-86.959854,214.4798,138.12547,-0.3608,0.0146,51
0.1545,0.0989,0.6601,-0.7284,7.033378,-86.74058,214.8516,137.69675,-0.3583,0.0092,51
0.1572,0.0992,0.6602,-0.7276,6.9716687,-86.4548,215.23497,137.33533,-0.3623,0.018,51
0.1604,0.099,0.6608,-0.7264,6.8783727,-86.09468,215.6438,137.04387,-0.3349,0.0239,51
0.1639,0.0983,0.6616,-0.725,6.734981,-85.70842,216.03552,136.81633,-0.3203,0.0141,51
0.1709,0.0964,0.6632,-0.7221,6.6890717,-84.95197,216.75864,136.45555,-0.2988,-0.0141,51
0.1741,0.0953,0.664,-0.7208,6.6933846,-84.61578,217.05862,136.33687,-0.2944,-0.0117,51
0.1771,0.0944,0.6646,-0.7197,6.7328086,-84.311195,217.34413,136.19392,-0.3027,-0.0092,51
0.1799,0.0938,0.6651,-0.7185,6.8160877,-84.005135,217.65352,136.03229,-0.3007,-0.0009,51
0.1826,0.0936,0.6656,-0.7174,6.9223795,-83.694145,217.99883,135.82784,-0.3139,-0.0043,51
0.1852,0.0936,0.6661,-0.7163,7.043316,-83.38055,218.36038,135.61185,-0.3251,-0.0107,51
0.1874,0.0939,0.6665,-0.7153,7.1343813,-83.095566,218.7104,135.3919,-0.3398,-0.0048,51
0.189,0.0943,0.667,-0.7144,7.18464,-82.85523,219.00948,135.23535,-0.3388,0.02,51
0.1899,0.0947,0.6675,-0.7137,7.188471,-82.68554,219.22365,135.15219,-0.351,0.0249,51
0.1899,0.0952,0.6679,-0.7132,7.140318,-82.60242,219.34297,135.14072,-0.3291,0.0419,51
0.189,0.0958,0.6683,-0.7129,7.067818,-82.60079,219.3707,135.20963,-0.3017,0.0747,51
0.1872,0.0968,0.6687,-0.7129,6.971103,-82.67253,219.33836,135.3148,-0.2822,0.1015,51
0.1846,0.0981,0.6692,-0.713,6.87593,-82.79443,219.26057,135.4765,-0.2573,0.1225,51
0.1812,0.0999,0.6698,-0.713,6.80082,-82.94074,219.178,135.67628,-0.246,0.1484,51
0.177,0.1022,0.6706,-0.713,6.7742195,-83.11322,219.08444,135.92093,-0.2373,0.163,51
0.1719,0.105,0.6715,-0.713,6.830122,-83.323944,218.9638,136.21483,-0.2246,0.1733,51
0.1658,0.1084,0.6726,-0.7128,6.997397,-83.554,218.83414,136.57434,-0.2363,0.1845,51
0.159,0.1121,0.6738,-0.7127,7.319237,-83.82142,218.65666,136.98843,-0.2768,0.1831,51
0.1517,0.1162,0.6749,-0.7127,7.768875,-84.11647,218.45778,137.40427,-0.3266,0.1635,51
0.1442,0.1204,0.6758,-0.7127,8.282977,-84.42863,218.2326,137.8238,-0.3964,0.1542,51
0.1371,0.1243,0.6764,-0.7128,8.77469,-84.7458,217.98367,138.21785,-0.4604,0.1337,51
0.1308,0.1275,0.6768,-0.713,9.169716,-85.05178,217.7066,138.59962,-0.5117,0.1108,51
0.1256,0.1296,0.6769,-0.7135,9.433694,-85.36473,217.36742,138.97198,-0.5239,0.1,51
0.1214,0.1304,0.6766,-0.7143,9.571755,-85.707054,216.92813,139.36755,-0.4765,0.0927,51
0.1183,0.1301,0.676,-0.7155,9.566991,-86.06579,216.42726,139.74843,-0.4287,0.1005,51
0.114,0.1269,0.6743,-0.7184,9.393554,-86.82337,215.23865,140.59698,-0.2797,0.1455,51
0.1105,0.1219,0.6729,-0.7211,9.313515,-87.55638,213.91118,141.64917,-0.185,0.1875,51
0.1088,0.1194,0.6724,-0.7222,9.269599,-87.88385,213.27324,142.19754,-0.1538,0.206,51
0.107,0.1172,0.6721,-0.7232,9.26268,-88.183044,212.67593,142.73792,-0.1484,0.2119,51
0.1052,0.1154,0.6718,-0.7239,9.320285,-88.44153,212.1532,143.22993,-0.143,0.2192,51
0.1031,0.1142,0.6718,-0.7245,9.462451,-88.66676,211.69127,143.70395,-0.1567,0.2021,51
0.1007,0.1137,0.6717,-0.725,10.904588,-88.88197,211.29605,144.1152,-0.1538,0.1821,51
0.0866,0.1171,0.6699,-0.728,11.4482,-89.981514,209.84953,145.54219,-0.1845,0.0688,51
0.0821,0.1188,0.6688,-0.7292,12.019922,-90.36163,209.45409,145.88263,-0.206,0.0634,51
0.0775,0.1206,0.6675,-0.7305,12.57917,-90.764786,209.05374,146.21881,-0.2177,0.0517,51
0.073,0.1223,0.6663,-0.7319,13.111923,-91.16446,208.6498,146.57068,-0.2319,0.0546,51
0.0687,0.1238,0.665,-0.7332,13.590157,-91.55702,208.24747,146.9277,-0.2626,0.0571,51
0.0647,0.125,0.6639,-0.7343,14.008143,-91.91028,207.85329,147.3088,-0.2797,0.0551,51
0.0611,0.1259,0.663,-0.7353,14.367817,-92.22608,207.47415,147.69362,-0.2788,0.0498,51
0.0578,0.1264,0.6623,-0.7362,14.686219,-92.5128,207.08228,148.11246,-0.3017,0.0385,51
0.0548,0.1267,0.6616,-0.7369,14.961548,-92.77172,206.70853,148.52129,-0.2924,0.0366,51
0.0521,0.1269,0.6612,-0.7375,15.229891,-92.98521,206.36592,148.91898,-0.2968,0.0371,51
0.0494,0.1271,0.6609,-0.7379,15.50581,-93.173706,206.03287,149.32886,-0.2988,0.0292,51
0.0467,0.1275,0.6607,-0.7382,15.7982,-93.33928,205.7339,149.71689,-0.2875,0.038,51
0.044,0.1282,0.6605,-0.7384,16.133528,-93.48721,205.48262,150.06067,-0.2915,0.041,51
0.041,0.1291,0.6602,-0.7386,16.516745,-93.650795,205.221,150.42203,-0.2871,0.038,51
0.0377,0.1304,0.66,-0.7388,17.430437,-93.80894,204.98001,150.78006,-0.2773,0.0434,51
0.03,0.1335,0.6592,-0.7393,17.967052,-94.19751,204.4213,151.60056,-0.3188,0.0449,51
0.0255,0.1353,0.6587,-0.7396,19.055033,-94.42321,204.09134,152.08942,-0.3466,0.0566,51
0.0167,0.1395,0.6577,-0.74,19.55736,-94.82662,203.55104,152.95258,-0.4038,0.0922,51
0.0127,0.1418,0.6575,-0.7398,19.960054,-94.94758,203.37576,153.30016,-0.4248,0.0966,51
0.0094,0.1439,0.6578,-0.7391,20.248384,-94.96227,203.27823,153.57611,-0.4516,0.1108,51
0.0069,0.1457,0.6587,-0.738,20.413189,-94.86906,203.25298,153.77863,-0.4853,0.1132,51
0.0053,0.1472,0.6602,-0.7364,20.45758,-94.65696,203.31682,153.88753,-0.4819,0.1206,51
0.0045,0.1481,0.6621,-0.7345,20.397827,-94.36837,203.40643,153.96268,-0.4926,0.1274,51
0.0041,0.1481,0.6646,-0.7323,20.274534,-94.00886,203.42462,154.13478,-0.5053,0.1235,51
0.0041,0.1476,0.6672,-0.73,20.11966,-93.62716,203.4251,154.319,-0.4589,0.1254,51
0.0043,0.1468,0.6699,-0.7277,19.95655,-93.235176,203.40811,154.51923,-0.4677,0.1274,51
0.0046,0.146,0.6728,-0.7252,19.869757,-92.80745,203.4121,154.70876,-0.4599,0.0913,51
0.0045,0.1453,0.6748,-0.7234,19.8315,-92.52073,203.35184,154.91618,-0.3886,0.1274,51
0.0041,0.1448,0.6767,-0.7218,19.824528,-92.265076,203.27231,155.13771,-0.3779,0.1225,51
0.0036,0.1445,0.6783,-0.7203,19.862383,-92.04112,203.20459,155.3314,-0.3754,0.1137,51
0.0029,0.1445,0.6797,-0.7191,20.422546,-91.858604,203.14322,155.50192,-0.3847,0.1254,51
0.0024,-0.1463,-0.6829,0.7156,20.510862,-91.47755,202.75656,156.22029,-0.4238,0.1723,51
0.0033,-0.1462,-0.6826,0.7159,20.509396,-91.55807,202.59991,156.37859,-0.4667,0.1508,51
0.0034,-0.1459,-0.6823,0.7163,20.365599,-91.62254,202.52727,156.43427,-0.4599,0.1162,51
0.0023,-0.1453,-0.6824,0.7163,19.676395,-91.58695,202.59637,156.34798,-0.4389,0.0908,51
0.003,0.1426,0.6833,-0.716,19.14422,-91.352516,202.9675,155.91965,-0.4228,0.0297,51
0.007,0.1402,0.6835,-0.7162,18.498129,-91.25216,203.17722,155.6414,-0.4428,0.0014,51
0.0119,0.1372,0.6833,-0.717,17.741968,-91.20757,203.40248,155.29468,-0.4194,-0.019,51
0.0175,0.1333,0.6827,-0.7181,16.850307,-91.20643,203.57391,154.95891,-0.4013,-0.0541,51
0.0241,0.1286,0.682,-0.7195,15.818986,-91.210556,203.74689,154.57797,-0.3789,-0.0795,51
0.0316,0.1228,0.6812,-0.721,14.6765375,-91.212975,203.86458,154.21677,-0.3413,-0.0893,51
0.0398,0.116,0.6803,-0.7224,13.449704,-91.20377,203.91882,153.8939,-0.2866,-0.102,51
0.0487,0.1087,0.6796,-0.7237,12.181386,-91.14817,203.9862,153.54547,-0.2509,-0.0952,51
0.0581,0.1013,0.679,-0.7247,10.898008,-91.03622,204.10616,153.14207,-0.2089,-0.0869,51
0.0679,0.0942,0.6785,-0.7252,9.617684,-90.84482,204.33401,152.64474,-0.1816,-0.0834,51
0.078,0.0876,0.6782,-0.7253,8.375444,-90.57107,204.6842,152.04929,-0.1572,-0.082,51
0.088,0.0814,0.6781,-0.725,7.1691175,-90.23591,205.09064,151.44215,-0.142,-0.0786,51
0.098,0.0759,0.6782,-0.7242,6.0616117,-89.81697,205.61891,150.76894,-0.1269,-0.0991,51
0.1074,0.0708,0.6784,-0.7232,5.05565,-89.385765,206.13254,150.15997,-0.1044,-0.1069,51
0.1163,0.0663,0.6787,-0.722,3.5289595,-88.932076,206.67664,149.56845,-0.0981,-0.1118,51
0.1318,0.0599,0.679,-0.7196,2.5142503,-88.06427,207.83,148.36932,-0.0537,-0.0781,51
0.1498,0.0586,0.6791,-0.7161,2.8828354,-86.74168,210.05507,146.17114,-0.0561,-0.0151,51
0.1613,0.0638,0.678,-0.7142,3.1448681,-85.70156,212.23752,143.86287,-0.1,0.0234,51
0.1641,0.0664,0.6775,-0.7138,3.4232929,-85.39979,212.93587,143.09991,-0.1274,0.0361,51
0.1666,0.0691,0.6771,-0.7134,3.6929736,-85.102806,213.61232,142.37523,-0.1376,0.0419,51
0.1687,0.072,0.6769,-0.7128,4.2125864,-84.793205,214.28822,141.70177,-0.1601,0.0439,51
0.1725,0.0779,0.6773,-0.7108,4.4519057,-84.080505,215.68506,140.50244,-0.1982,0.0229,51
0.1743,0.0804,0.6778,-0.7097,4.6778126,-83.723625,216.32489,140.01537,-0.2407,0.0063,51
0.176,0.0824,0.6781,-0.7087,4.883159,-83.41422,216.86961,139.59402,-0.2685,-0.0185,51
0.1774,0.0839,0.678,-0.7082,5.0707483,-83.208824,217.26077,139.22868,-0.3017,-0.0346,51
0.1788,0.0849,0.6777,-0.7081,5.247928,-83.06725,217.54507,138.90274,-0.3198,-0.0371,51
0.1804,0.0853,0.6771,-0.7082,5.425532,-82.96986,217.74197,138.60425,-0.3315,-0.0239,51
0.1827,0.0851,0.6767,-0.708,5.591251,-82.81467,217.96002,138.3367,-0.3154,-0.0004,51
0.1856,0.0843,0.6768,-0.7073,5.7615066,-82.578316,218.21451,138.14731,-0.2871,0.0136,51
0.1887,0.0832,0.6771,-0.7063,5.947048,-82.30797,218.4787,138.00868,-0.2705,0.0087,51
0.192,0.082,0.6778,-0.7049,6.1412683,-81.976395,218.79561,137.91599,-0.248,-0.0024,51
0.1953,0.0807,0.6788,-0.7031,6.3266134,-81.60447,219.1423,137.88385,-0.2421,-0.0166,51
0.1983,0.0795,0.6802,-0.701,6.536942,-81.20784,219.5122,137.92314,-0.2436,-0.0424,51
0.2011,0.0787,0.6816,-0.699,6.768268,-80.81478,219.90921,137.93042,-0.267,-0.0664,51
0.2037,0.0784,0.6831,-0.6968,7.0144553,-80.39213,220.37502,137.91266,-0.2773,-0.0546,51
0.206,0.0788,0.6847,-0.6945,7.2101116,-79.94462,220.91812,137.84949,-0.2822,-0.041,51
0.2075,0.0797,0.6865,-0.6922,7.338595,-79.52228,221.45668,137.8235,-0.2827,-0.0205,51
0.208,0.0812,0.6882,-0.6902,7.363448,-79.17236,221.94592,137.80101,-0.2978,-0.018,51
0.2073,0.083,0.6897,-0.6887,7.307994,-78.94486,222.30307,137.82335,-0.3134,0.0048,51
0.2054,0.0855,0.691,-0.6877,7.177854,-78.819275,222.57927,137.83646,-0.3164,0.0249,51
0.2022,0.0886,0.6922,-0.687,7.041247,-78.78767,222.77013,137.88075,-0.331,0.0307,51
0.1978,0.0927,0.6935,-0.6864,6.964427,-78.797264,222.96169,137.91891,-0.3178,0.0424,51
0.1924,0.0978,0.6948,-0.686,7.0070887,-78.84648,223.15936,137.91956,-0.309,0.0488,51
0.1865,0.1034,0.696,-0.6855,7.162525,-78.90541,223.36925,137.90181,-0.3242,0.0756,51
0.1802,0.1091,0.6973,-0.685,7.380459,-78.98387,223.54533,137.92255,-0.3481,0.102,51
0.1732,0.1145,0.6985,-0.6847,7.6725607,-79.14784,223.57378,138.04535,-0.3525,0.1333,51
0.1654,0.1196,0.6997,-0.6845,8.582839,-79.38952,223.45087,138.29652,-0.3662,0.1245,51
0.1479,0.1296,0.7011,-0.6852,9.21933,-80.14951,222.78532,138.95195,-0.4423,0.0717,51
0.1392,0.1347,0.7012,-0.686,9.887556,-80.58747,222.39255,139.22324,-0.5195,0.0278,51
0.131,0.1394,0.701,-0.687,10.473539,-81.0401,221.9672,139.48058,-0.5737,0.0019,51
0.124,0.1431,0.7004,-0.6881,10.888856,-81.4835,221.52155,139.71906,-0.6181,-0.0541,51
0.1185,0.1454,0.6993,-0.6896,11.092094,-81.94491,221.01735,139.94049,-0.6142,-0.0595,51
0.1145,0.1461,0.6978,-0.6917,11.133817,-82.44297,220.41989,140.17203,-0.5541,-0.0434,51
0.1115,0.1455,0.696,-0.6941,11.093922,-82.96843,219.73747,140.44415,-0.4511,-0.0043,51
0.1091,0.1442,0.6939,-0.6968,11.0040655,-83.52413,219.0067,140.71976,-0.3808,0.0185,51
0.1069,0.1423,0.6918,-0.6997,10.925695,-84.10546,218.20638,141.05867,-0.3276,0.0463,51
0.1044,0.1401,0.6897,-0.7026,10.853162,-84.7167,217.3306,141.48843,-0.2778,0.0673,51
0.1019,0.1377,0.6878,-0.7052,10.824045,-85.29716,216.45552,141.97798,-0.2231,0.0903,51
0.0996,0.1357,0.6864,-0.7074,10.810848,-85.78385,215.70358,142.43552,-0.1821,0.1254,51
0.0974,0.1338,0.6852,-0.7091,10.827015,-86.20589,215.01738,142.89682,-0.1738,0.1538,51
0.0954,0.1323,0.6844,-0.7105,10.890805,-86.5489,214.44247,143.3117,-0.1889,0.1611,51
0.0935,0.1314,0.6839,-0.7114,11.011831,-86.8031,214.0046,143.65909,-0.1914,0.1582,51
0.0914,0.1309,0.6833,-0.7123,11.203317,-87.06089,213.59735,143.97183,-0.2016,0.143,51
0.0892,0.1311,0.6828,-0.7131,11.460775,-87.28456,213.28705,144.20656,-0.2031,0.1103,51
0.0867,0.1318,0.6823,-0.7137,11.795239,-87.49246,213.023,144.41644,-0.2167,0.0678,51
0.084,0.1331,0.6815,-0.7146,12.176055,-87.73556,212.79779,144.54272,-0.2436,0.0283,51
0.081,0.1346,0.6805,-0.7156,12.573895,-88.01136,212.55481,144.67148,-0.2583,-0.0043,51
0.0778,0.136,0.6793,-0.7169,12.998178,-88.33989,212.2525,144.8313,-0.2709,-0.02,51
0.0744,0.1374,0.6778,-0.7183,13.416822,-88.709,211.91629,145.0059,-0.2856,-0.0161,51
0.0709,0.1385,0.6762,-0.72,13.825281,-89.12432,211.5083,145.23746,-0.2827,-0.0097,51
0.0673,0.1393,0.6746,-0.7217,14.624118,-89.55455,211.04709,145.5391,-0.2675,-0.0014,51
0.0601,0.1406,0.6717,-0.7248,14.990763,-90.37593,210.11015,146.2404,-0.2446,0.0273,51
0.0566,0.1411,0.6707,-0.7258,15.337616,-90.70728,209.66927,146.64713,-0.249,0.0312,51
0.0533,0.1417,0.6701,-0.7266,15.656965,-90.97739,209.28398,147.03975,-0.249,0.0292,51
0.0501,0.1422,0.6698,-0.727,15.985353,-91.18919,208.91914,147.45966,-0.2675,0.0283,51
0.047,0.143,0.6696,-0.7272,16.31936,-91.36166,208.62091,147.82819,-0.2636,0.0239,51
0.044,0.1441,0.6696,-0.7272,16.672436,-91.487816,208.38986,148.14944,-0.2661,0.0302,51
0.041,0.1455,0.6696,-0.727,17.071602,-91.58843,208.21068,148.42738,-0.2763,0.0312,51
0.0378,0.1473,0.6696,-0.7268,17.527353,-91.68704,208.06265,148.67699,-0.2753,0.0283,51
0.0342,0.1494,0.6696,-0.7266,18.042793,-91.79642,207.90427,148.94765,-0.2836,0.0263,51
0.0303,0.1519,0.6694,-0.7264,18.627262,-91.92418,207.76196,149.19702,-0.3022,0.0209,51
0.0259,0.1547,0.6691,-0.7263,19.253382,-92.082756,207.59062,149.4804,-0.3188,0.0209,51
0.0214,0.1579,0.6686,-0.7262,19.92579,-92.25027,207.46255,149.71118,-0.354,0.017,51
0.0165,0.1611,0.6678,-0.7264,20.601828,-92.4823,207.26605,149.99965,-0.3886,0.0268,51
0.0116,0.1643,0.6669,-0.7267,21.253977,-92.7284,207.06494,150.29016,-0.4223,0.0419,51
0.0068,0.1672,0.6658,-0.727,21.845865,-92.99087,206.83229,150.61008,-0.4531,0.0668,51
0.0025,0.1699,0.6648,-0.7273,22.330261,-93.22589,206.63829,150.88635,-0.4956,0.0732,51
0.0011,-0.172,-0.664,0.7276,22.718899,-93.42569,206.45056,151.15015,-0.5258,0.0971,51
0.004,-0.1738,-0.6636,0.7275,22.96904,-93.53686,206.32721,151.35799,-0.5102,0.103,51
0.006,-0.1749,-0.6636,0.7272,23.1125,-93.5752,206.22816,151.53598,-0.5102,0.1098,51
0.0072,-0.1757,-0.6641,0.7265,23.116953,-93.51354,206.20598,151.63882,-0.5185,0.1059,51
0.0074,-0.176,-0.6652,0.7255,23.000563,-93.347664,206.25517,151.66689,-0.5136,0.1093,51
0.0067,-0.1759,-0.6668,0.724,22.799145,-93.07241,206.38531,151.61908,-0.5166,0.1015,51
0.0056,-0.1753,-0.6691,0.722,22.550234,-92.69436,206.51378,151.61012,-0.5136,0.0776,51
0.0041,-0.1746,-0.6718,0.7198,22.317942,-92.25398,206.69261,151.56647,-0.4824,0.0629,51
0.0026,-0.174,-0.6743,0.7176,22.141457,-91.82808,206.89038,151.50317,-0.479,0.039,51
0.0014,-0.1736,-0.6763,0.7157,22.04071,-91.474785,207.06842,151.4428,-0.4223,0.0502,51
0.0008,-0.1733,-0.6777,0.7146,21.994379,-91.25639,207.14865,151.44563,-0.4106,0.0429,51
0.0005,-0.1732,-0.6784,0.7139,22.154753,-91.134224,207.20215,151.43938,-0.4052,0.0776,51
0.0015,-0.1742,-0.6783,0.7138,22.403542,-91.1556,207.21326,151.44377,-0.4331,0.125,51
0.0037,-0.1748,-0.6778,0.7141,22.32544,-91.2982,206.97621,151.69742,-0.5483,0.1464,51
0.0034,-0.1741,-0.678,0.7141,22.087547,-91.28373,206.91315,151.76616,-0.5551,0.1166,51
0.0019,-0.1727,-0.6784,0.714,21.681313,-91.21003,206.92067,151.75287,-0.5444,0.0917,51
0.0008,0.1705,0.6791,-0.7139,21.085188,-91.07909,206.98004,151.67899,-0.5317,0.0488,51
0.0049,0.1674,0.6799,-0.7138,20.356617,-90.90003,207.10486,151.52173,-0.4975,0.0083,51
0.0099,0.1635,0.6805,-0.7141,19.49715,-90.74675,207.22151,151.33759,-0.4633,-0.0205,51
0.0159,0.1589,0.6807,-0.7148,18.538523,-90.62743,207.3555,151.08527,-0.4155,-0.0405,51
0.0227,0.1538,0.6806,-0.7159,16.419502,-90.536766,207.50375,150.76895,-0.3886,-0.0717,51
0.0378,0.1422,0.6795,-0.7186,15.250109,-90.41762,207.7424,150.07214,-0.3002,-0.0932,51
0.0462,0.1357,0.6788,-0.7201,14.051707,-90.35145,207.84628,149.6891,-0.2563,-0.0996,51
0.055,0.1291,0.6779,-0.7215,12.844526,-90.26937,207.97633,149.24942,-0.228,-0.0825,51
0.0641,0.1226,0.677,-0.7227,11.654025,-90.14637,208.15395,148.75166,-0.2031,-0.0693,51
0.0735,0.1166,0.6762,-0.7236,10.492679,-89.95343,208.44377,148.1449,-0.1787,-0.0576,51
0.083,0.1109,0.6754,-0.7243,9.375071,-89.7202,208.78325,147.48842,-0.1611,-0.0512,51
0.0926,0.1057,0.6746,-0.7246,8.333408,-89.42299,209.21219,146.75912,-0.1406,-0.0419,51
0.1019,0.1009,0.6739,-0.7246,7.403145,-89.08811,209.66324,146.04202,-0.122,-0.0341,51
0.1108,0.0967,0.6733,-0.7245,6.592456,-88.73077,210.14418,145.31892,-0.1113,-0.0073,51
0.1192,0.0931,0.6728,-0.7241,5.9358234,-88.34238,210.65671,144.61032,-0.0991,-0.0034,51
0.1269,0.0904,0.6725,-0.7234,5.0974545,-87.918724,211.22548,143.90839,-0.0957,0.0039,51
0.1398,0.0877,0.6726,-0.7213,4.954781,-87.00625,212.48923,142.58177,-0.0795,0.0288,51
0.1453,0.088,0.6726,-0.7202,4.954858,-86.53441,213.23605,141.82835,-0.0971,0.0312,51
0.15,0.0889,0.6725,-0.7192,5.0641174,-86.09879,213.96002,141.09756,-0.1025,0.0297,51
0.1538,0.0902,0.6722,-0.7184,5.254716,-85.72999,214.61348,140.4151,-0.1069,0.0327,51
