q0,q1,q2,q3,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.1286,-0.3349,-0.5865,0.726,-0.7792,-1.1718,-0.102,-0.837,-1.225,-0.381,-20.537,2.263,-28.337,29
0.1244,-0.3292,-0.5915,0.7253,-0.6928,-1.1396,-0.0771,-0.983,-1.456,-0.413,-20.537,2.263,-28.337,29
0.1195,-0.3227,-0.5969,0.7246,-0.6743,-1.1083,-0.0786,-1.05,-1.663,-0.445,-20.537,2.263,-28.337,29
0.1027,-0.3026,-0.6136,0.7219,-0.5161,-0.9697,-0.0561,-1.112,-1.833,-0.33,-20.537,2.263,-28.337,29
0.073,-0.2762,-0.6307,0.7214,-0.354,-0.8051,-0.0053,-1.445,-2.986,0.1,-20.537,2.263,-28.337,29
0.0606,-0.2669,-0.6366,0.7209,-0.3706,-0.7954,-0.0512,-1.531,-3.061,0.279,-20.537,2.263,-28.337,29
0.0217,-0.2417,-0.6567,0.7139,-0.2871,-0.8041,-0.1948,-2.066,-2.805,0.47,-20.687,2.414,-17.237,29
0.0088,-0.2342,-0.6638,0.7102,-0.2416,-0.8388,-0.2377,-2.066,-2.737,0.541,-20.687,2.414,-17.237,29
0.0179,0.2204,0.6768,-0.7021,-0.207,-0.8618,-0.3012,-2.056,-2.717,0.805,-20.687,2.414,-17.237,29
0.047,0.2065,0.6893,-0.6928,-0.1865,-0.8979,-0.2963,-2.179,-2.884,0.937,-20.687,2.414,-17.237,29
0.0757,0.1926,0.702,-0.6813,-0.1333,-0.9101,-0.3051,-2.375,-2.702,0.916,-20.687,2.414,-17.237,29
0.089,0.1862,0.7086,-0.6747,-0.1049,-0.9199,-0.3076,-2.426,-2.509,0.883,-20.687,2.414,-17.237,29
0.15,0.1626,0.7415,-0.6333,-0.0356,-0.8632,-0.2387,-1.954,-1.112,0.956,-20.687,2.414,-17.237,29
0.1577,0.1623,0.7458,-0.6265,-0.017,-0.8662,-0.2089,-1.885,-0.847,1.024,-20.687,2.414,-17.237,29
0.1645,0.1635,0.7497,-0.6197,-0.0288,-0.871,-0.2065,-1.747,-0.537,1.148,-20.687,2.414,-17.237,29
0.1704,0.166,0.7533,-0.613,-0.0522,-0.8715,-0.1923,-1.597,-0.255,1.254,-20.687,2.414,-17.237,29
0.1753,0.1697,0.7564,-0.6068,-0.0698,-0.8764,-0.1816,-1.406,0.033,1.322,-20.687,2.414,-17.237,29
0.1951,0.2108,0.7679,-0.5724,-0.4111,-0.9047,-0.0004,-0.471,0.561,1.16,-12.137,-11.537,-10.637,29
0.1961,0.2159,0.7692,-0.5684,-0.4467,-1.0297,-0.0483,-0.625,0.676,1.022,-12.137,-11.537,-10.637,29
0.1972,0.2205,0.7702,-0.5649,-0.4951,-1.1455,-0.081,-0.535,0.562,0.975,-12.137,-11.537,-10.637,29
0.199,0.2246,0.7705,-0.5622,-0.5566,-1.1977,-0.0488,-0.383,0.331,0.942,-12.137,-11.537,-10.637,29
0.2134,0.2307,0.7691,-0.5564,-0.5561,-1.3999,-0.0629,0.332,-0.276,0.206,-12.137,-11.537,-10.637,29
0.2136,0.2319,0.767,-0.5587,-0.5908,-1.4394,-0.1284,0.635,-0.102,0.202,-12.137,-11.537,-10.637,29
0.2127,0.2336,0.7644,-0.5619,-0.6201,-1.4501,-0.166,0.93,0.059,0.156,-12.137,-11.537,-10.637,29
0.1728,0.2514,0.7433,-0.5952,-0.4833,-1.142,0.0317,2.315,1.948,-0.751,-15.587,-29.687,-2.387,29
0.1468,0.2613,0.7346,-0.6086,-0.5131,-0.7211,0.1611,2.274,2.147,-0.876,-15.587,-29.687,-2.387,29
0.1104,0.2728,0.7257,-0.6218,-0.3715,-0.6889,0.0839,1.661,1.869,-0.855,-15.587,-29.687,-2.387,29
0.1003,0.2763,0.7224,-0.6257,-0.3774,-0.7324,0.0649,1.662,1.665,-0.672,-15.587,-29.687,-2.387,29
0.0916,0.2798,0.7187,-0.6298,-0.4077,-0.7265,0.0693,1.655,1.435,-0.481,-15.587,-29.687,-2.387,29
0.067,0.2888,0.6969,-0.6529,-0.4257,-0.9277,-0.0874,1.627,-0.111,-0.154,-15.587,-29.687,-2.387,29
0.0656,0.2875,0.6915,-0.6593,-0.4311,-0.8432,-0.0244,1.697,-0.413,-0.121,-15.587,-29.687,-2.387,29
0.057,0.2759,0.6759,-0.6809,-0.2895,-0.8134,-0.103,1.392,-0.656,-0.838,-25.637,-27.287,1.363,29
0.0435,0.2658,0.6623,-0.699,-0.2094,-0.7807,-0.163,1.815,0.075,-0.887,-25.637,-27.287,1.363,29
0.0373,0.2646,0.6572,-0.7046,-0.2138,-0.7324,-0.1669,1.844,0.319,-0.853,-25.637,-27.287,1.363,29
0.0305,0.2637,0.6524,-0.7098,-0.2104,-0.6953,-0.1425,1.761,0.47,-0.875,-25.637,-27.287,1.363,29
0.0236,0.2629,0.648,-0.7143,-0.2246,-0.6894,-0.1147,1.639,0.534,-0.9,-25.637,-27.287,1.363,29
0.0165,0.2623,0.6439,-0.7184,-0.2167,-0.7133,-0.1142,1.539,0.629,-0.928,-25.637,-27.287,1.363,29
0.009,0.2622,0.64,-0.7221,-0.2294,-0.7221,-0.1318,1.478,0.761,-0.927,-25.637,-27.287,1.363,29
0.0012,0.2626,0.6361,-0.7254,-0.226,-0.7236,-0.1533,1.44,0.904,-0.91,-25.637,-27.287,1.363,29
0.0068,-0.2636,-0.6323,0.7284,-0.2241,-0.7392,-0.1816,1.399,1.054,-0.882,-25.637,-27.287,1.363,29
0.0153,-0.2653,-0.6284,0.731,-0.2197,-0.75,-0.1694,1.395,1.237,-0.837,-25.637,-27.287,1.363,29
0.0538,-0.2809,-0.6094,0.7394,-0.3012,-0.8105,-0.164,1.548,2.041,-0.572,-25.637,-27.287,1.363,29
0.0641,-0.2871,-0.6042,0.7404,-0.3476,-0.8222,-0.1635,1.548,2.217,-0.501,-25.637,-27.287,1.363,29
0.0745,-0.294,-0.5989,0.7411,-0.4082,-0.8593,-0.1733,1.521,2.342,-0.441,-25.637,-27.287,1.363,29
0.0946,-0.3091,-0.5882,0.7412,-0.5336,-0.9218,-0.2031,1.392,2.445,-0.301,31.049,-24.137,-2.237,29
0.1042,-0.3162,-0.5829,0.7411,-0.6064,-0.9716,-0.2114,1.278,2.372,-0.262,31.049,-24.137,-2.237,29
0.1217,-0.3297,-0.5736,0.7397,-0.7397,-1.0874,-0.2416,0.971,2.165,-0.239,31.049,-24.137,-2.237,29
0.144,-0.345,-0.5648,0.7355,-0.8891,-1.1494,-0.2197,0.501,1.624,-0.465,31.049,-24.137,-2.237,29
0.1566,-0.3514,-0.5614,0.7326,-0.9082,-1.0498,-0.1655,0.428,1.304,-0.511,31.049,-24.137,-2.237,29
0.1621,-0.3539,-0.5601,0.7312,-0.8916,-0.9887,-0.1679,0.348,1.155,-0.496,31.049,-24.137,-2.237,29
0.1694,-0.3565,-0.5592,0.7289,-0.8935,-0.9565,-0.1796,0.07,0.538,-0.37,31.049,-24.137,-2.237,29
0.1679,-0.3527,-0.5644,0.7272,-0.6806,-1.0541,-0.1542,-0.477,-0.644,-0.151,31.049,-24.137,-2.237,29
0.1586,-0.344,-0.5748,0.7252,-0.5224,-1.041,-0.1357,-0.805,-0.942,-0.158,31.049,-24.137,-2.237,29
0.1437,-0.3298,-0.5911,0.7218,-0.6225,-0.978,-0.0766,-1.29,-1.379,-0.209,22.349,-29.387,2.713,29
0.1273,-0.3155,-0.6039,0.7207,-0.5644,-0.9453,-0.0244,-1.369,-2.534,-0.052,22.349,-29.387,2.713,29
0.1038,-0.2988,-0.617,0.7205,-0.4975,-0.8022,-0.0292,-1.589,-2.964,0.248,22.349,-29.387,2.713,29
0.0468,-0.261,-0.6479,0.714,-0.3178,-0.8085,-0.1645,-2.181,-3.383,0.477,22.349,-29.387,2.713,29
0.0313,-0.2515,-0.6558,0.711,-0.269,-0.8398,-0.2094,-2.24,-3.42,0.558,22.349,-29.387,2.713,29
0.0006,0.2331,0.6712,-0.7035,-0.2084,-0.8544,-0.2197,-2.399,-3.352,0.744,22.349,-29.387,2.713,29
0.0311,0.2165,0.688,-0.6919,-0.1611,-0.916,-0.3061,-2.746,-3.007,0.699,22.349,-29.387,2.713,29
0.0594,0.2001,0.7043,-0.6784,-0.0136,-1.0302,-0.3129,-2.676,-2.894,0.65,22.349,-29.387,2.713,29
0.1568,0.2003,0.7508,-0.6094,-0.1201,-0.8139,-0.1762,-1.329,0.833,1.675,21.299,28.649,-6.737,29
0.1604,0.2247,0.7601,-0.5881,-0.4155,-0.8759,-0.2509,-1.213,1.203,1.512,21.299,28.649,-6.737,29
0.1615,0.2309,0.7637,-0.5807,-0.393,-0.8637,-0.2031,-1.454,1.032,1.244,21.299,28.649,-6.737,29
0.1691,0.2549,0.7634,-0.5688,-0.3476,-0.9111,0.0244,0.081,0.255,1.37,21.299,28.649,-6.737,29
0.1709,0.2603,0.763,-0.5662,-0.5302,-0.791,-0.0371,-0.351,0.518,1.191,21.299,28.649,-6.737,29
0.1725,0.2645,0.7643,-0.5621,-0.6396,-0.8315,-0.1152,-0.788,0.571,0.912,21.299,28.649,-6.737,29
0.1746,0.267,0.7663,-0.5576,-0.685,-0.979,-0.1435,-0.987,0.275,0.689,21.299,28.649,-6.737,29
0.1889,0.2648,0.7685,-0.5508,-0.6074,-1.2343,-0.0971,-0.519,-1.14,0.396,19.049,25.949,-7.787,29
0.2072,0.2559,0.7572,-0.5639,-0.4697,-1.3247,-0.1264,1.008,0.21,0.016,19.049,25.949,-7.787,29
0.1806,0.2718,0.7448,-0.5819,-0.4072,-1.3994,-0.1503,2.054,1.794,-0.256,19.049,25.949,-7.787,29
0.1683,0.2797,0.7403,-0.5876,-0.4414,-1.247,-0.1303,2.403,2.345,-0.225,19.049,25.949,-7.787,29
0.1541,0.2887,0.7352,-0.5935,-0.4877,-1.0473,-0.0854,2.662,2.753,-0.264,19.049,25.949,-7.787,29
0.1387,0.2982,0.7297,-0.5993,-0.5742,-0.8227,-0.0502,2.73,3.022,-0.285,19.049,25.949,-7.787,29
0.1226,0.3076,0.7251,-0.6036,-0.5869,-0.603,-0.0014,2.472,3.206,-0.425,19.049,25.949,-7.787,29
0.042,0.3494,0.6942,-0.6278,-0.6533,-0.7089,-0.0727,1.531,0.945,-0.275,16.649,29.849,-12.737,29
0.0378,0.3504,0.6898,-0.6323,-0.6518,-0.6914,-0.0732,1.488,0.405,-0.2,16.649,29.849,-12.737,29
0.0308,0.3499,0.6807,-0.6427,-0.4204,-0.8652,-0.1337,1.712,-0.017,-0.109,16.649,29.849,-12.737,29
0.0242,0.3479,0.6635,-0.6618,-0.6025,-0.7333,-0.1059,1.764,-0.476,-0.045,16.649,29.849,-12.737,29
0.0237,0.3454,0.6585,-0.6681,-0.5996,-0.7045,-0.08,1.571,-0.729,-0.161,16.649,29.849,-12.737,29
0.0235,0.342,0.6544,-0.6739,-0.6044,-0.6171,-0.0532,1.344,-0.881,-0.212,16.649,29.849,-12.737,29
0.0231,0.3375,0.653,-0.6775,-0.6191,-0.5683,-0.0922,0.688,-0.821,-0.587,16.649,29.849,-12.737,29
0.0224,0.3308,0.6535,-0.6803,-0.3945,-0.7675,-0.1582,0.341,-1.042,-1.04,16.649,29.849,-12.737,29
0.0213,0.3234,0.6526,-0.6848,-0.2919,-0.9238,-0.1684,0.799,-1.24,-1.048,16.649,29.849,-12.737,29
0.0201,0.3166,0.6498,-0.6906,-0.2949,-0.8237,-0.1103,1.224,-1.196,-0.926,16.649,29.849,-12.737,29
0.0183,0.3106,0.6466,-0.6963,-0.2255,-0.7519,-0.1362,1.317,-1.001,-0.873,16.649,29.849,-12.737,29
0.0136,0.3008,0.641,-0.7059,-0.2275,-0.7041,-0.0751,1.108,-0.597,-0.823,16.649,29.849,-12.737,29
0.01,0.2973,0.6385,-0.7097,-0.2236,-0.7749,-0.0737,1.073,-0.276,-0.855,16.649,29.849,-12.737,29
0.0053,0.2948,0.6357,-0.7133,-0.2216,-0.8286,-0.103,1.168,0.023,-0.858,14.849,30.749,-20.687,29
0.0,0.293,0.6324,-0.717,-0.2172,-0.8505,-0.1074,1.291,0.204,-0.818,14.849,30.749,-20.687,29
0.0057,-0.2921,-0.6286,0.7206,-0.2089,-0.8691,-0.0922,1.391,0.409,-0.744,14.849,30.749,-20.687,29
0.0196,-0.2943,-0.62,0.7269,-0.2797,-0.8535,-0.0771,1.537,1.017,-0.539,14.849,30.749,-20.687,29
0.0274,-0.2971,-0.6156,0.7293,-0.2866,-0.8593,-0.0585,1.475,1.271,-0.524,14.849,30.749,-20.687,29
0.0359,-0.3006,-0.6109,0.7314,-0.2934,-0.8784,-0.0556,1.511,1.494,-0.485,14.849,30.749,-20.687,29
0.0447,-0.3051,-0.6058,0.7333,-0.3144,-0.8911,-0.06,1.588,1.688,-0.413,14.849,30.749,-20.687,29
0.0624,-0.3165,-0.5942,0.7367,-0.4116,-0.8305,-0.0805,1.642,1.957,-0.206,14.849,30.749,-20.687,29
0.0866,-0.3357,-0.5767,0.7396,-0.6147,-0.9077,-0.1542,1.435,1.882,-0.05,14.849,30.749,-20.687,29
0.1003,-0.3464,-0.5661,0.7411,-0.7246,-0.9716,-0.1606,1.196,1.611,-0.033,14.849,30.749,-20.687,29
0.1123,-0.3542,-0.5596,0.7407,-0.7373,-1.0766,-0.1674,0.717,1.316,-0.322,14.849,30.749,-20.687,29
0.1238,-0.3593,-0.5548,0.74,-0.6831,-1.0302,-0.1733,0.69,1.077,-0.44,14.849,30.749,-20.687,29
0.1293,-0.3612,-0.5532,0.7394,-0.7236,-0.9658,-0.1723,0.548,1.021,-0.532,14.849,30.749,-20.687,29
0.1426,-0.3636,-0.5535,0.7355,-0.7695,-1.0947,-0.1992,0.021,0.49,-0.601,16.499,28.949,-27.437,29
0.1462,-0.3591,-0.5578,0.7337,-0.6777,-1.102,-0.0546,-0.283,-0.327,-0.448,16.499,28.949,-27.437,29
0.145,-0.3533,-0.5629,0.7329,-0.6118,-1.0493,0.0488,-0.422,-0.624,-0.451,16.499,28.949,-27.437,29
0.1437,-0.3499,-0.566,0.7324,-0.5922,-1.0004,0.0937,-0.502,-0.729,-0.437,16.499,28.949,-27.437,29
0.1217,-0.3293,-0.5867,0.7296,-0.541,-0.8564,0.0673,-1.062,-1.715,-0.005,16.499,28.949,-27.437,29
0.0966,-0.3125,-0.6039,0.7267,-0.4179,-0.8095,-0.0498,-1.482,-2.096,0.141,16.499,28.949,-27.437,29
0.0966,-0.3125,-0.6039,0.7267,-0.4179,-0.8095,-0.0498,-1.482,-2.096,0.141,16.499,28.949,-27.437,29
0.0871,-0.3059,-0.6099,0.7257,-0.3691,-0.8315,-0.0249,-1.497,-2.245,0.176,16.499,28.949,-27.437,29
0.0773,-0.2993,-0.616,0.7244,-0.35,-0.8515,-0.0356,-1.542,-2.269,0.214,16.499,28.949,-27.437,29
0.0675,-0.2931,-0.6222,0.7226,-0.3237,-0.8862,-0.041,-1.624,-2.185,0.257,16.499,28.949,-27.437,29
0.0577,-0.2871,-0.6286,0.7204,-0.3056,-0.9204,-0.0869,-1.695,-2.13,0.288,12.749,-30.137,28.649,29
0.0381,-0.2752,-0.6413,0.7151,-0.2304,-0.9438,-0.0883,-1.753,-2.071,0.338,12.749,-30.137,28.649,29
0.0096,-0.26,-0.6582,0.7063,-0.1845,-0.8281,-0.1171,-1.722,-1.778,0.432,12.749,-30.137,28.649,29
0.0005,-0.2557,-0.6638,0.7028,-0.1752,-0.7875,-0.1264,-1.781,-1.68,0.44,12.749,-30.137,28.649,29
0.0084,0.2518,0.6693,-0.6988,-0.1748,-0.7851,-0.1337,-1.828,-1.604,0.48,12.749,-30.137,28.649,29
0.0175,0.2482,0.6748,-0.6947,-0.1899,-0.7788,-0.1367,-1.847,-1.541,0.532,12.749,-30.137,28.649,29
0.0265,0.2449,0.68,-0.6904,-0.1909,-0.8178,-0.1464,-1.818,-1.5,0.578,12.749,-30.137,28.649,29
0.0444,0.2403,0.6888,-0.6824,-0.1762,-0.8256,-0.1621,-1.609,-1.316,0.805,12.749,-30.137,28.649,29
0.0531,0.239,0.6928,-0.6781,-0.2109,-0.7841,-0.1645,-1.611,-1.163,0.876,12.749,-30.137,28.649,29
0.0689,0.2374,0.7015,-0.6682,-0.2539,-0.8691,-0.2397,-1.69,-0.911,0.858,12.749,-30.137,28.649,29
0.1008,0.2341,0.7136,-0.6524,-0.2319,-1.018,-0.1713,-1.285,-0.979,1.036,12.749,-30.137,28.649,29
0.1079,0.2341,0.7161,-0.6486,-0.2031,-1.0224,-0.1533,-1.251,-0.829,1.021,12.749,-30.137,28.649,29
0.1144,0.2344,0.7184,-0.6448,-0.225,-0.9946,-0.1386,-1.177,-0.697,0.988,12.449,-12.887,-32.237,29
0.1201,0.2348,0.7205,-0.6412,-0.2001,-0.9809,-0.0922,-1.116,-0.57,0.919,12.449,-12.887,-32.237,29
0.1251,0.2353,0.7226,-0.6378,-0.2104,-0.9521,-0.0815,-1.045,-0.466,0.835,12.449,-12.887,-32.237,29
0.1344,0.2353,0.7275,-0.6302,-0.2363,-0.9531,-0.0786,-1.208,-0.419,0.656,12.449,-12.887,-32.237,29
0.1388,0.2353,0.7301,-0.6262,-0.2524,-0.999,-0.0595,-1.231,-0.394,0.675,12.449,-12.887,-32.237,29
0.1526,0.2388,0.7356,-0.6151,-0.1958,-1.3417,-0.0849,-0.707,-0.181,0.91,12.449,-12.887,-32.237,29
0.1565,0.2436,0.7344,-0.6136,-0.2924,-1.2182,-0.081,-0.12,0.055,1.332,12.449,-12.887,-32.237,29
0.1606,0.2509,0.7376,-0.6058,-0.5625,-1.2202,-0.0815,-1.041,0.434,0.577,12.449,-12.887,-32.237,29
0.1615,0.2522,0.7398,-0.6023,-0.5659,-1.4082,-0.0942,-0.808,0.26,0.313,12.449,-12.887,-32.237,29
0.1657,0.2581,0.7355,-0.6039,-0.5268,-1.3779,-0.0048,0.566,0.107,0.201,12.449,-12.887,-32.237,29
0.164,0.2598,0.7335,-0.6061,-0.5546,-1.3876,0.0092,0.737,0.278,0.075,12.449,-12.887,-32.237,29
0.1612,0.2616,0.7318,-0.6082,-0.6113,-1.3383,-0.0429,0.747,0.486,-0.067,12.449,-12.887,-32.237,29
0.1515,0.2652,0.7287,-0.6128,-0.6157,-1.2172,0.0019,0.963,0.887,-0.424,22.949,-1.187,-31.937,29
0.1302,0.27,0.7227,-0.6226,-0.3691,-0.6611,0.249,1.088,1.194,-0.724,22.949,-1.187,-31.937,29
0.1155,0.2717,0.7198,-0.6281,-0.4267,-0.6611,0.2031,0.957,1.083,-0.744,22.949,-1.187,-31.937,29
0.098,0.2761,0.7163,-0.6332,-0.3637,-0.77,0.1494,0.739,0.864,-0.4,22.949,-1.187,-31.937,29
0.0928,0.2776,0.7147,-0.6351,-0.3559,-0.8715,0.1181,0.725,0.877,-0.368,22.949,-1.187,-31.937,29
0.0876,0.2793,0.7127,-0.6374,-0.3657,-0.9438,0.0825,0.844,0.866,-0.299,22.949,-1.187,-31.937,29
0.0719,0.286,0.7048,-0.6451,-0.3613,-0.9477,0.0507,1.003,0.92,-0.231,22.949,-1.187,-31.937,29
0.0662,0.2885,0.7018,-0.6478,-0.3457,-0.9453,0.041,1.095,0.998,-0.206,22.949,-1.187,-31.937,29
0.06,0.2914,0.6987,-0.6505,-0.3505,-0.9448,0.0214,1.153,1.095,-0.217,22.949,-1.187,-31.937,29
0.0531,0.2946,0.6955,-0.6531,-0.3657,-0.9633,-0.0053,1.222,1.247,-0.252,22.949,-1.187,-31.937,29
0.0379,0.3018,0.6882,-0.6585,-0.4018,-0.9155,-0.0537,1.379,1.41,-0.303,22.949,-1.187,-31.937,29
0.0221,0.3083,0.6801,-0.6646,-0.4511,-0.8574,-0.0854,1.517,1.332,-0.417,-9.032,29.738,-5.094,29
0.0144,0.3112,0.6756,-0.6681,-0.4624,-0.7988,-0.0742,1.622,1.234,-0.415,-9.032,29.738,-5.094,29
0.0069,-0.3171,-0.6619,0.679,-0.4838,-0.7011,-0.0932,1.522,0.907,-0.436,-9.032,29.738,-5.094,29
0.0069,-0.3171,-0.6619,0.679,-0.4838,-0.7011,-0.0932,1.522,0.907,-0.436,-9.032,29.738,-5.094,29
0.0528,-0.3222,-0.6276,0.7066,-0.3359,-0.8081,-0.0996,1.103,0.882,-0.359,-9.032,29.738,-5.094,29
0.0654,-0.3273,-0.6213,0.7089,-0.3862,-0.8828,-0.1269,1.039,1.182,-0.385,-9.032,29.738,-5.094,29
0.0722,-0.3303,-0.6178,0.7098,-0.4086,-0.914,-0.1264,1.107,1.285,-0.367,-9.032,29.738,-5.094,29
0.0795,-0.3339,-0.6139,0.7108,-0.4218,-0.9018,-0.124,1.19,1.422,-0.343,-9.032,29.738,-5.094,29
0.0871,-0.338,-0.6097,0.7116,-0.4594,-0.8789,-0.1381,1.233,1.553,-0.326,-9.032,29.738,-5.094,29
0.0948,-0.3425,-0.6052,0.7122,-0.4912,-0.8608,-0.1577,1.27,1.638,-0.297,-7.232,28.988,-17.091,29
0.1159,-0.3562,-0.5924,0.7132,-0.6323,-0.8696,-0.1987,1.084,1.487,-0.212,-7.232,28.988,-17.091,29
0.122,-0.3599,-0.5884,0.7136,-0.6674,-0.8916,-0.2026,0.999,1.355,-0.157,-7.232,28.988,-17.091,29
0.1411,-0.3722,-0.5763,0.7136,-0.6416,-0.9648,-0.1772,0.602,1.003,-0.102,-7.232,28.988,-17.091,29
0.1523,-0.3793,-0.5701,0.7126,-0.6533,-0.9702,-0.1777,0.399,0.779,-0.133,-7.232,28.988,-17.091,29
0.1549,-0.3812,-0.5687,0.7121,-0.6914,-1.0043,-0.1962,0.296,0.666,-0.087,-7.232,28.988,-17.091,29
0.1567,-0.3825,-0.568,0.7116,-0.706,-1.0419,-0.1982,0.149,0.458,-0.059,-7.232,28.988,-17.091,29
0.1574,-0.3829,-0.5678,0.7114,-0.6962,-1.0712,-0.1899,0.037,0.163,-0.042,-7.232,28.988,-17.091,29
0.1572,-0.3826,-0.5682,0.7112,-0.6889,-1.0878,-0.1552,-0.089,-0.06,-0.051,-7.232,28.988,-17.091,29
0.1553,-0.3809,-0.5705,0.7107,-0.6416,-1.0664,-0.1435,-0.279,-0.305,-0.054,-7.232,28.988,-17.091,29
0.1538,-0.3796,-0.5721,0.7105,-0.6245,-1.018,-0.1064,-0.343,-0.409,-0.065,-7.232,28.988,-17.091,29
0.1516,-0.3778,-0.5743,0.7102,-0.6264,-0.9687,-0.0532,-0.462,-0.562,-0.076,-7.232,28.988,-17.091,29
0.1452,-0.373,-0.5807,0.7088,-0.6152,-0.9526,-0.0434,-0.812,-0.848,-0.085,1.578,32.65,-22.922,29
0.1356,-0.3662,-0.5887,0.7076,-0.6088,-0.9521,-0.0737,-0.956,-1.261,-0.011,1.578,32.65,-22.922,29
0.1291,-0.3622,-0.593,0.7073,-0.5888,-0.9252,-0.0688,-1.003,-1.505,0.047,1.578,32.65,-22.922,29
0.1133,-0.352,-0.6023,0.7073,-0.518,-0.85,-0.081,-1.119,-1.951,0.124,1.578,32.65,-22.922,29
0.1044,-0.3461,-0.607,0.7076,-0.4941,-0.8374,-0.082,-1.147,-2.124,0.172,1.578,32.65,-22.922,29
0.0744,-0.3271,-0.6213,0.708,-0.435,-0.8061,-0.083,-1.328,-2.357,0.308,1.578,32.65,-22.922,29
0.0529,-0.3139,-0.6321,0.7064,-0.3754,-0.8183,-0.1235,-1.515,-2.404,0.335,1.578,32.65,-22.922,29
0.0416,-0.3069,-0.6377,0.7052,-0.3662,-0.8271,-0.1352,-1.596,-2.504,0.357,1.578,32.65,-22.922,29
0.0052,-0.2848,-0.6559,0.6989,-0.29,-0.9174,-0.2099,-1.942,-2.625,0.447,1.578,32.65,-22.922,29
0.0072,0.2773,0.6625,-0.6957,-0.267,-0.9438,-0.2236,-2.043,-2.629,0.454,1.578,32.65,-22.922,29
0.0315,0.2632,0.6751,-0.6883,-0.2158,-1.0219,-0.2392,-2.053,-2.436,0.498,1.578,32.65,-22.922,29
0.0429,0.2566,0.6809,-0.6845,-0.1933,-1.0273,-0.228,-1.968,-2.316,0.524,-0.433,-23.099,-15.264,29
0.054,0.2504,0.6864,-0.6805,-0.1933,-1.0112,-0.2236,-1.917,-2.208,0.537,-0.433,-23.099,-15.264,29
0.0847,0.2334,0.7016,-0.6678,-0.1577,-1.0229,-0.2202,-1.799,-1.961,0.535,-0.433,-23.099,-15.264,29
0.1448,0.2132,0.7241,-0.6396,-0.0854,-1.0996,-0.1396,-1.325,-1.031,0.869,-0.433,-23.099,-15.264,29
0.1597,0.2127,0.727,-0.6329,-0.1757,-0.9477,-0.0478,-1.23,-0.912,1.005,-0.433,-23.099,-15.264,29
0.1655,0.2135,0.7293,-0.6284,-0.1552,-0.9184,-0.1108,-1.235,-0.504,1.062,-0.433,-23.099,-15.264,29
0.1766,0.2175,0.738,-0.6138,-0.2348,-1.0625,-0.1416,-1.161,-0.001,0.837,-0.433,-23.099,-15.264,29
0.1799,0.2198,0.7402,-0.6093,-0.2319,-1.0698,-0.1113,-1.037,0.078,0.826,-0.433,-23.099,-15.264,29
0.182,0.2221,0.7423,-0.6053,-0.2568,-1.0541,-0.0961,-0.934,0.228,0.809,-0.433,-23.099,-15.264,29
0.1934,0.2389,0.7544,-0.5799,-0.4848,-0.9233,-0.0234,-0.875,0.141,0.609,14.566,-13.049,-2.814,29
0.1949,0.2403,0.7566,-0.5759,-0.4946,-1.0742,-0.0805,-0.914,0.221,0.45,14.566,-13.049,-2.814,29
0.196,0.2425,0.7576,-0.5733,-0.4746,-1.1206,-0.1899,-0.489,0.255,0.53,14.566,-13.049,-2.814,29
0.1972,0.2442,0.7576,-0.5721,-0.4755,-0.9755,-0.1435,-0.224,0.096,0.544,14.566,-13.049,-2.814,29
0.1987,0.245,0.758,-0.5708,-0.5126,-0.915,-0.1049,-0.371,-0.033,0.383,14.566,-13.049,-2.814,29
0.1999,0.2448,0.7594,-0.5686,-0.5258,-0.9814,-0.1123,-0.573,-0.044,0.128,14.566,-13.049,-2.814,29
0.2006,0.244,0.7609,-0.5667,-0.5317,-1.061,-0.145,-0.542,-0.041,-0.033,14.566,-13.049,-2.814,29
0.2009,0.243,0.762,-0.5655,-0.5517,-1.0532,-0.1484,-0.379,-0.059,-0.126,14.566,-13.049,-2.814,29
0.2003,0.2368,0.7637,-0.566,-0.4711,-0.9472,-0.1025,-0.075,-0.236,-0.462,14.566,-13.049,-2.814,29
0.1933,0.2269,0.7663,-0.5689,-0.4848,-0.9472,-0.0263,-0.025,0.195,-0.627,24.466,-12.599,5.585,29
0.1874,0.2239,0.7677,-0.5702,-0.5302,-0.9902,0.0366,0.079,0.356,-0.608,24.466,-12.599,5.585,29
0.1816,0.2227,0.768,-0.5722,-0.562,-0.916,0.0917,0.188,0.366,-0.449,24.466,-12.599,5.585,29
0.179,0.2222,0.7678,-0.5735,-0.5869,-0.9169,0.0908,0.195,0.383,-0.43,24.466,-12.599,5.585,29
0.1738,0.2216,0.7671,-0.5762,-0.5781,-0.8676,0.0712,0.26,0.372,-0.385,24.466,-12.599,5.585,29
0.1712,0.2214,0.7666,-0.5778,-0.5561,-0.8291,0.0874,0.318,0.375,-0.391,24.466,-12.599,5.585,29
0.161,0.2226,0.7646,-0.5829,-0.5214,-0.8901,0.0712,0.447,0.675,-0.323,24.466,-12.599,5.585,29
0.1526,0.2262,0.7625,-0.5865,-0.5434,-0.9331,0.0097,0.599,0.859,-0.184,24.466,-12.599,5.585,29
0.1484,0.2287,0.761,-0.5885,-0.5722,-0.9365,-0.0166,0.684,0.887,-0.121,24.466,-12.599,5.585,29
