q0,q1,q2,q3,MotionDeg,Roll,Pitch,Yaw,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.321,-0.0851,0.6374,-0.6952,7.0574727,-82.482155,207.8623,143.30368,-0.1103,-0.9809,0.2109,0.148,0.637,-0.464,29.099,23.999,16.049,51
0.3168,-0.0841,0.6375,-0.6971,7.4492,-82.868935,207.47502,143.47546,-0.1381,-0.9321,0.2138,0.202,0.762,-0.525,29.099,23.999,16.049,51
0.3122,-0.0827,0.6377,-0.6992,7.8940945,-83.27177,207.09164,143.64044,-0.1757,-0.8759,0.2099,0.246,0.851,-0.571,29.099,23.999,16.049,51
0.3074,-0.0811,0.6379,-0.7013,8.371092,-83.678185,206.71393,143.80836,-0.2124,-0.8256,0.2031,0.269,0.9,-0.618,29.099,23.999,16.049,51
0.2877,-0.0758,0.6382,-0.71,10.284279,-85.445366,204.94153,144.70827,-0.3222,-0.6796,0.1772,0.263,0.802,-0.681,29.099,23.999,16.049,51
0.2792,-0.0747,0.6379,-0.7137,11.020835,-86.28752,203.99057,145.27206,-0.3994,-0.6606,0.1542,0.219,0.61,-0.65,29.099,23.999,16.049,51
0.2699,-0.0757,0.637,-0.7179,11.650303,-87.36172,202.60788,146.1724,-0.458,-0.7211,0.1235,0.121,0.227,-0.56,29.099,23.999,16.049,51
0.2677,-0.0769,0.6366,-0.719,11.759375,-87.68248,202.1331,146.50346,-0.4428,-0.7539,0.1132,0.104,0.104,-0.552,29.099,23.999,16.049,51
0.266,-0.0781,0.6361,-0.7199,11.845489,-87.95729,201.71605,146.77847,-0.4345,-0.7807,0.1284,0.104,0.016,-0.546,27.299,23.249,21.149,51
0.2645,-0.0795,0.6356,-0.7208,11.915596,-88.22737,201.29169,147.05963,-0.4057,-0.8056,0.142,0.093,-0.039,-0.537,27.299,23.249,21.149,51
0.2632,-0.0809,0.6351,-0.7216,11.990599,-88.47549,200.89377,147.32408,-0.3984,-0.8457,0.143,0.09,-0.061,-0.515,27.299,23.249,21.149,51
0.2606,-0.0835,0.6342,-0.723,12.140389,-88.940865,200.14221,147.85303,-0.374,-0.8989,0.1743,0.05,-0.038,-0.466,27.299,23.249,21.149,51
0.2593,-0.0848,0.6339,-0.7236,12.246554,-89.15786,199.77968,148.14174,-0.3466,-0.9033,0.1894,0.033,-0.03,-0.459,27.299,23.249,21.149,51
0.2543,-0.0882,0.6323,-0.7264,12.792317,-89.96328,198.54883,148.96674,-0.2714,-0.8662,0.2905,0.124,0.082,-0.518,27.299,23.249,21.149,51
0.2523,-0.0887,0.6316,-0.7275,13.00429,-90.24278,198.17255,149.1744,-0.2812,-0.874,0.291,0.141,0.166,-0.469,27.299,23.249,21.149,51
0.2506,-0.0886,0.6313,-0.7285,13.181199,-90.441666,197.9351,149.30283,-0.312,-0.8872,0.2978,0.098,0.237,-0.361,27.299,23.249,21.149,51
0.2491,-0.0881,0.6314,-0.729,13.307119,-90.55024,197.82233,149.41626,-0.3437,-0.9462,0.2875,0.009,0.274,-0.237,27.299,23.249,21.149,51
0.2478,-0.0875,0.632,-0.729,13.369725,-90.57757,197.79715,149.56717,-0.3862,-1.0112,0.2661,-0.082,0.292,-0.109,27.299,23.249,21.149,51
0.247,-0.0868,0.6328,-0.7286,13.356852,-90.52637,197.8709,149.6774,-0.4135,-1.0932,0.2304,-0.152,0.245,0,27.299,23.249,21.149,51
0.2468,-0.0862,0.6338,-0.7279,13.284027,-90.40639,198.02109,149.75621,-0.4228,-1.165,0.2158,-0.212,0.154,0.104,27.299,23.249,21.149,51
0.2471,-0.0858,0.6347,-0.727,13.164935,-90.25365,198.20401,149.7968,-0.416,-1.2089,0.2177,-0.221,0.045,0.166,27.299,23.249,21.149,51
0.2486,-0.0859,0.6359,-0.7255,12.997969,-89.98461,198.49574,149.81078,-0.2968,-1.205,0.269,-0.155,-0.116,0.122,27.299,23.249,21.149,51
0.2486,-0.0863,0.6363,-0.7251,13.103878,-89.95434,198.48401,149.93112,-0.1733,-1.1899,0.3769,-0.038,0.035,-0.046,27.299,23.249,21.149,51
0.245,-0.0822,0.6388,-0.7245,13.641302,-89.81737,198.82257,150.09854,-0.3037,-1.2836,0.3017,-0.168,0.538,0.071,22.499,16.349,26.549,51
0.2411,-0.0786,0.642,-0.7235,13.910841,-89.65475,199.11417,150.46428,-0.3994,-1.2172,0.1552,-0.113,0.237,-0.049,22.499,16.349,26.549,51
0.2407,-0.0787,0.6422,-0.7234,13.846393,-89.66791,199.07268,150.55777,-0.3725,-1.1352,0.1557,-0.062,0.039,-0.067,22.499,16.349,26.549,51
0.2458,-0.0833,0.6411,-0.7221,12.774949,-89.51949,199.0122,150.50632,-0.3251,-0.9741,0.1508,-0.041,-0.558,0.118,22.499,16.349,26.549,51
0.2489,-0.0848,0.6408,-0.7212,12.265504,-89.33763,199.17813,150.33044,-0.3486,-0.9863,0.1171,-0.074,-0.692,0.24,22.499,16.349,26.549,51
0.2529,-0.0867,0.6404,-0.7199,11.664113,-89.09166,199.40422,150.10982,-0.3662,-1.0122,0.0976,-0.112,-0.853,0.349,22.499,16.349,26.549,51
0.2576,-0.0892,0.6398,-0.7185,10.973424,-88.830795,199.61714,149.87607,-0.3671,-1.039,0.0742,-0.145,-1.044,0.428,22.499,16.349,26.549,51
0.263,-0.0921,0.639,-0.7168,10.221858,-88.531044,199.85626,149.61446,-0.3583,-1.0551,0.0615,-0.151,-1.215,0.488,22.499,16.349,26.549,51
0.269,-0.0954,0.638,-0.7151,9.4633,-88.219154,200.09029,149.323,-0.3413,-1.0678,0.0498,-0.131,-1.351,0.522,22.499,16.349,26.549,51
0.2753,-0.0987,0.6367,-0.7134,8.702835,-87.90012,200.33572,148.97467,-0.3056,-1.0776,0.0644,-0.107,-1.424,0.556,22.499,16.349,26.549,51
0.2883,-0.1053,0.634,-0.7097,7.2510962,-87.21065,200.86696,148.27219,-0.2529,-1.0825,0.0878,-0.091,-1.452,0.614,22.499,16.349,26.549,51
0.2948,-0.1084,0.6326,-0.7078,6.6075044,-86.85031,201.15192,147.90984,-0.2285,-1.0717,0.0991,-0.088,-1.422,0.617,22.499,16.349,26.549,51
0.3009,-0.1115,0.6313,-0.7059,6.0372496,-86.51198,201.39786,147.61635,-0.1967,-1.0419,0.1049,-0.079,-1.378,0.602,13.349,9.449,29.699,51
0.3068,-0.1145,0.6299,-0.7041,5.5648375,-86.1924,201.62018,147.3258,-0.1635,-0.9912,0.122,-0.047,-1.328,0.568,13.349,9.449,29.699,51
0.3124,-0.1174,0.6284,-0.7025,5.2200723,-85.90544,201.802,147.04118,-0.1127,-0.9394,0.1381,-0.023,-1.263,0.538,13.349,9.449,29.699,51
0.3176,-0.12,0.6268,-0.7012,4.970809,-85.65346,201.95293,146.73767,-0.0781,-0.8881,0.1479,0.011,-1.171,0.512,13.349,9.449,29.699,51
0.3225,-0.1221,0.6253,-0.6999,4.7756433,-85.38842,202.1423,146.41753,-0.0502,-0.8305,0.1635,0.043,-1.062,0.497,13.349,9.449,29.699,51
0.3316,-0.125,0.6224,-0.6978,4.8005867,-84.85565,202.58038,145.67615,-0.0546,-0.7529,0.1606,0.112,-0.88,0.504,13.349,9.449,29.699,51
0.336,-0.126,0.6209,-0.6968,4.8640237,-84.57506,202.82974,145.26318,-0.0825,-0.7128,0.1557,0.122,-0.835,0.53,13.349,9.449,29.699,51
0.3405,-0.1268,0.6196,-0.6956,4.979625,-84.25055,203.13593,144.85698,-0.1083,-0.6997,0.1318,0.101,-0.812,0.586,13.349,9.449,29.699,51
0.3453,-0.1275,0.6184,-0.6942,5.155548,-83.876915,203.49716,144.44165,-0.1235,-0.6777,0.1137,0.075,-0.83,0.656,13.349,9.449,29.699,51
0.3796,-0.1305,0.6127,-0.6806,7.571348,-80.68755,206.63573,142.09447,-0.1904,-0.8002,0.018,-0.056,-0.937,0.981,13.349,9.449,29.699,51
0.3855,-0.1306,0.6118,-0.6782,8.114764,-80.09762,207.20862,141.7078,-0.2011,-0.832,0.0175,-0.032,-0.892,0.965,13.349,9.449,29.699,51
0.391,-0.1305,0.6108,-0.6759,8.653298,-79.53391,207.75163,141.32632,-0.1914,-0.8476,0.0151,0.006,-0.828,0.938,13.349,9.449,29.699,51
0.3962,-0.1303,0.6098,-0.6739,9.151139,-79.00408,208.25148,140.94733,-0.1982,-0.8515,0.0244,0.046,-0.747,0.885,13.349,9.449,29.699,51
0.4153,-0.1229,0.606,-0.6671,10.960563,-76.603905,210.7307,138.85478,-0.249,-0.8803,0.0751,0.157,0.051,0.595,7.049,4.649,31.799,51
0.4167,-0.1205,0.6066,-0.6661,11.066352,-76.24199,211.2248,138.63443,-0.3046,-0.9409,0.0668,0.091,0.164,0.616,7.049,4.649,31.799,51
0.4178,-0.1179,0.6077,-0.6649,11.174698,-75.866615,211.77393,138.48181,-0.3481,-1.018,0.0546,0.013,0.244,0.621,7.049,4.649,31.799,51
0.4195,-0.1129,0.6101,-0.6625,11.272183,-75.16678,212.8291,138.25467,-0.4267,-1.1762,0.0454,-0.097,0.332,0.524,7.049,4.649,31.799,51
0.4197,-0.1107,0.6114,-0.6616,11.243949,-74.90793,213.26257,138.2031,-0.4472,-1.225,0.0556,-0.088,0.354,0.4,7.049,4.649,31.799,51
0.4193,-0.109,0.6123,-0.6612,10.976143,-74.77385,213.53001,138.16379,-0.4331,-1.2407,0.0839,-0.036,0.355,0.228,7.049,4.649,31.799,51
0.4165,-0.1067,0.6134,-0.6624,10.718423,-74.88743,213.59229,138.10585,-0.3647,-1.2304,0.1674,0.101,0.42,-0.196,7.049,4.649,31.799,51
0.4138,-0.1057,0.6137,-0.6639,10.41163,-75.123184,213.42883,138.08192,-0.3178,-1.2089,0.1821,0.192,0.537,-0.358,7.049,4.649,31.799,51
0.4104,-0.1043,0.614,-0.666,10.077208,-75.4256,213.21399,138.01512,-0.3022,-1.1982,0.2119,0.258,0.69,-0.453,7.049,4.649,31.799,51
0.398,-0.0975,0.6174,-0.6714,9.047701,-76.22045,212.96814,138.01985,-0.435,-1.3071,0.1694,0.087,1.027,-0.373,7.049,4.649,31.799,51
0.3937,-0.0954,0.619,-0.6728,8.727598,-76.475365,212.91646,138.13959,-0.4428,-1.2998,0.1879,0.051,0.996,-0.405,7.049,4.649,31.799,51
0.3894,-0.0937,0.6203,-0.6743,8.413753,-76.77194,212.78526,138.27136,-0.4072,-1.2651,0.2094,0.056,0.92,-0.472,7.049,4.649,31.799,51
0.3703,-0.0905,0.6233,-0.6827,7.295671,-78.57184,211.30692,139.02448,-0.0722,-0.9658,0.3442,0.202,0.882,-0.801,1.199,-0.45,-29.837,51
0.3518,-0.0857,0.6237,-0.6926,7.3840837,-80.3942,209.71025,139.29623,-0.0996,-0.8012,0.3999,0.332,1.237,-0.783,1.199,-0.45,-29.837,51
0.3404,-0.0813,0.6259,-0.6969,7.6389446,-81.247765,209.14798,139.68547,-0.2631,-0.7958,0.3105,0.131,1.1,-0.633,1.199,-0.45,-29.837,51
0.3279,-0.0809,0.6277,-0.7013,7.633587,-82.46118,207.93794,140.68039,-0.2202,-0.8793,0.2539,-0.048,0.161,-0.428,1.199,-0.45,-29.837,51
0.3222,-0.0832,0.6286,-0.7029,7.7114897,-83.13271,207.0933,141.51363,-0.1728,-0.9736,0.208,-0.037,0.264,-0.347,1.199,-0.45,-29.837,51
0.3197,-0.0832,0.6288,-0.7038,7.883469,-83.38374,206.82114,141.72186,-0.1982,-0.9882,0.186,0.04,0.365,-0.377,1.199,-0.45,-29.837,51
0.3136,-0.0822,0.629,-0.7064,8.674947,-83.971725,206.23303,142.05595,-0.2275,-0.9174,0.1835,0.168,0.525,-0.466,1.199,-0.45,-29.837,51
0.3067,-0.0808,0.629,-0.7096,8.981826,-84.64592,205.56497,142.3787,-0.2412,-0.8208,0.1992,0.188,0.586,-0.508,-5.4,0.149,-25.787,51
0.3032,-0.08,0.6291,-0.7112,9.284062,-84.976494,205.24333,142.55121,-0.249,-0.7646,0.1992,0.186,0.589,-0.512,-5.4,0.149,-25.787,51
0.2963,-0.0788,0.6292,-0.7141,9.869997,-85.636925,204.56963,142.96428,-0.2871,-0.706,0.206,0.16,0.549,-0.51,-5.4,0.149,-25.787,51
0.2901,-0.0782,0.6292,-0.7167,10.338524,-86.25982,203.8927,143.41083,-0.3359,-0.6694,0.1894,0.12,0.439,-0.492,-5.4,0.149,-25.787,51
0.2787,-0.0819,0.6288,-0.7212,10.951413,-87.66618,201.99614,144.92433,-0.3935,-0.8051,0.1655,0.022,0.001,-0.375,-5.4,0.149,-25.787,51
0.276,-0.0843,0.6285,-0.7221,10.975677,-88.0783,201.3397,145.49796,-0.3823,-0.8676,0.1782,-0.031,-0.017,-0.299,-5.4,0.149,-25.787,51
0.2751,-0.0851,0.6286,-0.7223,10.992669,-88.198425,201.13702,145.71812,-0.3662,-0.8813,0.184,-0.052,-0.009,-0.284,-5.4,0.149,-25.787,51
0.2742,-0.0859,0.6288,-0.7224,11.047185,-88.30644,200.94554,145.9557,-0.3417,-0.8725,0.2011,-0.067,0.002,-0.298,-5.4,0.149,-25.787,51
0.2731,-0.0868,0.6287,-0.7228,11.13125,-88.46938,200.68571,146.18326,-0.3007,-0.8544,0.2309,-0.049,0.001,-0.341,-5.4,0.149,-25.787,51
0.2718,-0.0878,0.6284,-0.7234,11.271796,-88.675644,200.36923,146.41814,-0.2739,-0.8183,0.27,0.014,0.027,-0.394,-5.4,0.149,-25.787,51
0.2704,-0.0884,0.6279,-0.7243,11.4100485,-88.89761,200.06705,146.57182,-0.2631,-0.8129,0.3017,0.076,0.076,-0.394,-5.4,0.149,-25.787,51
0.268,-0.0883,0.6278,-0.7253,11.565439,-89.14235,199.77376,146.79144,-0.3422,-0.8505,0.2915,-0.036,0.193,-0.181,-13.2,1.499,-21.887,51
0.2673,-0.0877,0.6286,-0.725,10.751374,-89.10093,199.84396,146.89734,-0.3872,-0.9414,0.2656,-0.17,0.216,-0.063,-13.2,1.499,-21.887,51
0.2707,-0.0895,0.6332,-0.7194,10.531745,-88.33361,200.53459,147.53398,-0.3325,-1.1718,0.2031,-0.231,-0.37,0.12,-13.2,1.499,-21.887,51
0.2726,-0.0923,0.6333,-0.7183,10.339312,-88.264595,200.42499,147.76804,-0.1738,-1.1103,0.3154,-0.111,-0.288,-0.046,-13.2,1.499,-21.887,51
0.2726,-0.093,0.6333,-0.7182,10.373335,-88.29489,200.33702,147.87274,-0.1528,-1.1069,0.3564,-0.061,-0.119,-0.094,-13.2,1.499,-21.887,51
0.2721,-0.0928,0.6337,-0.7181,10.448115,-88.29297,200.34074,147.95381,-0.1757,-1.1513,0.3657,-0.063,0.114,-0.033,-13.2,1.499,-21.887,51
0.2713,-0.0916,0.6347,-0.7176,10.524804,-88.20174,200.50644,148.01619,-0.2548,-1.1987,0.3198,-0.156,0.328,0.092,-13.2,1.499,-21.887,51
0.2689,-0.0871,0.64,-0.7144,10.582869,-87.64301,201.35713,148.40172,-0.4155,-1.3193,0.1372,-0.342,0.328,0.148,-13.2,1.499,-21.887,51
0.2687,-0.0867,0.6412,-0.7134,10.522374,-87.50482,201.52016,148.54758,-0.3999,-1.2822,0.1088,-0.287,0.149,0.098,-13.2,1.499,-21.887,51
0.2705,-0.0883,0.6426,-0.7113,9.982738,-87.24346,201.70361,148.81265,-0.2988,-1.1406,0.1264,-0.149,-0.278,0.071,-13.2,1.499,-21.887,51
0.272,-0.0896,0.6424,-0.7107,9.699604,-87.17511,201.71243,148.82776,-0.2949,-1.0971,0.1298,-0.103,-0.404,0.077,-19.2,2.249,-18.887,51
0.2765,-0.0931,0.6413,-0.7095,8.973109,-87.01663,201.7247,148.73497,-0.2944,-1.04,0.1284,-0.035,-0.651,0.131,-19.2,2.249,-18.887,51
0.2795,-0.0951,0.6406,-0.7087,8.501856,-86.89156,201.7786,148.63205,-0.3095,-1.0195,0.1254,-0.045,-0.762,0.176,-19.2,2.249,-18.887,51
0.2831,-0.0976,0.6398,-0.7077,7.9682755,-86.74168,201.83344,148.53143,-0.3261,-1.0053,0.1181,-0.07,-0.906,0.202,-19.2,2.249,-18.887,51
0.2966,-0.1077,0.6365,-0.7036,6.12012,-86.20886,201.93933,148.27043,-0.2993,-1.0078,0.0815,-0.105,-1.301,0.265,-19.2,2.249,-18.887,51
0.3018,-0.1116,0.6352,-0.702,5.490407,-86.00402,201.97427,148.17953,-0.2836,-1.0195,0.0791,-0.111,-1.376,0.301,-19.2,2.249,-18.887,51
0.3073,-0.1156,0.6339,-0.7002,4.9216585,-85.76964,202.03731,148.08714,-0.2553,-1.0092,0.0756,-0.113,-1.417,0.339,-19.2,2.249,-18.887,51
0.3129,-0.1196,0.6324,-0.6984,4.0754585,-85.53747,202.09552,147.96977,-0.2456,-1,0.081,-0.11,-1.45,0.36,-19.2,2.249,-18.887,51
0.3241,-0.1275,0.6292,-0.6947,3.8771212,-85.06946,202.21075,147.72774,-0.1567,-0.936,0.0883,-0.082,-1.436,0.398,-19.2,2.249,-18.887,51
0.3295,-0.1311,0.6276,-0.693,3.8350816,-84.839294,202.27872,147.5812,-0.0957,-0.8881,0.1191,-0.064,-1.357,0.428,-19.2,2.249,-18.887,51
0.3348,-0.1339,0.626,-0.6913,4.47349,-84.56887,202.43723,147.34648,-0.0541,-0.8608,0.1337,-0.048,-1.228,0.464,-19.2,2.249,-18.887,51
0.3527,-0.1391,0.6216,-0.6853,4.712184,-83.32776,203.56543,146.18916,-0.083,-0.7934,0.103,0.015,-0.69,0.585,-19.2,2.249,-18.887,51
0.3566,-0.1393,0.6209,-0.6839,4.975832,-82.980156,203.9446,145.86815,-0.1181,-0.7866,0.0888,0.01,-0.625,0.616,-19.2,2.249,-18.887,51
0.3647,-0.1391,0.6197,-0.6807,5.6022315,-82.18643,204.83688,145.1955,-0.1645,-0.788,0.0537,0.005,-0.583,0.696,-23.55,7.499,-15.137,51
0.3732,-0.1386,0.6188,-0.6771,6.348667,-81.30001,205.83437,144.54517,-0.1875,-0.8154,0.0288,-0.03,-0.592,0.765,-23.55,7.499,-15.137,51
0.3775,-0.1383,0.6184,-0.6751,6.7688336,-80.833336,206.35597,144.24359,-0.1904,-0.8203,0.0205,-0.038,-0.603,0.783,-23.55,7.499,-15.137,51
0.3819,-0.1379,0.6179,-0.6732,7.6294785,-80.36076,206.87762,143.91292,-0.1972,-0.8413,0.0205,-0.031,-0.603,0.779,-23.55,7.499,-15.137,51
0.3939,-0.1364,0.6159,-0.6684,8.396257,-79.08134,208.24341,142.91592,-0.1928,-0.851,0.0434,0.082,-0.472,0.687,-23.55,7.499,-15.137,51
0.3972,-0.1355,0.6153,-0.6672,8.723841,-78.70309,208.655,142.58272,-0.1933,-0.8564,0.0493,0.097,-0.388,0.643,-23.55,7.499,-15.137,51
0.4001,-0.1344,0.6147,-0.6662,9.003891,-78.353935,209.0399,142.24686,-0.1958,-0.8466,0.0693,0.112,-0.29,0.607,-23.55,7.499,-15.137,51
0.4064,-0.1303,0.6138,-0.664,9.599467,-77.45914,210.09465,141.38177,-0.1816,-0.8295,0.0908,0.132,-0.048,0.459,-23.55,7.499,-15.137,51
0.4078,-0.1286,0.6137,-0.6636,9.825034,-77.20711,210.41766,141.10634,-0.1879,-0.8354,0.1,0.149,0.036,0.426,-23.55,7.499,-15.137,51
0.4097,-0.1245,0.6141,-0.6628,9.909804,-76.70867,211.12234,140.60649,-0.2675,-0.9003,0.0854,0.119,0.199,0.458,-23.55,7.499,-15.137,51
0.4105,-0.1222,0.6149,-0.662,10.115315,-76.41298,211.56955,140.43384,-0.3134,-0.9589,0.0629,0.063,0.235,0.515,-23.55,7.499,-15.137,51
0.4123,-0.1176,0.6169,-0.6598,10.21573,-75.75765,212.55557,140.16516,-0.3779,-1.1254,0.0405,-0.045,0.248,0.529,-23.55,7.499,-15.137,51
0.4131,-0.1155,0.6179,-0.6588,10.303768,-75.45816,213.00905,140.05373,-0.373,-1.2041,0.0512,-0.057,0.234,0.482,-24.15,13.649,-15.587,51
0.4137,-0.1136,0.6187,-0.658,10.328602,-75.20628,213.39394,139.94273,-0.3598,-1.2597,0.0566,-0.041,0.242,0.404,-24.15,13.649,-15.587,51
0.4137,-0.1119,0.6194,-0.6576,10.288613,-75.04405,213.6743,139.85306,-0.3378,-1.2744,0.0917,0.007,0.267,0.274,-24.15,13.649,-15.587,51
0.4131,-0.1105,0.6198,-0.6579,10.145706,-75.00233,213.79808,139.75241,-0.2836,-1.2612,0.1367,0.087,0.317,0.077,-24.15,13.649,-15.587,51
0.4115,-0.1092,0.62,-0.6589,9.89535,-75.096886,213.76982,139.65477,-0.247,-1.2407,0.1787,0.161,0.423,-0.134,-24.15,13.649,-15.587,51
0.4052,-0.1054,0.6209,-0.6626,8.004634,-75.54688,213.53488,139.45483,-0.2377,-1.206,0.1982,0.293,0.849,-0.356,-24.15,13.649,-15.587,51
0.3816,-0.0899,0.628,-0.6721,7.7930336,-76.79602,213.40234,139.35089,-0.4072,-1.289,0.1469,0.142,1.223,-0.403,-24.15,13.649,-15.587,51
0.3767,-0.0872,0.6295,-0.6738,7.5968733,-77.075134,213.32869,139.42776,-0.3857,-1.2441,0.1708,0.134,1.155,-0.447,-24.15,13.649,-15.587,51
0.3717,-0.085,0.6308,-0.6756,7.430001,-77.408485,213.16203,139.54968,-0.3559,-1.1875,0.2055,0.132,1.084,-0.513,-24.15,13.649,-15.587,51
0.3667,-0.0832,0.6319,-0.6776,7.2843757,-77.78755,212.9123,139.69193,-0.2998,-1.1289,0.246,0.143,1.027,-0.601,-24.15,13.649,-15.587,51
0.3614,-0.0817,0.6328,-0.6797,7.1615915,-78.223274,212.57745,139.8745,-0.2294,-1.0595,0.2753,0.171,0.992,-0.688,-24.15,13.649,-15.587,51
0.3557,-0.0807,0.6333,-0.6824,7.1213856,-78.77581,212.06912,140.07773,-0.1748,-0.9863,0.3139,0.224,0.985,-0.788,-24.15,13.649,-15.587,51
0.3438,-0.0788,0.6334,-0.6886,7.290496,-80.01092,210.86037,140.43216,-0.1054,-0.8295,0.3691,0.306,1.011,-0.878,-24.15,13.649,-15.587,51
0.338,-0.0777,0.6339,-0.6912,7.4390483,-80.558716,210.34747,140.68059,-0.1171,-0.7685,0.3691,0.259,0.982,-0.847,-24.15,13.649,-15.587,51
0.3326,-0.0768,0.6344,-0.6934,7.576699,-81.06022,209.8691,140.9584,-0.1269,-0.7324,0.3471,0.19,0.903,-0.797,-27.15,17.099,-18.887,51
0.3279,-0.0763,0.635,-0.6952,7.698462,-81.49962,209.43149,141.271,-0.1499,-0.7119,0.3286,0.121,0.767,-0.721,-27.15,17.099,-18.887,51
0.3239,-0.0761,0.6355,-0.6966,7.7654095,-81.87793,209.03653,141.58107,-0.1689,-0.7006,0.3002,0.045,0.598,-0.629,-27.15,17.099,-18.887,51
0.3207,-0.0763,0.6361,-0.6975,7.8010783,-82.17894,208.701,141.91577,-0.1655,-0.7211,0.2705,-0.023,0.442,-0.524,-27.15,17.099,-18.887,51
0.3183,-0.0766,0.6367,-0.698,7.8231654,-82.39501,208.4506,142.21631,-0.1796,-0.7651,0.2373,-0.074,0.322,-0.408,-27.15,17.099,-18.887,51
0.3164,-0.0769,0.6373,-0.6983,7.9298897,-82.557396,208.25766,142.48346,-0.1821,-0.8222,0.2084,-0.098,0.247,-0.318,-27.15,17.099,-18.887,51
0.309,-0.0761,0.6387,-0.7005,8.457543,-83.17332,207.61296,143.12126,-0.2236,-0.9062,0.1059,0.12,0.396,-0.282,-27.15,17.099,-18.887,51
0.3064,-0.0754,0.6387,-0.7017,8.740733,-83.413315,207.37671,143.2185,-0.2529,-0.9013,0.1147,0.189,0.452,-0.34,-27.15,17.099,-18.887,51
0.3036,-0.0745,0.6385,-0.7032,9.061414,-83.68582,207.11351,143.27357,-0.2758,-0.8696,0.1269,0.244,0.5,-0.396,-27.15,17.099,-18.887,51
0.2972,-0.0723,0.638,-0.7065,9.802608,-84.29472,206.53748,143.3967,-0.3369,-0.8242,0.1416,0.277,0.615,-0.472,-27.15,17.099,-18.887,51
0.2897,-0.07,0.638,-0.7099,10.591336,-84.967804,205.89113,143.68948,-0.3974,-0.79,0.1381,0.222,0.694,-0.503,-27.15,17.099,-18.887,51
0.286,-0.0687,0.6381,-0.7114,10.961274,-85.27383,205.61093,143.84158,-0.4091,-0.7895,0.1386,0.192,0.695,-0.517,-27.15,17.099,-18.887,51
0.2825,-0.0675,0.6384,-0.7127,11.292341,-85.54714,205.3603,144.02284,-0.4462,-0.7915,0.1372,0.155,0.653,-0.52,-27.15,17.099,-18.887,51
0.2792,-0.0666,0.6386,-0.7138,11.578641,-85.812744,205.09677,144.2288,-0.4702,-0.8071,0.1518,0.125,0.577,-0.512,-27.15,17.099,-18.887,51
0.2763,-0.066,0.6388,-0.7149,11.811182,-86.063995,204.83043,144.43433,-0.4731,-0.8061,0.1586,0.094,0.48,-0.496,-27.15,17.099,-18.887,51
0.2737,-0.0657,0.639,-0.7157,11.999085,-86.28816,204.57317,144.6677,-0.4721,-0.8046,0.1718,0.062,0.388,-0.488,-28.8,19.649,-20.987,51
0.2714,-0.0657,0.6392,-0.7164,12.129003,-86.49859,204.3108,144.91626,-0.4614,-0.8242,0.1757,0.024,0.297,-0.464,-28.8,19.649,-20.987,51
0.2695,-0.0661,0.6393,-0.717,12.220895,-86.69815,204.03487,145.17126,-0.4389,-0.8237,0.1821,-0.006,0.202,-0.439,-28.8,19.649,-20.987,51
0.2679,-0.0667,0.6394,-0.7175,12.269486,-86.878586,203.76762,145.42627,-0.4174,-0.8247,0.1987,-0.023,0.127,-0.412,-28.8,19.649,-20.987,51
0.2666,-0.0675,0.6395,-0.7178,12.299446,-87.033195,203.51611,145.68643,-0.3916,-0.8208,0.2031,-0.043,0.055,-0.385,-28.8,19.649,-20.987,51
0.2615,-0.0748,0.638,-0.7203,12.328335,-88.03967,201.7772,147.04247,-0.2416,-0.7812,0.269,0.043,-0.157,-0.441,-28.8,19.649,-20.987,51
0.2589,-0.0797,0.6366,-0.7219,12.212373,-88.664024,200.6739,147.835,-0.3286,-0.8559,0.2553,-0.117,-0.083,-0.127,-28.8,19.649,-20.987,51
0.2593,-0.0801,0.6372,-0.7212,12.0407,-88.57625,200.73506,147.94135,-0.3725,-0.958,0.2192,-0.221,-0.11,-0.015,-28.8,19.649,-20.987,51
0.26,-0.0808,0.6381,-0.7201,11.799487,-88.43918,200.8273,148.10509,-0.3901,-1.0473,0.1816,-0.298,-0.163,0.089,-28.8,19.649,-20.987,51
0.2629,-0.0825,0.6398,-0.7173,10.641845,-88.03876,201.16238,148.31044,-0.3818,-1.1767,0.1425,-0.329,-0.332,0.212,-28.8,19.649,-20.987,51
0.2688,-0.0864,0.6409,-0.7137,10.664762,-87.51852,201.53537,148.44574,-0.2041,-1.1474,0.3315,-0.051,0.002,0.062,31.486,23.549,-23.987,51
0.2681,-0.0836,0.6431,-0.7124,10.848441,-87.21769,202.045,148.43033,-0.3041,-1.2387,0.2949,-0.242,0.382,0.239,31.486,23.549,-23.987,51
0.2666,-0.0779,0.6483,-0.7088,11.047642,-86.50574,203.18161,148.5252,-0.4101,-1.3022,0.1401,-0.296,0.339,0.251,31.486,23.549,-23.987,51
0.2676,-0.0759,0.6509,-0.7062,10.810813,-86.01552,203.87564,148.5231,-0.3237,-1.1206,0.1694,-0.166,-0.041,0.191,31.486,23.549,-23.987,51
0.2688,-0.0762,0.6512,-0.7055,10.608565,-85.88319,204.02493,148.49109,-0.309,-1.0664,0.1591,-0.14,-0.189,0.188,31.486,23.549,-23.987,51
0.2705,-0.0768,0.6511,-0.7049,10.340272,-85.75953,204.15717,148.39883,-0.2758,-1.0043,0.1523,-0.081,-0.33,0.174,31.486,23.549,-23.987,51
