q0,q1,q2,q3,MotionDeg,Roll,Pitch,Yaw,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.5854,-0.3518,0.5189,-0.5138,15.540706,-74.33807,202.92345,158.13023,-0.2744,-0.8916,0.1806,0.127,0.385,-0.066,8.699,10.813,30.149,30
0.6548,-0.5589,0.3102,-0.403,5.1151223,-85.3287,175.71474,160.43549,0.0122,-1.1909,0.2631,-0.112,-0.026,0.371,-25.5,-26.087,1.063,27
0.3441,-0.5026,0.4532,-0.6506,20.25813,-110.6164,144.95137,181.38258,0.1069,-1.4467,0.0229,-0.416,-0.117,0.4,8.536,19.349,4.813,2
0.7083,-0.6771,0.1948,-0.0424,10.194426,-83.23226,204.48915,201.37988,-0.29,-1.0478,0.0854,-0.21,0.864,-0.645,29.549,-29.837,-16.337,19
0.6255,-0.5111,0.3297,-0.4885,13.36522,-85.68463,172.10875,149.34123,-0.1123,-0.8715,0.3066,-0.043,0.198,-0.41,28.049,-23.837,-28.787,21
0.0067,0.0338,-0.5595,0.8281,8.151265,-111.715225,174.7005,188.93417,0.2592,-0.9643,0.186,0.994,-0.263,0.448,-19.037,-20.387,-16.337,49
0.3225,-0.0942,0.6212,-0.7079,5.567913,-84.399574,204.90956,141.77095,-0.0878,-1.0185,0.229,0.162,0.247,-0.277,20.099,15.763,29.399,33
0.76,-0.577,-0.102,0.2809,5.186969,-75.07589,194.67883,209.46747,-0.143,-1.0683,0.1552,0.497,-1.67,0.99,14.42,-28.016,32.149,15
0.6353,-0.5492,0.2783,-0.466,9.608152,-87.274445,165.47232,146.84418,0.0483,-1.0527,0.3032,-0.143,0.002,-0.043,15.749,-6.737,20.699,21
0.5261,-0.4044,0.5187,-0.5389,16.861586,-83.578964,191.06851,164.60953,-0.1733,-0.975,0.1816,-0.104,-0.403,0.611,-28.337,-4.337,-28.037,30
0.5103,-0.3323,-0.4783,0.6327,8.353357,-84.933044,174.13774,217.05295,0.0517,-0.8066,0.185,-0.013,0.55,0.128,-3.6,28.199,5.563,36
0.1402,-0.0701,-0.5735,0.804,12.830352,-105.82065,175.86519,203.50575,0.1284,-0.9545,0.2407,-0.065,-0.239,0.28,-28.487,22.963,-26.387,49
0.2965,-0.1224,0.6259,-0.7108,6.359143,-88.02423,198.87187,148.75175,0.02,-0.9047,0.1274,-0.172,0.041,0.989,25.594,25.646,8.554,45
0.7783,-0.609,-0.0945,0.1195,0.1867836,-76.48811,179.85698,186.60262,-0.0156,-0.9819,0.2402,0.016,0.004,-0.008,3.599,-10.637,15.599,6
0.715,-0.6668,0.1276,-0.1667,15.54399,-86.58825,175.7667,172.6012,-0.1411,-0.9165,0.0546,0.016,-0.116,-0.404,14.399,-11.987,-25.487,19
0.8101,-0.5424,-0.0385,0.2189,14.732429,-67.038734,194.17313,206.75906,-0.0009,-0.9404,0.5004,-1.176,-1.358,-1.031,11.099,26.099,29.099,6
0.7746,-0.5475,0.0086,0.3162,14.110816,-65.91344,208.80841,225.1753,-0.434,-1.2172,0.3808,0.297,0.488,-0.455,30.92,-11.066,4.249,15
0.0565,-0.1093,0.7139,-0.6893,27.0414,-88.182045,171.62881,188.71614,0.2197,-0.8266,-0.2783,1.034,-3.06,0.331,-30.3,-23.087,-0.437,10
0.3873,-0.0945,0.6789,-0.6165,20.16273,-71.23104,222.22641,148.09712,-0.4995,-0.8447,-0.1752,0.977,1.338,-0.553,11.56,-24.556,-8.413,13
0.6679,-0.368,0.6034,-0.2327,15.798467,-50.822647,244.7862,189.40306,-0.6743,-0.7812,-0.0112,-0.087,-0.138,-0.083,-29.537,14.863,-0.9,48
0.7174,-0.6887,0.1036,-0.0139,4.4696956,-86.25925,194.33607,193.32634,0.0815,-1.1464,-0.0498,0.307,-0.214,0.976,-11.7,-2.987,-7.187,19
0.6174,-0.6287,0.1935,-0.4312,8.312046,-93.59659,150.06218,141.89597,0.3217,-0.9365,0.1406,0.05,-0.39,-0.188,9.832,-13.661,17.609,5
0.6437,-0.6232,0.2329,-0.3779,10.878856,-91.23284,162.5332,156.34917,0.1528,-0.7958,0.0678,0.15,-0.232,0.825,-23.25,21.899,7.963,9
0.2953,-0.1863,0.6409,-0.6835,11.702092,-88.660614,192.74666,161.19955,-0.0673,-0.976,0.123,0.04,0.018,0.081,11.999,9.613,6.149,38
0.3736,-0.3584,-0.4839,0.7054,9.166527,-102.05792,192.89957,207.1106,-0.1079,-0.7353,0.1181,0.929,-0.754,0.72,-11.629,-31.513,-12.449,22
0.0634,0.0409,-0.5842,0.808,4.2199073,-106.05651,167.81985,204.54659,0.0986,-0.7514,0.2285,0.35,0.153,1.066,-16.637,-15.887,-19.487,49
0.6584,-0.5286,0.2628,-0.4667,37.581287,-83.21428,167.09312,142.9576,-0.0537,-0.7929,0.3569,-0.535,0.187,-0.612,11.849,-26.837,-20.687,39
0.4783,-0.4547,0.4945,-0.5654,5.2983203,-92.542496,175.70457,168.9981,0.1015,-0.7207,0.1518,0.306,0.003,-0.47,24.599,3.164,20.699,28
0.7704,-0.6116,-0.1262,0.1279,4.241826,-77.258224,176.43102,184.01277,0.0629,-0.9409,0.1777,1.099,-1.129,1.467,0.599,-11.687,-28.187,6
0.7366,-0.6736,0.0459,-0.0393,2.6066816,-84.869644,181.54515,180.41441,0.0283,-0.9746,0.122,-0.228,-0.773,-0.723,-11.85,-4.637,-11.237,14
0.685,-0.7051,0.05,0.176,0.09023112,-87.33344,215.13223,216.55771,-0.311,-0.957,0.0043,0.007,0.009,-0.016,25.981,-14.69,25.043,26
0.5014,-0.4186,0.4848,-0.5815,12.064044,-89.692825,179.93446,159.34825,0.0151,-0.6079,-0.0048,0.359,0.208,0.76,-6.6,14.549,17.849,42
0.5377,-0.7156,0.1111,-0.4317,12.114511,-104.03234,124.685,126.29671,0.5468,-1.0024,-0.0517,0.928,-0.017,0.927,21.232,-31.661,20.459,5
0.7112,-0.5305,0.2836,-0.3635,6.64131,-77.72754,181.59132,159.10977,0.0156,-0.9042,0.1826,0.197,0.071,0.107,22.349,-11.387,16.949,21
0.6793,-0.5802,0.3432,-0.2898,0.55677456,-80.87087,193.59065,180.4478,-0.1352,-0.9951,0.0903,-0.032,0.021,-0.006,10.465,31.173,-24.924,44
0.3813,-0.091,0.6238,-0.676,7.8512373,-77.263535,212.63414,138.78467,-0.081,-0.8798,0.1562,-0.006,-0.444,0.692,-20.687,-10.937,23.849,33
0.7621,-0.6177,0.0569,-0.1852,27.779364,-78.072266,166.8247,159.4272,-0.0688,-1.06,0.2221,-0.255,-0.278,1.513,-28.937,-2.987,-9.9,37
0.3309,-0.1012,0.646,-0.6803,0.145801,-81.335365,208.41884,146.264,-0.2968,-0.9497,0.1542,-0.01,-0.037,-0.007,15.948,-30.595,-25.918,35
0.7533,-0.6039,0.1119,-0.2349,35.588253,-78.381744,169.43623,158.64104,-0.0371,-1.3305,0.3784,-0.255,0.116,0.48,-19.187,-22.487,5.549,37
0.54,-0.4702,0.5012,-0.4858,12.962357,-84.93177,189.15144,174.37465,0.0385,-1.1166,-0.0629,-0.261,1.302,1.125,-21.75,-27.287,-14.537,2
0.3292,-0.1154,0.6439,-0.6808,1.7903905,-82.41287,206.26295,148.03012,-0.2636,-0.9575,0.1562,0.003,0,-0.019,13.698,-31.045,-25.168,35
0.1496,0.2057,0.6845,-0.6831,30.988632,-77.14025,232.832,127.33147,-0.4824,-0.8583,-0.041,0.206,-0.758,-0.333,21.316,-9.749,-10.914,29
0.3122,-0.2724,-0.5721,0.7077,21.986956,-97.48934,182.713,197.42778,-0.1459,-1.0693,0.2734,-0.012,0.644,-0.231,-20.537,-1.937,-14.25,41
0.2809,-0.2091,-0.6173,0.7044,15.076012,-93.40372,174.80096,197.01132,-0.0214,-1.2885,0.145,0.358,-1.389,2.024,0.299,26.549,31.349,41
0.6421,-0.5917,0.3128,-0.3734,35.05691,-88.14726,175.82877,167.76479,-0.0415,-1.1347,0.1933,-0.239,-0.366,0.341,-9.9,-15.887,-26.087,3
0.3343,-0.1344,0.6362,-0.6821,4.1413884,-83.57778,203.68796,149.14824,-0.2524,-0.9726,0.1928,-0.102,-0.042,0.012,12.019,-31.237,-25.576,35
0.4644,-0.3648,-0.4236,0.6867,13.149941,-94.173805,188.95071,225.17729,-0.1254,-1.0449,0.4028,0.213,0.176,-0.312,-30.137,-6.587,-30.587,36
0.6119,-0.6551,0.1957,-0.3973,22.359463,-96.33449,150.42195,148.88469,0.3745,-0.935,0.0893,0.735,1.346,-0.18,2.549,0.914,-8.237,39
0.4497,-0.3668,0.6407,-0.5026,3.9561307,-76.945984,205.70363,181.68109,-0.2202,-1.0375,-0.163,0.112,0.028,0,-4.737,-1.597,-5.631,34
0.6028,-0.5063,0.3767,-0.4882,11.628854,-86.95911,176.17332,156.83339,-0.1782,-1.1611,0.2426,-0.225,-0.031,-0.04,-30.287,-3.287,19.199,32
0.2583,-0.0416,0.6983,-0.6662,14.811943,-79.47779,213.29437,151.0644,-0.2124,-1.3203,-0.0737,0.073,-1.241,1.352,-32.226,-2.226,6.676,11
0.7973,-0.5722,0.1838,-0.0546,27.741117,-69.48373,200.46725,190.52074,0.4594,-1.684,0.1274,-0.438,2.811,-1.577,22.499,27.599,-24.437,17
0.8007,-0.5889,0.0957,-0.0528,4.599903,-72.46208,188.0897,182.48091,-0.0439,-0.9785,0.25,0.233,0.389,-0.474,31.499,1.063,-9.3,50
0.4102,-0.3453,-0.4692,0.7015,7.5681725,-98.13729,188.61879,215.87657,0.041,-0.9814,0.165,-0.1,-0.858,0.175,28.799,27.013,-18.137,46
0.3826,-0.2825,0.657,-0.5847,17.024607,-80.71058,200.02222,172.45706,-0.1772,-0.9619,0,-0.475,-0.616,0.73,14.012,12.639,-4.131,34
0.3713,-0.3397,-0.4472,0.7393,13.730971,-103.60292,194.17441,219.88626,-0.2314,-0.8774,0.0722,0.637,-0.001,0.763,-28.579,-14.563,-3.149,22
0.4566,-0.4594,0.4642,-0.6039,9.300777,-97.665955,166.96596,163.23134,0.0659,-1.3354,0.1337,-0.094,-0.318,0.471,19.049,0.164,23.849,28
0.6854,-0.4701,0.523,-0.1884,0.25676495,-58.426746,236.21933,197.85039,-0.5434,-0.8569,0,0.001,0.003,-0.01,-30.587,-20.537,-1.35,48
0.8066,-0.5817,0.1037,0.0136,4.2814684,-70.23303,196.01608,192.30507,0.0214,-1.0312,0.2221,0.086,0.055,0.241,14.099,28.063,3.449,50
0.3539,-0.2595,-0.5808,0.6855,8.656385,-92.18825,174.67856,202.46883,-0.0097,-1.2661,0.206,0.077,-0.341,-0.244,-11.779,-29.113,-23.849,22
0.7337,-0.6587,0.1427,0.0854,16.753986,-78.14816,212.87161,211.32716,-0.4672,-1.2011,0.0756,-0.405,0.113,0.294,-25.96,16.958,-12.715,26
0.5228,-0.5745,-0.3269,0.5381,17.340527,-101.15453,207.59628,207.6377,-0.0209,-0.9711,0.0639,-0.004,0.779,0.193,-17.828,-8.086,-0.964,23
0.4439,-0.3498,0.6277,-0.5351,5.587164,-79.42628,201.42805,176.51877,-0.2504,-0.9824,-0.0307,0.094,0.552,-0.133,-31.274,-13.447,30.805,34
0.6451,-0.6198,0.2041,-0.3973,16.586798,-90.60685,157.4221,148.34215,0.1245,-0.6528,0.1513,-0.045,0.503,-0.962,-4.95,18.449,-6.287,9
0.1167,0.1853,0.6954,-0.6843,31.833675,-80.220276,226.68448,134.45647,-0.3325,-0.8666,-0.1469,-0.347,0.287,-0.502,15.616,-9.149,-10.764,29
0.1358,-0.1874,0.553,-0.8003,30.301931,-110.56342,167.03362,178.21597,-0.1718,-0.9008,0.3388,-0.144,0.134,-0.458,-4.4,31.378,-24.182,35
0.3398,-0.3531,-0.6016,0.6307,9.790876,-92.583046,184.07883,180.45293,-0.1811,-0.6611,0.2138,0.397,-0.573,-1.982,11.69,-27.387,-26.297,12
0.528,-0.4041,-0.471,0.5796,23.81344,-86.8542,177.3028,206.02592,-0.1005,-0.7954,0.2563,-0.036,0.485,0.161,4.949,-19.937,19.513,46
0.4477,-0.51,0.4746,-0.5604,5.4323225,-98.51832,163.77734,177.61928,0.1367,-0.7202,-0.0346,0.097,-0.625,1.111,-30.6,14.249,-1.187,2
0.1935,-0.2612,-0.5888,0.7399,9.495505,-103.35637,195.44777,176.83151,0.0678,-1.0043,0.145,0.101,1.304,-1.256,31.199,-10.487,5.099,41
0.736,-0.6628,0.0985,0.0951,13.094245,-80.242874,207.64975,207.56923,-0.4853,-1.0917,0.1274,-0.17,-0.206,-0.049,22.489,-15.728,-31.615,26
0.7738,-0.6057,-0.1519,0.1049,6.8918033,-75.85301,169.87799,178.0037,0.2216,-0.999,0.1977,0.967,-1.519,1.477,-25.8,-26.837,-22.187,6
0.4843,-0.4585,-0.422,0.6139,22.480322,-97.022,194.37386,208.2468,-0.0844,-1.1474,0.311,-0.293,0.052,-0.639,10.649,-22.487,19.063,46
0.1942,-0.368,-0.5676,0.7103,15.228811,-104.604416,211.1542,157.69876,-0.0961,-0.7119,-0.0288,0.048,1.342,1.693,14.24,28.999,-30.647,12
0.3786,-0.1861,-0.6079,0.6725,53.669197,-84.02648,160.00385,210.8431,-0.1796,-1.2797,0.0703,-0.678,0.214,0.158,16.499,28.949,20.699,40
0.4374,-0.092,0.5737,-0.6862,14.217369,-73.95973,211.66812,129.15771,-0.2988,-0.7998,0.2919,0.599,1.024,-0.069,11.389,27.505,-32.226,35
0.369,-0.3543,-0.4774,0.7143,10.008974,-102.8695,193.57187,209.08215,-0.1196,-0.7758,0.1191,0.894,-0.545,0.701,-11.629,-31.513,-12.449,22
0.4717,-0.4465,0.4992,-0.5733,4.4234185,-92.68048,175.73871,168.4916,-0.1508,-1.4438,0.1254,-0.166,0.598,0.015,24.599,3.164,20.699,28
0.2892,-0.2115,-0.6294,0.6894,44.596046,-91.256516,172.58543,195.72531,-0.2924,-0.8476,-0.0732,0.962,1.543,-0.848,27.599,-11.837,7.949,40
0.711,-0.5218,0.378,-0.2812,26.42434,-72.71337,203.58115,179.52411,-0.1323,-0.8618,-0.019,0.267,0.2,0.04,-27.75,32.549,-4.037,3
0.2061,-0.1213,-0.6402,0.7299,5.8644366,-94.1134,171.36899,198.28003,-0.0649,-0.9316,0.0561,-0.01,0.221,-0.319,-7.157,-16.599,-22.557,18
0.7612,-0.5999,-0.1003,0.2245,10.9782715,-77.24113,190.58232,201.27516,-0.3613,-1.0888,0.1391,0.382,-0.521,0.715,-18.266,-16.616,8.449,15
0.5226,-0.3743,-0.5268,0.5559,23.175226,-82.346825,166.8239,199.2405,-0.0292,-1.4272,0.3666,-0.434,-0.665,0.045,-1.729,-28.513,-14.249,22
0.0016,-0.1199,0.647,-0.7529,12.886659,-97.745766,162.10738,200.67844,-0.0478,-0.9624,0.2573,0.016,0.551,-0.38,19.649,-14.987,28.049,10
0.7009,-0.5271,0.2323,-0.4204,39.273445,-78.49322,169.94354,144.9418,0.163,-1.0644,0.309,0.035,0.543,-0.607,18.449,-8.837,27.299,39
0.6143,-0.4233,0.4451,-0.4952,16.591282,-78.598015,191.70322,157.24713,-0.1196,-1.0541,0.2919,-0.252,1.101,-0.169,-5.25,-32.537,-16.037,32
0.3159,-0.3271,-0.6393,0.6199,4.577073,-88.972885,180.1928,177.00604,0.0102,-1.1416,-0.2807,0.471,-1.994,1.496,13.64,28.399,-28.697,12
0.7201,-0.6693,0.0487,0.1758,5.9424443,-81.9885,211.06891,213.98563,-0.1425,-0.7446,0.0937,0.282,-0.048,0.475,21.781,-18.29,27.893,26
0.2628,-0.0992,0.6406,-0.7145,9.321161,-88.65571,199.09305,150.9477,-0.3237,-0.9335,0.1328,-0.345,-0.184,0.582,-26.537,-12.137,20.699,33
0.2011,-0.2563,0.5714,-0.7531,9.316854,-105.41628,165.34888,178.43909,0.0854,-0.623,0.1787,-0.008,-1.348,0.723,1.049,-9.887,-31.487,25
0.0666,0.0367,-0.5862,0.8065,4.873978,-105.738396,168.03305,204.39116,0.0937,-0.9531,0.2973,0.056,-0.174,-0.307,-10.787,0.463,28.199,49
0.6801,-0.4213,0.4501,-0.3965,9.678204,-69.52865,205.29462,166.27753,-0.1831,-0.9672,-0.0351,0.054,-0.401,0.423,25.499,-20.687,25.949,30
0.7334,-0.6576,0.1165,0.1263,12.18529,-78.055115,213.84363,214.1224,-0.1982,-0.9545,0.1625,-0.132,-0.249,-0.031,7.939,11.872,24.621,26
0.7764,-0.575,-0.0504,0.2528,11.127801,-72.343346,198.10625,210.89786,-0.1538,-0.6943,0.3022,-0.285,0.395,-0.69,-12.266,-13.166,-2.501,15
0.7373,-0.6605,0.0951,0.1042,12.817477,-79.85479,208.13551,208.36043,-0.4233,-0.8886,0.2397,0.036,0.531,-0.265,22.189,-15.878,28.971,26
0.6071,-0.3128,0.4536,-0.5724,12.124847,-72.77504,195.75581,140.60345,-0.2451,-1.0507,0.0502,0.665,-0.129,1.127,2.699,-25.037,1.649,47
0.7722,-0.6075,0.1612,-0.0922,24.323265,-75.69648,192.91762,184.91966,-0.2465,-0.8896,0.2553,0.234,0.69,-1.085,19.499,2.863,13.199,37
0.7355,-0.6385,0.1297,0.1856,13.098261,-73.25248,220.78386,222.9299,-0.4008,-0.8725,0.4238,-0.142,0.955,-0.915,23.539,-16.928,22.971,26
0.0721,-0.1955,-0.6674,0.7148,18.694613,-94.065475,200.13237,160.12755,-0.0053,-0.9531,0.0268,-0.124,-0.426,0.085,-32.387,27.914,2.849,40
0.6395,-0.7104,0.2005,-0.2143,6.764859,-95.815636,173.95491,181.37514,0.2309,-0.9409,-0.0224,-0.241,-0.4,-0.069,-28.689,-11.219,-0.235,20
0.6224,-0.5184,0.3376,-0.4793,12.255096,-86.35633,172.88847,152.36557,0.0751,-0.9267,0.29,-0.022,-0.322,0.174,-16.05,8.863,-22.787,21
0.1802,0.0335,-0.6028,0.7765,15.353692,-94.51404,156.07356,224.04712,0.3369,-1.0522,0.2099,0.31,-2.023,-0.046,-11.837,-12.437,-25.337,49
0.6314,-0.5236,0.3814,-0.426,2.9724834,-83.905815,183.50739,165.48901,0.0615,-1.0024,0.205,-0.045,-1.287,0.968,-31.337,-2.537,21.749,32
0.6836,-0.5204,0.3802,-0.3423,33.45734,-76.81006,195.9286,173.23938,-0.1044,-0.9594,0.3227,-0.584,0.503,-1.205,-2.1,-18.287,-32.237,3
0.7986,-0.5659,0.096,-0.1807,18.901052,-71.38836,175.62767,164.16438,-0.0737,-0.8701,0.4052,-0.125,-0.03,-0.013,-13.95,9.914,12.899,50
0.3882,-0.3355,-0.526,0.6781,4.2180786,-96.30386,184.37292,202.95235,-0.061,-1.0112,0.2202,0.05,0.059,-0.519,-26.537,-2.987,-30.737,46
0.264,-0.084,0.6559,-0.702,12.277297,-86.1059,202.95064,150.79614,-0.4101,-1.3339,0.1386,0.041,-0.062,-1.116,10.307,14.696,-14.545,45
0.0087,0.0475,-0.6002,0.7983,7.458284,-105.800316,172.25543,191.23952,0.2949,-0.9902,0.1567,0.592,0.34,1.262,-2.537,1.063,-21.137,49
0.7272,-0.6623,0.0822,0.1598,9.765331,-79.61926,213.26657,215.34625,-0.121,-0.8305,0.2875,0.108,0.698,-0.342,25.489,-27.428,26.121,26
0.4675,-0.3591,0.5657,-0.5765,0.18472639,-84.62709,191.9055,165.94919,-0.1093,-1.0034,0.0966,0.023,-0.04,-0.021,7.349,-17.987,-3.75,42
0.2698,-0.302,-0.5422,0.7361,18.761698,-105.05203,194.1008,190.85733,-0.02,-0.8437,0.2041,-0.272,-1.093,1.859,-25.937,-27.287,10.649,41
0.467,-0.3164,0.4985,-0.6581,21.198765,-88.31913,184.3228,144.44426,0.1196,-0.9208,0.3759,-0.063,0.713,-1.242,25.486,-21.587,24.599,47
0.309,-0.5526,0.4491,-0.6303,16.191328,-112.727295,133.92749,200.37772,0.602,-0.8857,0.0195,1.07,-2.172,1.003,-28.2,-14.387,-12.137,1
0.2523,-0.1063,0.6332,-0.7238,10.699482,-90.76535,196.04643,152.12347,-0.0332,-1.1318,0.29,-0.195,-0.115,0.151,-6.15,28.949,-8.537,33
0.7258,-0.6867,0.0233,-0.0313,2.548939,-86.84883,179.00502,178.54034,0.1743,-1.1943,-0.0502,0.36,-0.377,0.563,14.699,26.999,-16.637,14
0.2896,-0.2545,-0.6241,0.6794,41.008644,-92.689476,178.3547,189.16017,-0.0322,-1.1918,0.1528,-0.694,-1.627,1.66,-6.6,-23.987,5.699,40
0.682,-0.5195,0.223,-0.4638,39.9692,-79.2808,165.11534,137.45212,0.1176,-0.7929,0.3779,-0.047,0.319,-0.317,15.749,-14.087,29.699,39
0.4345,-0.4048,0.3908,-0.7031,6.833426,-100.93425,160.91942,133.3373,0.5717,-0.9819,0.4677,0.154,0.08,0.044,-7.35,-18.287,19.813,43
0.6758,-0.4229,0.546,-0.2573,10.017556,-58.77123,232.90552,188.63997,-0.6372,-0.6992,0.0844,-0.04,-0.146,-0.062,24.599,30.599,5.249,48
0.4925,-0.3257,0.5396,-0.6001,6.3486605,-83.03199,193.30663,154.69778,-0.0668,-0.9101,0.2045,-0.072,-0.154,-0.053,-22.95,-1.037,2.099,42
0.2119,-0.0474,0.6365,-0.74,19.513935,-91.63587,199.1218,148.56766,-0.1464,-0.9721,0.2119,0.154,0.63,-0.075,-12.879,2.794,-27.313,45
0.6169,-0.5273,0.2989,-0.5019,38.006554,-87.804245,165.53563,144.14781,-0.1123,-1.1064,0.4643,0.118,0.262,-0.167,9.299,-24.587,-16.037,39
0.1408,-0.0369,0.6927,-0.7063,30.625011,-88.78002,195.6908,163.1768,-0.5332,-0.9589,0.165,-0.288,0.373,-0.043,-28.476,-14.826,-6.074,11
0.292,-0.4693,0.4916,-0.6728,18.678936,-109.80663,144.49863,191.9612,0.289,-0.9018,0.1152,0.149,0.599,-1.471,-15,-31.937,-22.037,1
0.7839,-0.6141,-0.0867,0.0262,11.202622,-75.65889,170.36002,173.98056,-0.2421,-0.9663,0.2807,-0.666,0.105,-0.964,27.886,28.349,-3.737,6
0.4302,-0.3999,0.3996,-0.7036,7.218993,-101.05948,161.71404,134.97513,0.4033,-0.7558,0.3251,-0.289,-0.158,-0.361,-7.35,-18.287,19.813,43
0.6648,-0.542,0.3177,-0.404,2.036226,-83.09908,178.5305,159.86507,0.1005,-0.9477,0.165,0.171,-0.332,0.501,16.799,-22.787,31.499,21
0.4623,-0.3946,0.5448,-0.5776,12.473689,-88.176895,185.00888,168.35805,0.249,-1.0698,0.2421,0.102,2.026,-0.917,-3.3,18.599,-17.687,1
0.5519,-0.3567,-0.4637,0.5941,14.947935,-81.89047,172.3434,214.72884,-0.0493,-1.1474,0.4575,-0.233,-0.23,0.105,-27.887,-11.237,-23.237,36
0.3732,-0.1142,0.6277,-0.6735,4.334297,-79.18044,209.72609,142.76208,-0.3232,-1.4521,0.1923,0.329,0.994,-0.667,18.149,26.849,-18.587,33
0.3527,-0.2596,0.5617,-0.7018,20.003988,-94.185974,182.95724,153.96349,0.0703,-1.0375,0.2631,-0.174,-0.533,0.083,-3.6,19.513,32.549,24
0.1953,-0.2202,-0.6034,0.741,6.007119,-101.22578,188.82712,183.37456,-0.1411,-0.9897,0.1845,-0.049,-0.01,0.107,19.799,24.613,4.199,41
0.4544,-0.3449,0.6366,-0.5188,4.506399,-77.02538,206.12083,176.96997,0.1787,-1.1479,0.2031,0.12,0.005,-0.876,22.712,-15.247,-22.131,34
0.1908,-0.2124,-0.6048,0.7433,5.4003935,-101.219765,188.25192,183.80574,-0.0253,-1.017,0.1699,0.071,-0.005,-0.07,23.849,25.363,4.499,41
0.6226,-0.5213,0.3847,-0.4386,4.400636,-84.76931,182.14775,164.57712,-0.0083,-1.1347,0.206,-0.053,-1.432,0.93,-31.337,-2.537,21.749,32
0.6305,-0.6782,0.246,-0.2862,13.312262,-94.76204,170.69957,176.59566,0.3203,-1.2138,0.1103,-0.268,2.767,-0.388,4.91,-25.169,5.014,20
0.7533,-0.5908,0.2855,-0.0433,4.995745,-69.1981,216.81679,203.68092,-0.5454,-0.7099,0.0415,0.3,-0.184,-0.091,-6.6,4.664,-5.237,3
0.4927,-0.3222,0.5375,-0.6035,6.8870816,-83.011765,193.22798,153.70987,-0.1782,-0.9252,0.2436,-0.106,0.386,-0.018,-22.95,-1.037,2.099,42
0.608,-0.3621,0.4395,-0.553,7.730992,-76.26756,191.325,145.0698,0.0751,-0.7431,0.0859,0.946,0.196,1.495,-31.65,-32.687,18.749,47
0.7209,-0.6902,0.0094,-0.0609,6.0583034,-87.4155,172.29272,171.76573,-0.0625,-0.8178,0.1157,-0.063,0.517,0.428,11.399,-5.237,-25.337,14
0.2211,-0.1624,-0.5918,0.7579,5.1606164,-100.14266,178.57268,200.30313,-0.02,-0.9799,-0.0878,-0.012,-0.168,-0.165,-18.206,-30.674,-6.874,18
0.3257,-0.0828,0.6369,-0.6938,10.317865,-81.905334,208.64676,142.59459,-0.2402,-1.1015,0.227,0.513,0.17,-0.264,-22.992,8.846,2.404,45
0.0934,0.0045,-0.6572,0.7478,12.5196,-95.425186,166.99196,198.76335,-0.0322,-0.9262,0.309,1.209,-2.512,-0.419,-24.6,-32.687,-2.837,10
0.1344,-0.0425,0.7073,-0.6926,30.84458,-87.009476,195.02138,166.13474,-0.2563,-1.3344,0.1127,-0.533,-0.106,0.47,24.46,-7.176,5.926,11
0.0432,-0.0612,-0.6013,0.7954,5.867471,-105.84234,184.09814,179.2312,-0.2006,-1.3593,0.2534,0.161,0.811,-0.579,22.349,-15.587,21.299,7
0.6951,-0.6007,0.2789,-0.2794,7.803112,-82.84236,185.31055,174.55475,0.0078,-0.8554,-0.0249,-0.036,-0.159,-0.044,1.049,-24.737,-26.087,8
0.488,-0.3293,0.544,-0.5977,5.456755,-83.34731,193.15451,156.20204,-0.122,-1.06,0.1831,-0.182,0.094,-0.035,-20.25,0.914,2.099,42
0.7973,-0.5807,0.151,0.0633,15.875718,-67.95405,207.60449,203.69826,-0.1547,-1.0483,0.3388,-0.359,0.954,-1.064,-17.687,-24.587,-10.65,37
0.5819,-0.572,0.3362,-0.4701,12.690863,-93.8602,165.08264,159.60435,-0.0029,-0.5576,0.3393,0.541,-2.277,1.646,-1.65,-28.787,-27.287,31
0.1373,-0.0262,-0.5728,0.8076,11.821294,-104.655174,170.20755,210.8951,0.1455,-0.7846,0.3867,-0.139,1.996,-1.754,-0.737,-21.137,-15.587,49
0.7888,-0.597,0.1426,0.0305,37.002827,-71.19486,203.69012,199.28894,1.0522,-0.9916,-0.3286,2.741,0.161,0.5,15.449,-26.687,-31.037,17
0.528,-0.4106,0.5084,-0.5422,16.91164,-84.42919,189.14519,163.57639,-0.2065,-1.3315,0.1352,-0.336,-0.106,0.374,-13.65,-20.387,-15.587,30
0.4585,-0.1624,0.7142,-0.5031,2.6067688,-61.481533,235.88412,161.90685,-0.5268,-0.9291,-0.0825,0.119,0.172,-0.022,-30.784,-23.487,-16.1,13
0.3439,-0.2209,0.6136,-0.6754,4.6949983,-88.41635,192.2852,157.87686,-0.2377,-1.0029,0.2187,0.124,0.351,-0.213,-10.337,2.713,-15.3,38
0.6741,-0.567,0.2832,-0.3791,2.1839466,-84.078125,175.39592,159.85239,-0.0253,-0.8466,0.2973,-0.021,-0.036,-0.195,17.399,-11.237,19.649,27
0.6554,-0.3887,0.4967,-0.4154,27.973219,-68.21068,210.4855,166.64285,-0.0839,-0.9414,0.0244,0.247,-0.384,1.568,8.249,28.049,-16.037,28
0.6685,-0.6238,0.1317,-0.3827,7.692549,-86.63959,151.50096,138.97633,0.1464,-1.0009,0.1357,0.619,0.312,0.516,-30.554,-29.417,-4.946,5
