q0,q1,q2,q3,MotionDeg,Roll,Pitch,Yaw,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,0
0.4877,-0.4307,0.5248,-0.5487,1.2971976,-88.0842,184.16994,170.73941,0.1884,-0.9243,0.2001,-0.056,1.708,-1.103,-13.35,-4.637,-10.937,28
0.4644,-0.4223,0.5308,-0.5692,3.4589977,-89.90938,181.30167,170.76373,0.0327,-0.9003,0.1303,0.14,2.033,-0.993,-13.35,-4.637,-10.937,28
0.4572,-0.4187,0.5327,-0.5759,4.5897994,-90.43505,180.5131,170.65904,-0.0048,-0.9106,0.1225,0.215,1.982,-0.928,-13.35,-4.637,-10.937,28
0.4299,-0.4036,0.5356,-0.6043,8.922392,-92.77042,177.15845,169.4328,-0.1401,-0.9448,0.0991,0.415,1.085,-0.824,-21.15,-6.587,-9.137,28
0.4262,-0.4021,0.5347,-0.6088,9.527736,-93.22861,176.49263,169.13414,-0.1201,-0.9262,0.1103,0.415,0.887,-0.826,-21.15,-6.587,-9.137,28
0.4228,-0.401,0.5335,-0.6129,10.072293,-93.68426,175.82478,168.8574,-0.122,-0.9165,0.1191,0.421,0.732,-0.828,-21.15,-6.587,-9.137,28
0.4122,-0.3995,0.5275,-0.6262,11.791985,-95.368004,173.33401,167.92935,-0.1323,-0.9013,0.1528,0.298,0.377,-0.726,-21.15,-6.587,-9.137,28
0.4082,-0.3992,0.5249,-0.6312,12.430403,-96.03655,172.36348,167.57869,-0.1503,-0.9155,0.1396,0.275,0.298,-0.62,-21.15,-6.587,-9.137,28
0.4043,-0.3988,0.5214,-0.6367,13.074389,-96.77047,171.33145,167.02977,-0.1425,-0.913,0.1259,0.237,0.136,-0.437,-21.15,-6.587,-9.137,28
0.4035,-0.3989,0.5204,-0.638,13.165309,-96.95573,171.06631,166.8853,-0.1455,-0.9248,0.1259,0.181,0.081,-0.382,-21.15,-6.587,-9.137,28
0.403,-0.3992,0.5197,-0.6387,13.216716,-97.082436,170.87167,166.82869,-0.1406,-0.9492,0.1005,0.118,0.011,-0.324,-21.15,-6.587,-9.137,28
0.4026,-0.3997,0.5191,-0.6391,13.201163,-97.191475,170.68936,166.8301,-0.1303,-0.9692,0.1054,0.069,-0.063,-0.268,-21.15,-6.587,-9.137,28
0.4025,-0.4005,0.5187,-0.6391,13.122959,-97.263756,170.54356,166.89877,-0.101,-1.0048,0.0898,-0.006,-0.131,-0.198,-21.15,-6.587,-9.137,28
0.4027,-0.4013,0.5184,-0.6386,13.0249195,-97.283165,170.47025,166.99088,-0.0688,-1.0297,0.0937,-0.045,-0.197,-0.123,-21.15,-6.587,-9.137,28
0.403,-0.4022,0.5182,-0.638,12.934639,-97.29027,170.40985,167.10645,-0.0307,-1.039,0.1108,-0.07,-0.218,-0.071,-27.3,-8.087,-14.987,28
0.4032,-0.4036,0.5186,-0.6368,12.808972,-97.265366,170.35802,167.4496,0.0371,-1.0571,0.1547,-0.163,-0.111,-0.01,-27.3,-8.087,-14.987,28
0.4023,-0.4029,0.5213,-0.6355,12.871558,-97.06598,170.63731,167.98515,0.0859,-1.0224,0.207,-0.193,0.201,0.129,-27.3,-8.087,-14.987,28
0.4016,-0.4019,0.5227,-0.6355,13.344483,-96.97981,170.7958,168.13667,0.0961,-1.0166,0.225,-0.198,0.31,0.151,-27.3,-8.087,-14.987,28
0.3982,-0.3965,0.5282,-0.6364,13.520801,-96.65221,171.47513,168.51987,0.0468,-1.0585,0.2172,-0.216,0.619,0.195,-27.3,-8.087,-14.987,28
0.3969,-0.3944,0.5306,-0.6365,13.702544,-96.49304,171.77805,168.72055,0.0107,-1.1269,0.1962,-0.229,0.641,0.241,-27.3,-8.087,-14.987,28
0.3949,-0.3892,0.5384,-0.6344,13.593898,-95.77429,172.97125,169.4964,-0.1157,-1.5361,0.0307,-0.4,0.253,0.455,-27.3,-8.087,-14.987,28
0.3954,-0.3888,0.5405,-0.6326,13.144018,-95.494705,173.36876,169.81071,-0.1079,-1.6274,-0.0029,-0.402,0.007,0.445,-27.3,-8.087,-14.987,28
0.397,-0.3902,0.5429,-0.6287,12.902706,-95.09916,173.83205,170.458,0.0336,-1.4897,0.0205,-0.365,-0.298,0.227,-27.3,-8.087,-14.987,28
0.3983,-0.3933,0.5435,-0.6254,12.430516,-94.95006,173.85832,171.0991,0.1293,-1.225,0.0864,-0.274,-0.404,0.014,-27.3,-8.087,-14.987,28
0.3991,-0.3951,0.5431,-0.624,12.156365,-94.935684,173.78397,171.32343,0.1406,-1.0937,0.1186,-0.19,-0.46,-0.009,-27.3,-8.087,-14.987,28
0.4003,-0.397,0.5424,-0.6227,11.821816,-94.92637,173.71434,171.45901,0.1328,-0.9736,0.1601,-0.126,-0.544,0.014,-22.95,0.313,-16.337,28
0.4021,-0.399,0.5413,-0.6213,11.3795185,-94.90442,173.67908,171.4858,0.1318,-0.8789,0.1806,-0.076,-0.669,0.076,-22.95,0.313,-16.337,28
0.4046,-0.4011,0.5402,-0.6192,10.848497,-94.80453,173.76537,171.49918,0.1303,-0.8393,0.1806,-0.054,-0.809,0.164,-22.95,0.313,-16.337,28
0.4079,-0.4033,0.5389,-0.6168,10.195506,-94.65577,173.94144,171.42302,0.124,-0.8198,0.1616,-0.02,-0.974,0.272,-22.95,0.313,-16.337,28
0.4121,-0.4057,0.5373,-0.6138,9.457064,-94.44509,174.21904,171.27867,0.1069,-0.8076,0.1245,0.022,-1.151,0.383,-22.95,0.313,-16.337,28
0.4225,-0.4106,0.5336,-0.6066,7.792178,-93.86251,175.04927,170.81934,0.1455,-0.8515,0.0395,0.071,-1.405,0.586,-22.95,0.313,-16.337,28
0.4284,-0.4132,0.5315,-0.6025,6.9436717,-93.51884,175.545,170.55566,0.1743,-0.8759,0.0258,0.081,-1.496,0.629,-22.95,0.313,-16.337,28
0.4342,-0.4161,0.5292,-0.5984,6.132383,-93.2073,175.97331,170.33269,0.205,-0.8999,0.0229,0.091,-1.541,0.635,-22.95,0.313,-16.337,28
0.4451,-0.4215,0.5247,-0.5904,4.733094,-92.60819,176.79176,169.95033,0.2578,-0.9223,0.0498,0.08,-1.423,0.624,-22.95,0.313,-16.337,28
0.45,-0.4238,0.5229,-0.5868,4.150171,-92.31809,177.19653,169.80481,0.2802,-0.9243,0.0805,0.048,-1.289,0.62,-22.95,0.313,-16.337,28
0.462,-0.4279,0.5203,-0.5767,2.7529826,-91.35256,178.65875,169.66165,0.2524,-1.0073,0.0771,-0.054,-0.814,0.703,-22.95,0.313,-16.337,28
0.4653,-0.4285,0.5202,-0.5736,2.397815,-91.00709,179.21469,169.67941,0.2343,-1.0058,0.0698,-0.072,-0.691,0.709,-22.95,0.313,-16.337,28
0.4712,-0.4293,0.5204,-0.568,1.8036755,-90.3517,180.28824,169.74266,0.1811,-0.9956,0.0483,-0.07,-0.579,0.649,-22.95,0.313,-16.337,28
0.5036,-0.4405,0.5116,-0.5389,5.41538,-87.757744,184.26474,169.7919,0.1684,-1.0625,-0.0307,-0.018,-1.191,0.598,-13.35,11.414,-18.587,28
0.516,-0.4448,0.5077,-0.5272,7.2329435,-86.76739,185.78044,169.92084,0.1611,-1.101,-0.0273,-0.046,-1.006,0.576,-13.35,11.414,-18.587,28
0.5194,-0.446,0.5068,-0.5238,7.693058,-86.48026,186.23094,170.00963,0.1757,-1.0864,-0.0009,-0.084,-0.905,0.521,-13.35,11.414,-18.587,28
0.5219,-0.4475,0.506,-0.5207,8.082542,-86.283646,186.54318,170.19632,0.1694,-1.0673,0.0048,-0.128,-0.787,0.454,-13.35,11.414,-18.587,28
0.5254,-0.4503,0.505,-0.5157,8.669964,-86.01415,186.99107,170.62457,0.166,-1.0351,0.0161,-0.174,-0.557,0.343,-13.35,11.414,-18.587,28
0.5277,-0.4523,0.5047,-0.5119,9.072376,-85.80464,187.3672,171.0233,0.1494,-1.0126,0.0234,-0.149,-0.365,0.29,-13.35,11.414,-18.587,28
0.5286,-0.4529,0.5047,-0.5104,9.209888,-85.704956,187.54979,171.17464,0.1328,-0.9863,0.0263,-0.118,-0.286,0.269,-13.35,11.414,-18.587,28
0.5293,-0.4533,0.5049,-0.5092,9.346888,-85.61233,187.7255,171.31157,0.1147,-0.9755,0.0258,-0.104,-0.224,0.252,-13.35,11.414,-18.587,28
0.5299,-0.4538,0.505,-0.508,9.48189,-85.537125,187.87057,171.45705,0.0996,-0.9624,0.0214,-0.098,-0.203,0.223,-13.35,11.414,-18.587,28
0.5305,-0.4543,0.505,-0.5069,9.630548,-85.471825,187.9938,171.58,0.0791,-0.9565,0.018,-0.099,-0.214,0.179,-13.35,11.414,-18.587,28
0.5311,-0.455,0.5048,-0.5058,10.137998,-85.42856,188.07347,171.70198,0.0668,-0.958,-0.0024,-0.095,-0.249,0.15,-3.75,17.414,-17.837,28
0.533,-0.458,0.5032,-0.5027,10.137998,-85.40721,188.09187,172.02083,0.0761,-0.9609,-0.0092,-0.056,-0.359,0.048,-3.75,17.414,-17.837,28
0.5336,-0.4592,0.5024,-0.5018,10.489245,-85.434654,188.02892,172.10652,0.0805,-0.9541,-0.0019,-0.058,-0.37,0.022,-3.75,17.414,-17.837,28
0.5341,-0.4605,0.5015,-0.5009,10.648168,-85.4796,187.93501,172.20065,0.082,-0.955,0.0039,-0.06,-0.359,0.0,-3.75,17.414,-17.837,28
0.5345,-0.4618,0.5007,-0.5001,10.772371,-85.53185,187.83223,172.30362,0.083,-0.9614,-0.0048,-0.074,-0.329,-0.022,-3.75,17.414,-17.837,28
0.5347,-0.4642,0.4995,-0.4989,10.94625,-85.66511,187.59392,172.54227,0.0893,-0.9711,-0.0131,-0.106,-0.241,-0.059,-3.75,17.414,-17.837,28
0.5345,-0.4654,0.4991,-0.4985,10.974997,-85.752464,187.4475,172.68883,0.0903,-0.9838,-0.0219,-0.117,-0.179,-0.071,-3.75,17.414,-17.837,28
0.534,-0.4664,0.4989,-0.4982,10.663327,-85.84206,187.30614,172.85304,0.0864,-0.9936,-0.0288,-0.126,-0.115,-0.075,-3.75,17.414,-17.837,28
0.5242,-0.4673,0.5039,-0.5027,9.389636,-86.525024,186.34396,173.92763,0.0825,-1.0131,0.0278,-0.142,0.609,-0.165,-3.75,17.414,-17.837,28
0.5186,-0.4655,0.5073,-0.5067,8.4061775,-86.81426,185.92752,174.20753,0.0805,-1.0073,0.0478,-0.142,0.81,-0.206,-3.75,17.414,-17.837,28
0.5154,-0.4643,0.5093,-0.5091,7.84337,-86.97122,185.69803,174.34683,0.0717,-0.9916,0.0551,-0.137,0.909,-0.228,-4.2,17.863,-18.137,28
0.5044,-0.4594,0.5159,-0.5178,5.2627735,-87.49747,184.89673,174.68253,0.0454,-0.9619,0.0761,-0.109,1.141,-0.285,-4.2,17.863,-18.137,28
0.4965,-0.4555,0.5206,-0.5242,4.6277514,-87.85974,184.32944,174.88159,0.0117,-0.9555,0.0659,-0.09,1.18,-0.312,-4.2,17.863,-18.137,28
0.489,-0.4519,0.5247,-0.5303,3.502935,-88.228096,183.72835,175.05687,-0.0351,-0.9682,0.0341,-0.042,1.063,-0.334,-4.2,17.863,-18.137,28
0.4776,-0.4473,0.5286,-0.5406,2.0544126,-89.022446,182.34479,175.09262,-0.0517,-0.996,0.0395,0.044,0.589,-0.389,-4.2,17.863,-18.137,28
0.4735,-0.4467,0.5287,-0.5446,1.7490205,-89.457596,181.5548,175.06706,-0.0366,-1.0205,0.0405,0.057,0.403,-0.402,-4.2,17.863,-18.137,28
0.4717,-0.4467,0.5284,-0.5463,1.6616656,-89.6795,181.1469,175.05736,-0.0375,-1.0249,0.0419,0.054,0.333,-0.404,-4.2,17.863,-18.137,28
0.4686,-0.4469,0.5278,-0.5495,2.0385785,-90.09364,180.38571,175.02943,-0.0283,-1.0302,0.0625,0.045,0.26,-0.385,-4.2,17.863,-18.137,28
0.4605,-0.4475,0.528,-0.5556,2.1899383,-90.94804,178.79263,175.43275,0.0073,-1.0727,0.0737,-0.11,0.454,-0.383,-9.15,16.963,-17.987,28
0.4559,-0.4464,0.5293,-0.559,2.357797,-91.280266,178.18771,175.64188,-0.0166,-1.0561,0.0576,-0.051,0.552,-0.29,-9.15,16.963,-17.987,28
0.4559,-0.4464,0.5293,-0.559,2.5546288,-91.280266,178.18771,175.64188,-0.0166,-1.0561,0.0576,-0.051,0.552,-0.29,-9.15,16.963,-17.987,28
0.4537,-0.4458,0.5301,-0.5606,2.7735536,-91.42274,177.92722,175.75917,-0.02,-1.0356,0.0581,-0.066,0.541,-0.287,-9.15,16.963,-17.987,28
0.4515,-0.4452,0.5309,-0.5621,3.012452,-91.55891,177.67555,175.8892,-0.0209,-1.0458,0.0522,-0.083,0.515,-0.278,-9.15,16.963,-17.987,28
0.4493,-0.4447,0.5316,-0.5635,3.966712,-91.7,177.41022,176.03308,-0.0156,-1.0356,0.0556,-0.088,0.488,-0.269,-9.15,16.963,-17.987,28
0.4376,-0.4416,0.5362,-0.5708,4.6868997,-92.35671,176.14172,176.89171,0.0297,-1.0253,0.0795,-0.101,0.447,-0.202,-9.15,16.963,-17.987,28
0.4337,-0.4404,0.5378,-0.5732,6.214472,-92.557076,175.74493,177.17981,0.0278,-1.0219,0.0859,-0.105,0.481,-0.193,-9.15,16.963,-17.987,28
0.423,-0.4346,0.5443,-0.5795,6.631044,-92.8202,175.19168,177.9322,-0.0107,-1.0151,0.0664,-0.102,0.449,-0.062,-9.15,16.963,-17.987,28
0.4204,-0.4328,0.5463,-0.5808,6.9897537,-92.82133,175.1644,178.13612,0.0048,-1.0185,0.0629,-0.095,0.39,-0.033,-11.4,15.763,-15.137,28
0.4171,-0.4301,0.549,-0.5826,7.482478,-92.79984,175.18423,178.34224,0.0102,-1.0273,0.0668,-0.06,0.351,-0.007,-11.4,15.763,-15.137,28
0.4161,-0.4291,0.5499,-0.5832,7.659145,-92.78231,175.21655,178.38377,0.0078,-1.019,0.0688,-0.057,0.355,-0.011,-11.4,15.763,-15.137,28
0.415,-0.4282,0.5507,-0.5839,7.823699,-92.787445,175.205,178.43153,0.0156,-1.0161,0.0541,-0.054,0.355,-0.007,-11.4,15.763,-15.137,28
0.414,-0.4272,0.5515,-0.5845,7.98327,-92.77624,175.2279,178.46219,-0.0009,-1.018,0.061,-0.044,0.362,-0.009,-11.4,15.763,-15.137,28
0.4123,-0.4252,0.5532,-0.5857,8.3268385,-92.731735,175.32204,178.4923,-0.0283,-1.0292,0.0478,-0.031,0.329,0.015,-11.4,15.763,-15.137,28
0.4114,-0.4234,0.5545,-0.5864,8.373066,-92.650505,175.49997,178.44496,-0.0634,-1.0219,0.0405,-0.002,0.216,0.041,-11.4,15.763,-15.137,28
0.4113,-0.4227,0.5549,-0.5866,8.387161,-92.608475,175.59828,178.38785,-0.0561,-1.02,0.0449,0.02,0.143,0.045,-11.4,15.763,-15.137,28
0.4114,-0.4221,0.5551,-0.5867,8.371643,-92.56776,175.69972,178.30528,-0.0439,-1.0263,0.0634,0.038,0.083,0.05,-11.4,15.763,-15.137,28
0.4121,-0.4214,0.5551,-0.5867,8.27255,-92.49799,175.88246,178.11575,-0.0205,-1.0161,0.0615,0.04,-0.022,0.073,-11.4,15.763,-15.137,28
0.4127,-0.4212,0.5551,-0.5865,8.186616,-92.4448,176.00352,178.0266,-0.019,-1.018,0.0644,0.04,-0.068,0.082,-11.4,15.763,-15.137,28
0.4134,-0.4211,0.5549,-0.5862,8.100779,-92.39784,176.11447,177.92609,-0.0053,-1.0034,0.0712,0.048,-0.097,0.091,-11.4,15.763,-15.137,28
0.4149,-0.421,0.5546,-0.5856,7.906896,-92.29674,176.34502,177.73608,0.0019,-1.0,0.0527,0.04,-0.126,0.1,-11.4,15.763,-15.137,28
0.4157,-0.4209,0.5544,-0.5852,7.8046722,-92.237885,176.47693,177.63277,0.0078,-1.0161,0.0581,0.039,-0.133,0.111,-10.05,15.613,-15.587,28
0.4165,-0.4209,0.5542,-0.5848,7.7155304,-92.18379,176.59567,177.54301,0.0224,-1.0039,0.0527,0.037,-0.131,0.114,-10.05,15.613,-15.587,28
0.4172,-0.4209,0.5541,-0.5844,7.617132,-92.128456,176.71072,177.47768,0.0234,-1.0024,0.0434,0.034,-0.132,0.115,-10.05,15.613,-15.587,28
0.418,-0.4209,0.554,-0.584,7.5245094,-92.06777,176.8385,177.39919,0.0244,-1.0078,0.0483,0.031,-0.133,0.111,-10.05,15.613,-15.587,28
0.4187,-0.4209,0.5538,-0.5836,7.4201603,-92.01864,176.94409,177.32379,0.0302,-1.0039,0.0361,0.029,-0.142,0.107,-10.05,15.613,-15.587,28
0.2961,0.0545,0.7834,-0.5436,0.029327577,-58.583336,248.642,147.61772,-0.5346,-0.8354,-0.2416,-0.016,0.004,-0.011,-1.787,-1.187,32.099,29
0.296,0.0545,0.7835,-0.5435,0.0355444,-58.57632,248.65433,147.63382,-0.5351,-0.8237,-0.2446,-0.014,0.006,-0.017,-1.787,-1.187,32.099,29
0.296,0.0544,0.7835,-0.5435,0.04853205,-58.581314,248.64325,147.64561,-0.5361,-0.8344,-0.2363,-0.016,0.001,-0.017,-1.787,-1.187,32.099,29
0.2958,0.0542,0.7836,-0.5434,0.083597876,-58.589737,248.62563,147.69092,-0.5229,-0.8378,-0.2387,-0.02,0.008,-0.019,-1.787,-1.187,32.099,29
0.2958,0.0541,0.7837,-0.5434,0.083597876,-58.591034,248.62057,147.70876,-0.5336,-0.8266,-0.2387,-0.014,0.001,-0.017,-1.787,-1.187,32.099,29
0.2958,0.0541,0.7837,-0.5434,0.100567915,-58.591034,248.62057,147.70876,-0.5317,-0.831,-0.2363,-0.016,0.0,-0.013,-1.787,-1.187,32.099,29
0.2957,0.054,0.7837,-0.5433,0.11372978,-58.592674,248.61575,147.73064,-0.5297,-0.8398,-0.2285,-0.018,-0.001,-0.014,-1.787,-1.187,32.099,29
0.2957,0.0539,0.7838,-0.5433,0.12212513,-58.59396,248.6107,147.74846,-0.5278,-0.833,-0.2343,-0.011,-0.001,-0.019,-1.787,-1.187,32.099,29
0.2958,0.053,0.7838,-0.5432,0.27544203,-58.62456,248.53256,147.85364,-0.5634,-0.8354,-0.2348,-0.043,-0.044,-0.026,-1.787,-1.187,32.099,29
0.2967,0.0521,0.7839,-0.5428,0.3507747,-58.581528,248.56488,147.93329,-0.5869,-0.8754,-0.2426,-0.036,-0.082,-0.025,-1.787,-1.187,32.099,29
0.2969,0.0518,0.7838,-0.5428,0.3544402,-58.589314,248.54103,147.9515,-0.581,-0.8754,-0.2421,-0.008,-0.059,-0.022,-2.687,-0.287,32.549,29
0.2969,0.0517,0.7837,-0.543,0.33155233,-58.6156,248.49573,147.94836,-0.5673,-0.8706,-0.2343,0.027,-0.019,-0.026,-2.687,-0.287,32.549,29
0.2967,0.0518,0.7836,-0.5433,0.28780624,-58.651592,248.44308,147.92834,-0.5668,-0.8388,-0.225,0.064,0.037,-0.03,-2.687,-0.287,32.549,29
0.2963,0.0521,0.7834,-0.5437,0.24742188,-58.701008,248.377,147.88548,-0.5717,-0.8168,-0.1992,0.091,0.094,-0.038,-2.687,-0.287,32.549,29
0.2958,0.0525,0.7834,-0.544,0.2590528,-58.7347,248.34038,147.85297,-0.5678,-0.7875,-0.2041,0.078,0.131,-0.044,-2.687,-0.287,32.549,29
0.2942,0.0539,0.7834,-0.5446,0.28352982,-58.805077,248.28671,147.75102,-0.5781,-0.7631,-0.2114,0.052,0.141,-0.005,-2.687,-0.287,32.549,29
0.2939,0.0544,0.7835,-0.5447,0.32099956,-58.801678,248.31085,147.71042,-0.5712,-0.7602,-0.2133,0.044,0.125,0.009,-2.687,-0.287,32.549,29
0.294,0.0562,0.7831,-0.5449,0.35559887,-58.739044,248.46725,147.45891,-0.5766,-0.7836,-0.2402,0.051,0.0,0.05,-2.687,-0.287,32.549,29
0.2944,0.0567,0.7827,-0.5453,0.4197904,-58.74207,248.47412,147.33533,-0.5712,-0.7934,-0.2319,0.072,-0.023,0.032,-2.687,-0.287,32.549,29
0.2946,0.057,0.7823,-0.5457,0.49667746,-58.76596,248.44315,147.24657,-0.5678,-0.8125,-0.2221,0.112,-0.021,0.026,-2.687,-0.287,32.549,29
0.2946,0.0573,0.7819,-0.5463,0.6028258,-58.818382,248.3688,147.16011,-0.5629,-0.8354,-0.2187,0.159,0.007,0.011,-2.687,-0.287,32.549,29
0.2941,0.0582,0.7809,-0.5479,0.8723742,-58.97826,248.14758,146.9497,-0.5615,-0.8686,-0.2358,0.235,0.071,0.004,-2.687,-0.287,32.549,29
0.2938,0.0588,0.7803,-0.5487,1.1448495,-59.05707,248.04425,146.82338,-0.5849,-0.8715,-0.2504,0.241,0.075,0.012,-2.687,-0.287,32.549,29
0.2933,0.0603,0.7786,-0.5513,1.4121137,-59.29981,247.71225,146.4538,-0.5781,-0.8125,-0.247,0.235,0.018,-0.013,-2.687,-1.487,32.249,29
0.2926,0.0613,0.7771,-0.5537,1.8572824,-59.55373,247.35092,146.1752,-0.5581,-0.8754,-0.1508,0.323,0.075,-0.042,-2.687,-1.487,32.249,29
0.2919,0.0621,0.7761,-0.5553,2.1397984,-59.729458,247.10797,145.98677,-0.5458,-0.9028,-0.1201,0.401,0.152,-0.017,-2.687,-1.487,32.249,29
0.291,0.0634,0.7752,-0.557,2.4212158,-59.896343,246.89876,145.75243,-0.5209,-0.9184,-0.1123,0.421,0.235,0.028,-2.687,-1.487,32.249,29
0.2698,0.0857,0.7662,-0.5767,7.0301313,-62.06889,244.57507,142.92618,-0.4677,-0.8417,-0.0932,0.799,0.958,0.065,-2.687,-1.487,32.249,29
0.266,0.0898,0.765,-0.5794,7.743934,-62.374016,244.3108,142.47778,-0.4965,-0.8256,-0.1015,0.837,0.993,0.076,-2.687,-1.487,32.249,29
0.2622,0.094,0.7638,-0.5821,8.495193,-62.676655,244.05978,142.01974,-0.5297,-0.8212,-0.1186,0.86,1.003,0.058,-2.687,-1.487,32.249,29
0.2582,0.0981,0.7623,-0.5851,9.302488,-63.036766,243.72693,141.55621,-0.5395,-0.8369,-0.1323,0.935,0.996,0.035,-2.687,-1.487,32.249,29
0.245,0.1108,0.7564,-0.5961,11.904876,-64.41827,242.36261,140.03778,-0.539,-0.788,-0.1464,1.161,1.075,-0.103,-1.787,-1.637,32.399,29
0.2401,0.1147,0.7543,-0.6001,13.706356,-64.96862,241.7818,139.59158,-0.5253,-0.7973,-0.1689,1.204,1.06,-0.176,-1.787,-1.637,32.399,29
0.2306,0.1217,0.7488,-0.6092,14.554211,-66.247505,240.37251,138.65793,-0.5659,-0.7734,-0.1728,1.369,0.866,-0.258,-1.787,-1.637,32.399,29
0.2264,0.1246,0.7458,-0.6139,15.340078,-66.90855,239.62994,138.20961,-0.5922,-0.746,-0.1923,1.383,0.748,-0.284,-1.787,-1.637,32.399,29
0.22,0.1288,0.7391,-0.6233,18.501768,-68.21098,238.14111,137.32133,-0.6376,-0.748,-0.2158,1.351,0.404,-0.273,-1.787,-1.637,32.399,29
0.2111,0.1327,0.7261,-0.6406,19.064377,-70.64149,235.28993,135.90215,-0.6157,-0.8676,-0.2856,1.199,0.072,-0.368,-1.787,-1.637,32.399,29
0.2089,0.1322,0.7228,-0.6452,19.616854,-71.34811,234.38431,135.71738,-0.5932,-0.8808,-0.3017,1.177,0.0,-0.47,-1.787,-1.637,32.399,29
0.2067,0.1311,0.7194,-0.6499,20.130356,-72.09821,233.39674,135.59837,-0.5795,-0.9121,-0.3159,1.155,-0.095,-0.574,-1.787,-1.637,32.399,29
0.2046,0.1292,0.7161,-0.6546,20.656197,-72.877464,232.32964,135.58255,-0.5673,-0.9345,-0.3076,1.132,-0.2,-0.666,-1.787,-1.637,32.399,29
0.2025,0.1269,0.7126,-0.6594,21.19093,-73.69452,231.2014,135.60103,-0.5498,-0.9492,-0.2905,1.131,-0.281,-0.732,-1.787,-1.637,32.399,29
0.2004,0.1243,0.7091,-0.6643,21.74614,-74.53533,230.03325,135.65797,-0.5239,-0.9746,-0.2729,1.141,-0.329,-0.791,-1.787,-1.637,32.399,29
0.1982,0.1215,0.7056,-0.6693,22.344131,-75.40209,228.82835,135.7506,-0.5039,-0.9858,-0.2519,1.149,-0.328,-0.83,-1.787,-1.637,32.399,29
0.1955,0.1188,0.7021,-0.6742,23.016136,-76.29352,227.60385,135.8867,-0.4907,-0.9931,-0.2387,1.165,-0.242,-0.873,-1.787,-1.637,32.399,29
0.1923,0.1166,0.6985,-0.6792,23.80262,-77.21089,226.38991,136.002,-0.4887,-1.0004,-0.2221,1.228,-0.104,-0.885,-1.787,-1.637,32.399,29
0.1884,0.1151,0.6946,-0.6845,24.642147,-78.18557,225.16882,136.069,-0.4907,-0.9941,-0.1992,1.336,0.067,-0.876,-4.337,0.313,27.299,29
0.184,0.1145,0.6908,-0.6897,25.578264,-79.142685,224.04048,136.09265,-0.498,-0.9633,-0.1767,1.449,0.242,-0.849,-4.337,0.313,27.299,29
0.179,0.1147,0.6867,-0.6951,26.573702,-80.13935,222.94272,136.05466,-0.4995,-0.9384,-0.1635,1.542,0.409,-0.821,-4.337,0.313,27.299,29
0.1678,0.1173,0.6782,-0.7057,28.653528,-82.129074,220.97208,135.84686,-0.4995,-0.8686,-0.1381,1.622,0.758,-0.745,-4.337,0.313,27.299,29
0.1616,0.1196,0.674,-0.7107,30.778355,-83.10369,220.10925,135.71953,-0.5024,-0.8583,-0.1367,1.605,0.914,-0.711,-4.337,0.313,27.299,29
0.1483,0.1257,0.6662,-0.7199,31.807875,-84.975136,218.61821,135.51424,-0.496,-0.8862,-0.1752,1.55,1.123,-0.628,-4.337,0.313,27.299,29
0.1418,0.1292,0.6624,-0.724,32.826138,-85.84373,218.0108,135.3905,-0.4926,-0.9052,-0.1826,1.514,1.164,-0.569,-4.337,0.313,27.299,29
0.1293,0.1366,0.655,-0.7317,34.74467,-87.49244,216.98329,135.121,-0.4887,-0.9213,-0.1982,1.449,1.128,-0.453,-4.337,0.313,27.299,29
0.1236,0.1401,0.6514,-0.7353,35.63758,-88.26665,216.5383,134.98746,-0.4804,-0.9213,-0.1938,1.399,1.059,-0.416,-4.337,0.313,27.299,29
0.1135,0.1463,0.6443,-0.7419,37.253708,-89.71247,215.74983,134.73029,-0.4672,-0.892,-0.1791,1.291,0.861,-0.368,-4.337,0.313,27.299,29
0.105,0.151,0.6376,-0.748,38.654064,-91.05249,215.00162,134.56522,-0.4482,-0.8549,-0.1308,1.165,0.668,-0.35,-4.337,0.313,27.299,29
0.0948,0.1559,0.629,-0.7556,40.328766,-92.76758,214.0232,134.49582,-0.3862,-0.8134,-0.0942,0.926,0.458,-0.272,-4.337,0.313,27.299,29
0.0786,0.1677,0.6137,-0.7674,43.5977,-95.45268,213.1166,133.81148,-0.2832,-1.2563,-0.0522,0.955,0.648,-0.016,-9.287,1.213,23.849,29
0.0755,0.1706,0.6106,-0.7695,45.816387,-95.947044,213.05136,133.59326,-0.2841,-1.2607,-0.0083,0.914,0.723,-0.045,-9.287,1.213,23.849,29
0.0613,0.1842,0.6025,-0.774,47.332245,-97.43515,213.16359,133.27534,-0.269,-1.0903,0.0478,0.344,1.028,-0.055,-9.287,1.213,23.849,29
0.0494,0.1974,0.5994,-0.774,47.913513,-98.0962,213.73778,133.1929,-0.4233,-1.1845,0.0268,0.412,1.283,-0.029,-9.287,1.213,23.849,29
0.045,0.2023,0.5981,-0.774,48.485756,-98.35446,213.95111,133.16016,-0.478,-1.1875,0.0273,0.446,1.31,-0.035,-9.287,1.213,23.849,29
0.033,0.214,0.5948,-0.774,49.81643,-99.11418,214.30977,133.40125,-0.5146,-1.1079,0.0996,0.322,0.957,-0.179,-9.287,1.213,23.849,29
